#,Coin,Market Cap,,Price,Supply,Unit,Volume,Change(24hr),MarketCap / Total MarketCap (%),Volume / MarketCap (%),Volume / TotalVolume (%) ,InversePrice,Supply/Total MarketCap(%) Volume,Supply/MarketCap(%),Supply/TotalVolume(%)
1,Bitcoin,8464783777.0,,684.11,5.0,12,36508652.0,4.65,76.1580929024,0.431300467464,78.8994693096,0.00146175322682,4.49852559195e-08,5.90682542132e-08,1.0805585113e-05,0.0
2,Ripple,1775070493.0,,0.018,9.0,99,20774.0,4.05,15.9704000806,0.00117031971868,0.0448950450276,55.5555555556,8.09734606551e-08,5.07022117459e-07,1.94500532035e-05,0.0
3,Litecoin,467517764.0,,18.29,13.0,25,5681086.0,2.92,4.20628125209,1.21515938804,12.2774916615,0.0546746856206,1.16961665391e-07,2.78064300462e-06,2.80945212939e-05,0.0
4,PPCoin,97896799.0,,4.63,17.0,21,700687.0,5.40,0.880782511343,0.715740460523,1.51426660322,0.215982721382,1.52949870126e-07,1.73652255984e-05,3.67389893843e-05,0.0
5,DogeCoin,53036124.0,,0.0011,21.0,46,996227.0,+0.85,0.477168722224,1.87839330039,2.15296312808,909.090909091,1.88938074862e-07,3.95956537095e-05,4.53834574747e-05,0.0
6,Nxt,47940357.0,,0.048,25.0,999,71723.0,5.71,0.431321845704,0.14960881497,0.155001796212,20.8333333333,2.24926279598e-07,5.21481306449e-05,5.40279255652e-05,0.0
7,MasterCoin,35868056.0,,63.69,29.0,563,5071.0,2.16,0.322706735699,0.0141379281888,0.0109590244216,0.0157010519705,2.60914484333e-07,8.08518867039e-05,6.26723936556e-05,0.0
8,Namecoin,34593463.0,,4.33,33.0,7,618467.0,2.68,0.31123915724,1.78781465157,1.33657956162,0.230946882217,2.96902689069e-07,9.53937453443e-05,7.1316861746e-05,0.0
9,Quarkcoin,18740946.0,,0.076,37.0,247,91215.0,3.55,0.168613250397,0.486715024951,0.197126289217,13.1578947368,3.32890893804e-07,0.000197428667688,7.99613298364e-05,0.0
10,ProtoShares,15254753.0,,10.57,41.0,1,17544.0,3.33,0.137247793539,0.115006778543,0.0379146370446,0.0946073793756,3.6887909854e-07,0.000268768691306,8.86057979269e-05,0.0
11,MegaCoin,10755104.0,,0.49,45.0,22,16114.0,4.38,0.0967642211762,0.149826538172,0.0348242397023,2.04081632653,4.04867303276e-07,0.000418405995888,9.72502660173e-05,0.0
12,Primecoin,10046347.0,,2.31,49.0,4,100212.0,4.60,0.0903874981703,0.997496901112,0.216569859069,0.4329004329,4.40855508011e-07,0.00048773947386,0.000105894734108,0.0
13,Infinitecoin,8669619.0,,9.6,5.0,53,13645.0,2.87,0.078001005888,0.157388692629,0.0294884417735,0.104166666667,4.49852559195e-08,5.76726612784e-05,1.0805585113e-05,0.0
14,Worldcoin,7617417.0,,0.17,57.0,43,233643.0,13.90,0.0685342906381,3.06722081777,0.504929864513,5.88235294118,5.12831917483e-07,0.000748285147052,0.000123183670289,0.0
15,Novacoin,7002705.0,,10.02,61.0,698,43320.0,1.71,0.0630036953108,0.618618091152,0.0936195894193,0.0998003992016,5.48820122218e-07,0.000871091956608,0.000131828138379,0.0
16,Feathercoin,6520292.0,,0.20,65.0,32,40988.0,7.16,0.058663400858,0.628622153732,0.0885798645226,5.0,5.84808326954e-07,0.000996887869439,0.000140472606469,0.0
17,Vertcoin,5347785.0,,3.33,69.0,1,312441.0,21.24,0.0481142953655,5.84243756995,0.67522156366,0.3003003003,6.20796531689e-07,0.00129025381536,0.00014911707456,0.0
18,YbCoin,3577256.0,,3.50,73.0,1,9425.0,0.61,0.0321847553299,0.263470101105,0.0203685279381,0.285714285714,6.56784736425e-07,0.00204067027912,0.00015776154265,0.0
19,Tickets,3133745.0,,4.7,5.0,66,2396.0,2.94,0.0281944641623,0.0764580398214,0.00517803638617,0.212765957447,4.49852559195e-08,0.00015955350547,1.0805585113e-05,0.0
20,Devcoin,2827660.0,,0.00045,80.0,6,16981.0,+10.76,0.0254406017507,0.600531888558,0.0366979281609,2222.22222222,7.19764094712e-07,0.00282919445761,0.000172889361809,0.0
21,Zetacoin,2547204.0,,0.016,84.0,160,10041.0,8.86,0.0229173247638,0.394196931223,0.021699776024,62.5,7.55752299448e-07,0.00329773351487,0.000181533829899,0.0
22,Digitalcoin,2539805.0,,0.19,88.0,13,10930.0,9.18,0.0228507555821,0.430347999157,0.0236210090571,5.26315789474,7.91740504184e-07,0.00346483293009,0.000190178297989,0.0
