#,Coin,Market Cap,,Price,Supply,Unit,Volume,Change(24hr),MarketCap / Total MarketCap (%),Volume / MarketCap (%),Volume / TotalVolume (%) ,InversePrice,,,
1,Bitcoin,8291899980.0,,670.15,5.0,12,34781033.0,4.92,76.1659494039,0.419457941894,78.4996623238,0.00149220323808,4.59279233877e-08,6.0299810804e-08,1.12848376763e-05
2,Ripple,1738726703.0,,0.017,9.0,99,21206.0,4.58,15.9712213615,0.00121962813152,0.0478612535527,58.8235294118,8.26702620978e-08,5.17620163334e-07,2.03127078173e-05
3,Litecoin,457665036.0,,17.91,13.0,25,5598963.0,3.64,4.20392094212,1.22337573544,12.6366777221,0.0558347292016,1.19412600808e-07,2.84050538656e-06,2.93405779584e-05
4,PPCoin,96773696.0,,4.58,17.0,21,707559.0,5.29,0.888922979166,0.731148059076,1.59693769228,0.218340611354,1.56154939518e-07,1.75667569832e-05,3.83684480994e-05
5,DogeCoin,50766313.0,,0.0011,21.0,46,865254.0,1.72,0.466318266828,1.70438613496,1.95285018775,909.090909091,1.92897278228e-07,4.13660137186e-05,4.73963182405e-05
6,Nxt,46905483.0,,0.047,25.0,999,69817.0,8.39,0.430854285937,0.148846138094,0.157574702409,21.2765957447,2.29639616938e-07,5.32986729931e-05,5.64241883815e-05
7,MasterCoin,35136130.0,,62.39,29.0,563,4967.0,2.43,0.322745897356,0.0141364458749,0.0112103577476,0.016028209649,2.66381955648e-07,8.25361244964e-05,6.54520585225e-05
8,Namecoin,34197232.0,,4.28,33.0,7,664234.0,2.16,0.314121570273,1.94236188473,1.49915457382,0.233644859813,3.03124294359e-07,9.64990382847e-05,7.44799286636e-05
9,Quarkcoin,18288093.0,,0.074,37.0,247,91033.0,5.44,0.167986826842,0.497771965617,0.205458525637,13.5135135135,3.39866633069e-07,0.000202317431347,8.35077988046e-05
10,ProtoShares,15172251.0,,10.51,41.0,1,15433.0,2.12,0.139365996309,0.101718591394,0.0348317799717,0.0951474785918,3.76608971779e-07,0.000270230172174,9.25356689457e-05
11,MegaCoin,10446542.0,,0.47,45.0,22,17593.0,4.87,0.0959575961284,0.168409795318,0.0397068298478,2.12765957447,4.13351310489e-07,0.000430764553476,0.000101563539087
12,Primecoin,9830732.0,,2.26,49.0,4,95033.0,4.43,0.0903010212281,0.966693019401,0.214486395778,0.442477876106,4.50093649199e-07,0.000498436942437,0.000110591409228
13,Infinitecoin,8404056.0,,9.3,5.0,53,11902.0,4.56,0.0771961680227,0.141622092951,0.0268624276047,0.10752688172,4.59279233877e-08,5.94950818985e-05,1.12848376763e-05
14,Worldcoin,7646074.0,,0.17,57.0,43,232439.0,10.69,0.0702336601777,3.03997842553,0.524607276928,5.88235294118,5.23578326619e-07,0.00074548062182,0.00012864714951
15,Novacoin,6792070.0,,9.72,61.0,698,34968.0,4.01,0.0623891341207,0.514835683378,0.078921640773,0.102880658436,5.60320665329e-07,0.000898106173817,0.000137675019651
16,Feathercoin,6563337.0,,0.20,65.0,32,45667.0,7.75,0.0602880877807,0.695789352276,0.103068936433,5.0,5.97063004039e-07,0.000990349878423,0.000146702889792
17,Vertcoin,4997328.0,,3.12,69.0,1,288859.0,27.57,0.0459033795054,5.78026897574,0.651945385268,0.320512820513,6.3380534275e-07,0.00138073786632,0.000155730759933
18,YbCoin,3423720.0,,3.35,73.0,1,8981.0,3.14,0.0314488699722,0.262317011905,0.0202698254342,0.298507462687,6.7054768146e-07,0.00213218370661,0.000164758630074
19,Tickets,3072383.0,,4.6,5.0,66,2350.0,2.94,0.0282216342083,0.0764878597493,0.00530387370786,0.217391304348,4.59279233877e-08,0.000162740127126,1.12848376763e-05
20,Digitalcoin,2530059.0,,0.19,80.0,13,10628.0,6.97,0.0232400711836,0.420069255302,0.0239870509647,5.26315789474,7.34846774202e-07,0.00316198159806,0.000180557402821
21,Zetacoin,2494757.0,,0.016,84.0,160,11137.0,12.07,0.0229158016734,0.446416224105,0.0251358474402,62.5,7.71589112913e-07,0.00336706140117,0.000189585272962
22,Devcoin,2446900.0,,0.00039,88.0,6,11762.0,2.21,0.0224762071474,0.480689852466,0.0265464521497,2564.1025641,8.08331451623e-07,0.00359638726552,0.000198613143103
23,Unobtanium,1998357.0,,13.40,92.0,149,278466.0,+51.68,0.0183560774394,13.934747395,0.628488721674,0.0746268656716,8.45073790333e-07,0.00460378200692,0.000207641013244
24,Mooncoin,1813618.0,,6.8,5.0,96,33710.0,12.83,0.0166591417117,1.85871556193,0.0760823756136,0.147058823529,4.59279233877e-08,0.000275692014526,1.12848376763e-05
25,NetCoin,1800829.0,,0.0082,100.0,220,5586.0,5.62,0.0165416672693,0.310190473388,0.012607420652,121.951219512,9.18558467753e-07,0.00555299809143,0.000225696753526
26,Anoncoin,1708675.0,,2.37,104.0,721,11604.0,2.26,0.0156951788989,0.679122712043,0.0261898512792,0.42194092827,9.55300806463e-07,0.00608658756054,0.000234724623667
27,Kittehcoin,1698773.0,,0.00027,108.0,6,46779.0,6.27,0.0156042232394,2.75369340106,0.105578684332,3703.7037037,9.92043145173e-07,0.00635752981711,0.000243752493808
28,IXCoin,1337796.0,,0.074,112.0,18,1239.0,13.82,0.0122884384393,0.0926150175363,0.00279638277619,13.5135135135,1.02878548388e-06,0.00837197898633,0.000252780363949
29,Copperlark,1233949.0,,0.20,116.0,6,1601.0,6.77,0.0113345430273,0.129746042989,0.00361340502395,5.0,1.06552782259e-06,0.00940071267127,0.00026180823409
30,Particle,1227578.0,,0.0017,120.0,701,4657.0,+15.85,0.0112760216673,0.379364895754,0.0105106978117,588.235294118,1.1022701613e-06,0.00977534625091,0.000270836104231
31,Terracoin,1167618.0,,0.23,124.0,5,4123.0,5.36,0.01072525401,0.353112062335,0.00930547714788,4.34782608696,1.13901250001e-06,0.0106199116492,0.000279863974372
32,FedoraCoin,1051089.0,,8.3,6.0,128,36860.0,3.66,0.00965486701312,3.50683909736,0.0831918233497,0.120481927711,5.51135080652e-08,0.000570836532396,1.35418052116e-05
33,EarthCoin,955368.0,,0.00079,132.0,1,22378.0,3.09,0.0087756136622,2.34234347393,0.050506419504,1265.82278481,1.21249717743e-06,0.0138166654106,0.000297919714654
34,SecureCoin,890028.0,,0.75,136.0,1,2326.0,7.52,0.00817542755937,0.261340092671,0.00524970648701,1.33333333333,1.24923951614e-06,0.0152804181441,0.000306947584795
35,TagCoin,829053.0,,0.98,140.0,842,2969.0,3.28,0.00761533653366,0.358119444716,0.00670093661219,1.02040816327,1.28598185485e-06,0.0168867370361,0.000315975454936
36,LeafCoin,805100.0,,9.6,5.0,144,9464.0,6.85,0.00739531422388,1.1755061483,0.0213599407537,0.104166666667,4.59279233877e-08,0.000621040864489,1.12848376763e-05
37,LottoCoin,775558.0,,0.00012,148.0,6,18775.0,3.56,0.00712395368134,2.42083764206,0.0423745654745,8333.33333333,1.35946653227e-06,0.0190830344088,0.000334031195218
38,CryptogenicBullion,723188.0,,0.77,152.0,940,9890.0,+4.17,0.00664290461177,1.36755587759,0.0223214089237,1.2987012987,1.39620887098e-06,0.0210180478658,0.00034305906536
39,Sexcoin,678435.0,,0.011,156.0,59,3574.0,4.98,0.0062318221407,0.526800651499,0.00806640197102,90.9090909091,1.43295120969e-06,0.0229940967079,0.000352086935501
40,BBQCoin,653546.0,,0.021,160.0,31,1009.0,7.34,0.00600320212366,0.154388520471,0.00227728024308,47.619047619,1.4696935484e-06,0.0244818268339,0.000361114805642
41,Freicoin,599297.0,,0.016,164.0,37,32.0,56.77,0.00550489334049,0.00533958955243,7.22229611283e-05,62.5,1.50643588711e-06,0.0273653964562,0.000370142675783
42,GoldCoin,598566.0,,0.02,168.0,29,1137.0,12.00,0.00549817867809,0.189953990036,0.00256617208759,50.0,1.54317822583e-06,0.028067080322,0.000379170545924
43,Extremecoin,598477.0,,0.17,172.0,3,39.0,+8.21,0.00549736116105,0.00651654115363,8.80217338751e-05,5.88235294118,1.57992056454e-06,0.0287396173955,0.000388198416065
44,Frozen,520850.0,,0.093,176.0,5,1763.0,+4.90,0.00478431177929,0.338485168475,0.00397903376466,10.752688172,1.61666290325e-06,0.0337909186906,0.000397226286206
46,BitBar,465381.0,,48.22,184.0,9,1952.0,5.07,0.00427479658281,0.419441274998,0.00440560062883,0.0207382828702,1.69014758067e-06,0.0395374972334,0.000415282026488
47,MemoryCoin,424609.0,,0.11,188.0,3,3069.0,+1.14,0.00390028192434,0.722782607057,0.00692663336571,9.09090909091,1.72688991938e-06,0.0442760280635,0.000424309896629
48,DigiByte,406055.0,,0.00088,192.0,461,11410.0,23.41,0.00372985258623,2.80996416742,0.0257519995773,1136.36363636,1.76363225809e-06,0.0472842348943,0.00043333776677
49,FlorinCoin,348777.0,,0.0086,196.0,40,1182.0,18.53,0.00320372066708,0.33889849388,0.00266773562668,116.279069767,1.8003745968e-06,0.0561963661595,0.000442365636911
50,Fastcoin,346200.0,,0.006,200.0,57,3197.0,7.99,0.00318004941536,0.923454650491,0.00721552521023,166.666666667,1.83711693551e-06,0.0577700751011,0.000451393507052
51,RedCoin,345698.0,,0.01,204.0,33,587.0,8.69,0.00317543825185,0.169801387338,0.0013248399432,100.0,1.87385927422e-06,0.0590110443219,0.000460421377193
52,I0Coin,341033.0,,0.017,20178069.0,I0C,104.0,4.21,0.00313258749933,0.0304955825389,0.000234724623667,58.8235294118,0.185347361429,5916.74969871,45.5412466572
53,JKC,295713.0,,0.029,211.0,10,713.0,3.30,0.00271629680175,0.241112159425,0.00160921785264,34.4827586207,1.93815836696e-06,0.0713529672351,0.00047622014994
54,SmartCoin,291425.0,,0.13,215.0,2,97713.0,+0.66,0.00267690901465,33.5293814875,0.220535068773,7.69230769231,1.97490070567e-06,0.0737754139144,0.000485248020081
55,USDeCoin,277213.0,,0.0011,219.0,247,11867.0,5.51,0.00254636348521,4.28082377089,0.0267834337409,909.090909091,2.01164304438e-06,0.0790006240689,0.000494275890222
56,Deutsche-eMark,274711.0,,0.064,223.0,4,3875.0,1.12,0.00252338115235,1.41057329339,0.00874574919913,15.625,2.04838538309e-06,0.0811762179163,0.000503303760363
57,ASICcoin,269936.0,,0.00063,227.0,429,3570.0,14.03,0.00247951998551,1.32253571217,0.00805737410088,1587.3015873,2.0851277218e-06,0.0840940074684,0.000512331630504
58,Catcoin,261798.0,,0.24,231.0,1,2396.0,6.29,0.00240476769741,0.915209436283,0.00540769421448,4.16666666667,2.12187006051e-06,0.0882359681892,0.000521359500645
59,Yacoin,259388.0,,0.016,235.0,16,732.0,4.97,0.00238263043834,0.282202723333,0.00165210023581,62.5,2.15861239922e-06,0.0905978688297,0.000530387370786
60,Coino,247027.0,,0.051,239.0,4,5969.0,12.41,0.00226908742614,2.41633505649,0.013471839218,19.6078431373,2.19535473793e-06,0.0967505576314,0.000539415240927
61,Franko,234460.0,,2.13,243.0,110,2519.0,24.14,0.00215365218349,1.07438369018,0.00568530122132,0.469483568075,2.23209707664e-06,0.103642412352,0.000548443111068
62,QQCoin,233699.0,,0.015,247.0,15,1516.0,23.23,0.00214666195355,0.648697683773,0.00342156278345,66.6666666667,2.26883941535e-06,0.105691509163,0.000557470981209
64,Datacoin,220681.0,,0.15,255.0,1,754.0,1.54,0.00202708401222,0.341669649857,0.00170175352159,6.66666666667,2.34232409277e-06,0.115551406782,0.000575526721491
65,KlondikeCoin,218778.0,,0.052,259.0,4,7884.0,12.94,0.00200960384458,3.60365301813,0.017793932048,19.2307692308,2.37906643148e-06,0.11838484674,0.000584554591632
66,GrandCoin,215215.0,,0.00064,263.0,334,4072.0,0.64,0.00197687560637,1.89206142695,0.00919037180358,1562.5,2.41580877019e-06,0.122203378017,0.000593582461773
67,RonPaulCoin,190890.0,,8.71,267.0,21,8126.0,+34.96,0.00175343625909,4.25690188066,0.0183401181915,0.114810562572,2.4525511089e-06,0.13987112997,0.000602610331914
68,Philosopher-Stones,188570.0,,0.11,271.0,1,1147.0,0.13,0.00173212570264,0.608262183804,0.00258874176294,9.09090909091,2.48929344761e-06,0.143713209949,0.000611638202055
69,HoboNickels,185855.0,,0.064,275.0,2,1626.0,7.60,0.00170718684024,0.874875575045,0.00366982921233,15.625,2.52603578632e-06,0.147964811278,0.000620666072196
70,StableCoin,180153.0,,0.017,279.0,10,2937.0,13.93,0.00165481063641,1.63028092788,0.00662871365106,58.8235294118,2.56277812503e-06,0.154868361892,0.000629693942338
71,Bytecoin,180044.0,,0.089,283.0,2,2464.0,+7.42,0.00165380940768,1.36855435338,0.00556116800688,11.2359550562,2.59952046374e-06,0.157183799516,0.000638721812479
72,Argentum,170325.0,,0.22,287.0,774,2092.0,+3.87,0.0015645347102,1.22824012916,0.00472157608376,4.54545454545,2.63626280245e-06,0.168501394393,0.00064774968262
73,FourtyTwo,153264.0,,115,341.0,291,5540.0,+0.36,0.00140781945002,3.61467794133,0.0125036001453,0.00869565217391,3.13228437504e-06,0.222491909385,0.000769625929524
74,Elacoin,146522.0,,0.64,295.0,227,5975.0,7.41,0.00134589023812,4.07788591474,0.0134853810232,1.5625,2.70974747987e-06,0.201334953113,0.000665805422902
75,CasinoCoin,140856.0,,0.013,299.0,10,1792.0,7.82,0.00129384471534,1.27222127563,0.00404448582319,76.9230769231,2.74648981858e-06,0.212273527574,0.000674833293043
76,Diamond,139549.0,,0.54,303.0,256,1077.0,5.36,0.00128183915616,0.771771922407,0.00243075403547,1.85185185185,2.78323215729e-06,0.217128033881,0.000683861163184
77,Luckycoin,132095.0,,0.011,307.0,12,1379.0,10.30,0.00121336980798,1.04394564518,0.00311235823112,90.9090909091,2.819974496e-06,0.232408493887,0.000692889033325
78,GlobalCoin,123181.0,,0.0041,311.0,30,905.0,17.33,0.00113148950616,0.734691226731,0.00204255561941,243.902439024,2.85671683471e-06,0.252474001672,0.000701916903466
79,BattleCoin,108706.0,,0.013,315.0,8,931.0,10.51,0.000998528167956,0.856438467058,0.00210123677533,76.9230769231,2.89345917342e-06,0.289772413666,0.000710944773607
80,Xivra,108572.0,,0.00032,319.0,339,1879.0,6.58,0.000997297299609,1.73064878606,0.00424084199875,3125.0,2.93020151213e-06,0.293814243083,0.000719972643748
82,eToken,98746.0,,0.41,327.0,242,978.0,37.05,0.000907039744567,0.990419865108,0.00220731424948,2.43902439024,3.00368618955e-06,0.331152654285,0.00073802838403
83,Bitgem,93539.0,,3.76,331.0,24,3802.0,+40.47,0.000859210405152,4.06461475962,0.00858099056906,0.265957446809,3.04042852826e-06,0.353863094538,0.000747056254171
84,Noirbits,85340.0,,0.04,335.0,2,435.0,4.08,0.00078389779638,0.509725802672,0.000981780877838,25.0,3.07717086697e-06,0.39254745723,0.000756084124312
85,Phenixcoin,84862.0,,0.0087,339.0,9,737.0,3.57,0.000779507086905,0.868468808183,0.00166338507349,114.942528736,3.11391320568e-06,0.399472084089,0.000765111994453
86,TeslaCoin,78062.0,,0.0039,343.0,20,2533.0,5.53,0.000717045111097,3.2448566524,0.00571689876681,256.41025641,3.15065554439e-06,0.439394327586,0.000774139864594
87,Astrocoin,74444.0,,6.57,347.0,11,3087.0,9.79,0.000683811665734,4.14674117457,0.00696725878135,0.152207001522,3.1873978831e-06,0.466122185804,0.000783167734735
88,Joulecoin,71528.0,,0.017,351.0,4,1300.0,2.64,0.000657026500814,1.81747008165,0.00293405779584,58.8235294118,3.22414022181e-06,0.490716922045,0.000792195604876
89,CraftCoin,65758.0,,0.20,355.0,321,2617.0,12.21,0.000604025677225,3.97974390949,0.00590648403978,5.0,3.26088256052e-06,0.539858268196,0.000801223475017
