#,Coin,Market Cap,,Price,Supply,Unit,Volume,Change(24hr),MarketCap / Total MarketCap (%),Volume / MarketCap (%),Volume / TotalVolume (%) ,InversePrice,Supply/Total MarketCap(%) Volume,Supply/MarketCap(%),Supply/TotalVolume(%)
1,Bitcoin,7054208340.0,,567.71,8.0,12,57099676.0,-3.82,75.902708262,0.809441304366,71.1632854089,0.00176146271864,8.60793496349e-08,1.13407481243e-07,9.9703942851e-06
2,Ripple,1477301387.0,,0.015,12.0,99,170570.0,0.4,15.895642826,0.0115460529247,0.212581269151,66.6666666667,1.29119024452e-07,8.12291933494e-07,1.49555914276e-05
3,Litecoin,363313827.0,,14.03,16.0,25,10110205.0,-5.45,3.90922724269,2.78277462861,12.6003412691,0.0712758374911,1.7215869927e-07,4.40390615797e-06,1.99407885702e-05
4,PPCoin,76496876.0,,3.61,20.0,21,915948.0,-6.69,0.823100166897,1.19736654344,1.14154533808,0.277008310249,2.15198374087e-07,2.61448585168e-05,2.49259857127e-05
5,DogeCoin,63857739.0,,0.0012,24.0,52,2447495.0,-6.0,0.687104080284,3.83273043851,3.0503112701,833.333333333,2.58238048905e-07,3.75835417536e-05,2.99111828553e-05
6,Nxt,54501143.0,,0.055,28.0,999,238643.0,-4.99,0.586427867975,0.437867881046,0.297420600422,18.1818181818,3.01277723722e-07,5.13750693265e-05,3.48963799978e-05
7,MasterCoin,33074297.0,,58.73,32.0,563,16932.0,-10.85,0.355876746924,0.0511938318749,0.0211023395044,0.0170270730461,3.4431739854e-07,9.67518674698e-05,3.98815771404e-05
8,Namecoin,27051452.0,,3.34,36.0,8,942447.0,-4.93,0.291071424355,3.48390541107,1.17457102285,0.299401197605,3.87357073357e-07,0.000133079732652,4.48667742829e-05
9,ProtoShares,25982849.0,,17.19,40.0,1,3306667.0,-8.01,0.279573342948,12.7263449824,4.12109671994,0.0581733566027,4.30396748174e-07,0.000153947706043,4.98519714255e-05
10,Quarkcoin,14691951.0,,0.059,44.0,247,140574.0,-5.45,0.158084198368,0.956809616367,0.175197275779,16.9491525424,4.73436422992e-07,0.000299483710502,5.4837168568e-05
11,Feathercoin,8673285.0,,0.25,48.0,34,98187.0,-4.01,0.0933238414997,1.13206241926,0.122370387959,4.0,5.16476097809e-07,0.000553423529839,5.98223657106e-05
12,Primecoin,7895141.0,,1.75,52.0,4,154067.0,-6.36,0.0849510753195,1.95141543387,0.19201359204,0.571428571429,5.59515772627e-07,0.000658632949051,6.48075628531e-05
