#,Coin,Market Cap,,Price,Supply,Unit,Volume,Change(24hr),MarketCap / Total MarketCap (%),Volume / MarketCap (%),Volume / TotalVolume (%) ,InversePrice
15,Novacoin,6730524.0,,9.64,61.0,698,32722.0,4.55,0.0622222469366,0.486173141943,0.0732921054601,0.103734439834
16,Feathercoin,6528684.0,,0.20,65.0,32,42325.0,8.04,0.0603562795436,0.648292979106,0.0948013068761,5.0
17,Vertcoin,5148507.0,,3.21,69.0,1,312537.0,25.57,0.0475968399948,6.07043944973,0.700033456518,0.311526479751
18,YbCoin,3477593.0,,3.40,73.0,1,8687.0,1.36,0.0321495994058,0.249799214572,0.0194575062689,0.294117647059
19,Tickets,2957963.0,,4.4,5.0,66,3166.0,6.99,0.0273457318056,0.107033117047,0.0070913393401,0.227272727273
20,Digitalcoin,2533587.0,,0.19,80.0,13,13118.0,8.58,0.0234224669505,0.517763944952,0.0293822455665,5.26315789474
21,Devcoin,2503755.0,,0.0004,84.0,6,11963.0,+0.58,0.023146676526,0.477802340884,0.026795228214,2500.0
22,Zetacoin,2456243.0,,0.015,88.0,160,12347.0,13.85,0.0227074383038,0.502678277353,0.0276553274896,66.6666666667
23,Unobtanium,1961405.0,,13.16,92.0,149,259131.0,+38.88,0.018132767412,13.2114989,0.580412461952,0.0759878419453
24,Mooncoin,1804693.0,,6.8,5.0,96,34475.0,5.29,0.0166839986739,1.91029720844,0.0772185482469,0.147058823529
25,NetCoin,1767264.0,,0.008,100.0,220,5363.0,7.10,0.0163379756183,0.303463432741,0.0120122719144,125.0
26,Kittehcoin,1730856.0,,0.00028,104.0,6,34339.0,0.61,0.0160013914881,1.98393165,0.0769139297535,3571.42857143
27,Anoncoin,1659609.0,,2.30,108.0,721,13675.0,7.01,0.0153427282952,0.823989264941,0.0306298374845,0.434782608696
28,IXCoin,1354361.0,,0.075,112.0,18,1173.0,16.77,0.0125207761808,0.0866091093881,0.00262733450598,13.3333333333
29,Particle,1227578.0,,0.0017,116.0,701,4657.0,+37.00,0.0113486946113,0.379364895754,0.0104309435587,588.235294118
30,Copperlark,1201089.0,,0.19,120.0,6,1538.0,9.98,0.0111038095029,0.128050460873,0.00344487678619,5.26315789474
31,Terracoin,1191866.0,,0.23,124.0,5,6258.0,8.25,0.0110185448514,0.525059025092,0.0140169303823,4.34782608696
32,FedoraCoin,1023192.0,,8,6.0,128,35331.0,7.87,0.00945918999584,3.45301761546,0.0791358528822,0.125
33,EarthCoin,948520.0,,0.00079,132.0,1,22627.0,1.92,0.00876886341455,2.38550584068,0.0506809018472,1265.82278481
34,SecureCoin,907693.0,,0.77,136.0,1,1914.0,12.98,0.00839142657966,0.210864245951,0.00428705732689,1.2987012987
35,TagCoin,823781.0,,0.98,140.0,842,2684.0,2.05,0.00761567818549,0.325814749308,0.00601173556185,1.02040816327
36,LeafCoin,798416.0,,9.5,5.0,144,9397.0,12.43,0.0073811842154,1.17695537164,0.0210477939921,0.105263157895
37,LottoCoin,769815.0,,0.00012,148.0,6,18226.0,9.05,0.00711677412123,2.36758182161,0.0408233578056,8333.33333333
38,Sexcoin,674155.0,,0.011,152.0,59,4654.0,3.28,0.00623241799354,0.690345692014,0.0104242240331,90.9090909091
39,CryptogenicBullion,672680.0,,0.72,156.0,940,5310.0,2.28,0.00621878193575,0.789379794256,0.0118935602956,1.38888888889
40,BBQCoin,651241.0,,0.021,160.0,31,1096.0,6.71,0.00602058299135,0.168294072394,0.00245486668248,47.619047619
41,Freicoin,595485.0,,0.016,164.0,37,32.0,58.15,0.00550513076204,0.00537377095981,7.16749396346e-05,62.5
42,Extremecoin,594703.0,,0.17,168.0,3,39.0,+7.70,0.00549790134021,0.00655789528555,8.73538326796e-05,5.88235294118
43,GoldCoin,584398.0,,0.02,172.0,29,974.0,13.90,0.00540263383137,0.166667237054,0.00218160597513,50.0
44,Frozen,516667.0,,0.093,176.0,5,1647.0,+3.90,0.00477647530237,0.318773987888,0.00368901954932,10.752688172
46,BitBar,462414.0,,47.92,184.0,9,2277.0,3.46,0.00427491798483,0.492415887062,0.00510011992337,0.0208681135225
47,MemoryCoin,446645.0,,0.11,188.0,3,3452.0,8.63,0.00412913697106,0.772873311019,0.00773193411308,9.09090909091
48,DigiByte,417606.0,,0.00091,192.0,461,11715.0,19.96,0.00386067766109,2.80527578627,0.0262397474318,1098.9010989
49,FlorinCoin,348110.0,,0.0086,196.0,40,1601.0,11.79,0.00321820208666,0.459912096751,0.00358598682359,116.279069767
50,Fastcoin,344107.0,,0.006,200.0,57,3156.0,6.65,0.00318119521253,0.91715658211,0.00706894092146,166.666666667
51,SmartCoin,343280.0,,0.16,204.0,2,97945.0,3.88,0.00317354977538,28.5321020741,0.219381311328,6.25
52,RedCoin,343160.0,,0.01,208.0,33,616.0,9.06,0.00317244040119,0.179508101177,0.00137974258797,100.0
53,I0Coin,338893.0,,0.017,20177880.0,I0C,103.0,4.66,0.00313299290383,0.0303930739201,0.000230703711949,58.8235294118
54,JKC,293926.0,,0.029,215.0,10,674.0,13.43,0.00271728265928,0.229309418017,0.00150965341605,34.4827586207
55,USDeCoin,279910.0,,0.0011,219.0,247,8775.0,3.73,0.00258770775352,3.1349362295,0.0196546123529,909.090909091
56,Catcoin,273074.0,,0.25,223.0,1,2522.0,+0.64,0.00252451040364,0.92355918176,0.00564888117995,4.0
57,Deutsche-eMark,272797.0,,0.063,227.0,4,3857.0,2.01,0.00252194959821,1.41387185343,0.00863907006783,15.873015873
58,ASICcoin,262709.0,,0.00061,231.0,428,3519.0,12.90,0.0024286882077,1.33950492751,0.00788200351794,1639.3442623
59,Yacoin,257773.0,,0.016,235.0,16,751.0,1.02,0.00238305594922,0.291341606763,0.00168212123955,62.5
60,Coino,246235.0,,0.051,239.0,4,6470.0,12.32,0.00227638962055,2.62757122261,0.0144917768574,19.6078431373
61,Franko,244878.0,,2.23,243.0,109,3089.0,10.66,0.00226384444738,1.26144447439,0.0069188715166,0.448430493274
62,QQCoin,237767.0,,0.015,247.0,15,1922.0,14.25,0.00219810478165,0.808354397372,0.0043049760618,66.6666666667
63,KlondikeCoin,219840.0,,0.053,251.0,4,8169.0,18.64,0.00203237352196,3.71588427948,0.0182972681836,18.8679245283
64,Datacoin,219298.0,,0.14,255.0,1,750.0,2.00,0.00202736284852,0.34200038304,0.00167988139769,7.14285714286
66,GrandCoin,211601.0,,0.00063,263.0,334,3885.0,2.13,0.00195620573882,1.83600266539,0.00870178564001,1587.3015873
67,HoboNickels,192576.0,,0.067,267.0,2,1627.0,1.12,0.00178032370527,0.844861249585,0.00364422271205,14.9253731343
68,RonPaulCoin,190857.0,,8.76,271.0,21,7275.0,+29.07,0.00176443191995,3.81175435012,0.0162948495575,0.114155251142
69,Philosopher-Stones,183210.0,,0.11,275.0,1,1107.0,2.82,0.00169373704949,0.604224660226,0.00247950494298,9.09090909091
70,Bytecoin,175359.0,,0.087,279.0,2,2401.0,+3.67,0.0016211562429,1.36919120205,0.00537786031446,11.4942528736
71,Argentum,167504.0,,0.22,283.0,773,1788.0,+3.35,0.00154853845716,1.06743719553,0.00400483725208,4.54545454545
72,StableCoin,164914.0,,0.016,287.0,10,2369.0,21.23,0.00152459446416,1.43650630025,0.00530618537482,62.5
73,Elacoin,153277.0,,0.67,291.0,227,6299.0,0.28,0.00141701290177,4.10955329241,0.0141087638987,1.49253731343
74,FourtyTwo,152018.0,,114,617.0,295,5490.0,0.28,0.00140537371753,3.61141443776,0.0122967318311,0.00877192982456
75,Diamond,147621.0,,0.58,299.0,256,1030.0,+1.92,0.00136472439813,0.697732707406,0.00230703711949,1.72413793103
76,CasinoCoin,141218.0,,0.013,303.0,10,1833.0,6.54,0.00130553004014,1.29799317367,0.00410563013594,76.9230769231
77,Luckycoin,131579.0,,0.011,307.0,12,1139.0,11.24,0.00121641955807,0.865639653744,0.00255117988262,90.9090909091
78,GlobalCoin,122129.0,,0.004,311.0,30,989.0,11.70,0.00112905634036,0.809799474326,0.00221520360308,250.0
79,BattleCoin,117225.0,,0.014,315.0,8,1308.0,+4.62,0.00108371991499,1.11580294306,0.00292971315756,71.4285714286
80,Xivra,108227.0,,0.00032,319.0,338,1937.0,12.45,0.00100053534007,1.78975671505,0.00433857368976,3125.0
81,eToken,99277.0,,0.41,323.0,242,562.0,36.60,0.000917794514829,0.566092851315,0.00125879112733,2.43902439024
82,Bitgem,96019.0,,3.86,327.0,24,2797.0,+37.81,0.000887675005483,2.91296514232,0.00626483769244,0.259067357513
83,Noirbits,85523.0,,0.04,331.0,2,386.0,2.94,0.000790641742717,0.45134057505,0.000864578959342,25.0
84,Phenixcoin,84273.0,,0.0087,335.0,9,718.0,3.98,0.000779085761538,0.851992927747,0.00160820645805,114.942528736
85,TeslaCoin,81133.0,,0.004,339.0,20,3161.0,13.66,0.000750057136816,3.89607188197,0.00708014013078,250.0
86,Astrocoin,75997.0,,6.71,343.0,11,3779.0,12.92,0.000702575921346,4.9725647065,0.00846436240247,0.149031296572
87,CraftCoin,74985.0,,0.23,347.0,321,3048.0,0.61,0.000693220198983,4.06481296259,0.00682703800019,4.34782608696
89,Joulecoin,71058.0,,0.017,355.0,4,1286.0,3.06,0.00065691592851,1.8097891863,0.00288043663656,58.8235294118
