#,Coin,Market Cap,,Price,Supply,Unit,Volume,Change(24hr),MarketCap / Total MarketCap (%),Volume / MarketCap (%),Volume / TotalVolume (%) ,InversePrice
60,Bytecoin,292689.0,,0.16,180.0,1,3072.0,8.08,0.00208830571031,1.04957822125,0.00586008419484,6.25
61,Philosopher-Stones,275869.0,,0.17,183.0,1,1007.0,8.36,0.00196829675183,0.365028328663,0.00192093254694,5.88235294118
62,Tigercoin,219112.0,,0.0085,186.0,25,2831.0,1.08,0.00156334143339,1.29203329804,0.00540035753762,117.647058824
63,BetaCoin,211522.0,,0.035,189.0,6,1009.0,20.57,0.00150918756925,0.477018938928,0.00192474770592,28.5714285714
64,QQCoin,206686.0,,0.014,192.0,14,3713.0,20.73,0.00147468320996,1.79644484871,0.00708284264825,71.4285714286
65,Diamond,203811.0,,0.86,195.0,238,4502.0,0.25,0.00145417038264,2.20890923454,0.00858792286626,1.16279069767
66,Luckycoin,187452.0,,0.016,198.0,11,1980.0,3.09,0.00133745061143,1.05627040522,0.0037770073912,62.5
67,GlobalCoin,186459.0,,0.0068,201.0,27,1946.0,0.23,0.00133036565924,1.04366107294,0.00371214968853,147.058823529
68,CasinoCoin,167793.0,,0.017,204.0,9,2089.0,1.92,0.0011971856819,1.24498638203,0.00398493355567,58.8235294118
69,Franko,163366.0,,1.62,207.0,100,2468.0,2.35,0.00116559949527,1.51071826451,0.00470790618257,0.617283950617
70,Xivra,157589.0,,0.00059,210.0,265,1339.0,0.93,0.00112438119841,0.849678594318,0.00255424893779,1694.91525424
71,Elacoin,135309.0,,0.66,213.0,204,1165.0,13.46,0.000965415705258,0.860992247375,0.00222233010644,1.51515151515
72,Argentum,134902.0,,0.20,216.0,678,2536.0,3.33,0.000962511802399,1.87988317445,0.00483762158792,5.0
73,Phenixcoin,129297.0,,0.014,219.0,9,644.0,1.08,0.000922520707734,0.498078068323,0.00122848119189,71.4285714286
74,Joulecoin,113557.0,,0.03,222.0,3,954.0,2.74,0.000810217437436,0.840106730541,0.00181983083394,33.3333333333
75,Noirbits,106851.0,,0.05,225.0,2,2097.0,26.49,0.000762370821768,1.96254597524,0.00400019419159,20.0
76,CraftCoin,99000.0,,0.33,228.0,303,867.0,0.38,0.000706354749651,0.875757575758,0.00165387141827,3.0303030303
