#,Coin,Market Cap,,Price,Supply,Unit,Volume,Change(24hr),MarketCap / Total MarketCap (%),Volume / MarketCap (%),Volume / TotalVolume (%) ,InversePrice,Supply/Total MarketCap(%) Volume,Supply/MarketCap(%),Supply/TotalVolume(%)
1,Bitcoin,8673448432.0,,700.48,5.0,12,53970975.0,13.18,76.5692503383,0.622255097533,66.1536296341,0.00142759250799,4.41400274289e-08,5.76471981035e-08,6.12863021597e-06
2,Ripple,1736326831.0,,0.017,9.0,99,26222.0,2.22,15.3283027892,0.00151019955067,0.0321409883046,58.8235294118,7.94520493719e-08,5.18335594389e-07,1.10315343887e-05
3,Litecoin,470644626.0,,18.38,13.0,25,14895214.0,12.42,4.15485334018,3.16485372979,18.2574517187,0.0544069640914,1.14764071315e-07,2.7621690086e-06,1.59344385615e-05
4,PPCoin,101110138.0,,4.78,17.0,21,1231643.0,11.9,0.892600852931,1.21812018494,1.50965690102,0.209205020921,1.50076093258e-07,1.68133486278e-05,2.08373427343e-05
5,DogeCoin,82604633.0,,0.0017,21.0,48,5959385.0,45.27,0.729234153274,7.21434716622,7.30457339592,588.235294118,1.85388115201e-07,2.54223028871e-05,2.57402469071e-05
6,Nxt,48567777.0,,0.049,25.0,999,178789.0,10.73,0.428756601788,0.368122675246,0.219146333537,20.4081632653,2.20700137144e-07,5.14744580548e-05,3.06431510798e-05
7,MasterCoin,37701661.0,,66.95,29.0,563,34337.0,19.48,0.332830470131,0.0910755629573,0.0420877551451,0.0149365197909,2.56012159087e-07,7.69196879681e-05,3.55460552526e-05
8,Namecoin,35817992.0,,4.47,33.0,8,1975901.0,16.79,0.316201429865,5.51650410777,2.42191331447,0.223713646532,2.9132418103e-07,9.21324679507e-05,4.04489594254e-05
9,Quarkcoin,18904813.0,,0.076,37.0,247,150472.0,4.59,0.166891792871,0.795945455795,0.184437449171,13.1578947368,3.26636202974e-07,0.000195717355152,4.53518635982e-05
10,ProtoShares,15911570.0,,10.94,41.0,1,35139.0,-0.53,0.140467427247,0.220839301213,0.0430707874318,0.091407678245,3.61948224917e-07,0.000257674132722,5.02547677709e-05
11,Primecoin,10603708.0,,2.42,45.0,4,210052.0,14.08,0.0936095923935,1.98092968988,0.257466206825,0.413223140496,3.9726024686e-07,0.000424379849011,5.51576719437e-05
12,MegaCoin,10594094.0,,0.48,49.0,22,43505.0,-2.53,0.0935247199488,0.410653331941,0.0533252115091,2.08333333333,4.32572268803e-07,0.000462521854158,6.00605761165e-05
13,Feathercoin,9695072.0,,0.29,53.0,32,1343532.0,59.11,0.085588148801,13.8578857382,1.64680216226,3.44827586207,4.67884290746e-07,0.000546669483218,6.49634802893e-05
14,Worldcoin,7730322.0,,0.17,57.0,44,145344.0,7.92,0.0682433250228,1.88018041163,0.178151926022,5.88235294118,5.03196312689e-07,0.000737356089436,6.9866384462e-05
15,Novacoin,7412005.0,,10.57,61.0,701,148024.0,19.24,0.0654332208006,1.9970844596,0.181436871818,0.0946073793756,5.38508334632e-07,0.000822989191184,7.47692886348e-05
16,Vertcoin,6437311.0,,3.85,65.0,1,215087.0,21.62,0.0568286168216,3.34125537822,0.263637737452,0.25974025974,5.73820356575e-07,0.001009738383,7.96721928076e-05
17,Devcoin,3914055.0,,0.00062,69.0,6,57145.0,10.89,0.0345532990116,1.45999481356,0.0700441147383,1612.90322581,6.09132378518e-07,0.00176287762947,8.45750969804e-05
18,YbCoin,3294308.0,,3.19,73.0,1,1163.0,2.78,0.0290821690958,0.0353033171155,0.00142551938823,0.313479623824,6.44444400461e-07,0.0022159433787,8.94780011531e-05
19,Tickets,3160367.0,,4.7e-05,66876281414.0,TIX,4341.0,14.64,0.0278997372131,0.13735746513,0.0053208767535,21276.5957447,590.384179191,2116092.25808,81971.9998011
20,Zetacoin,2525317.0,,0.016,80.0,160,14260.0,11.48,0.0222935123293,0.56468158255,0.0174788533759,62.5,7.06240438862e-07,0.00316791911669,9.80580834555e-05
21,Digitalcoin,2469781.0,,0.19,84.0,13,17126.0,3.32,0.0218032402167,0.693421805415,0.0209917842157,5.26315789474,7.41552460805e-07,0.00340111127262,0.000102960987628
22,UltraCoin,1998244.0,,0.59,88.0,3,29226.0,-0.68,0.0176405089939,1.46258414888,0.0358230693384,1.69491525424,7.76864482748e-07,0.00440386659487,0.000107863891801
23,Applecoin,1888618.0,,0.13,92.0,14,109928.0,6.5,0.0166727300645,5.82055238275,0.134741612476,7.69230769231,8.12176504691e-07,0.00487128683514,0.000112766795974
24,Mooncoin,1887362.0,,7.1e-05,96.0,26,60507.0,13.37,0.0166616420896,3.20590326604,0.0741650056955,14084.5070423,8.47488526634e-07,0.0050864645998,0.000117669700147
25,NetCoin,1849000.0,,0.0084,100.0,220,4435.0,13.52,0.0163229821432,0.239859383451,0.00543609500156,119.047619048,8.82800548577e-07,0.00540832882639,0.000122572604319
