#,Coin,Market Cap,,Price,Supply,Unit,Volume,Change(24hr),MarketCap / Total MarketCap (%),Volume / MarketCap (%),Volume / TotalVolume (%) ,InversePrice,Supply/Total MarketCap(%) Volume,Supply/MarketCap(%),Supply/TotalVolume(%)
1,Bitcoin,7059877979.0,,568.02,8.0,12,30260362.0,3.44,76.0408716039,0.428624433595,70.3077922616,0.0017605013908,8.61667828595e-08,1.13316406088e-07,1.85874292612e-05
2,Ripple,1480924129.0,,0.015,12.0,99,99754.0,3.92,15.9508084819,0.00673592914361,0.231771302315,66.6666666667,1.29250174289e-07,8.10304847157e-07,2.78811438918e-05
3,Litecoin,358586437.0,,13.83,16.0,25,4871042.0,1.79,3.86227995667,1.35840107081,11.3175185754,0.0723065798988,1.72333565719e-07,4.46196463365e-06,3.71748585224e-05
4,PPCoin,76023593.0,,3.59,20.0,21,483922.0,3.14,0.818838553778,0.636541869312,1.12435824287,0.278551532033,2.15416957149e-07,2.63076226876e-05,4.6468573153e-05
5,DogeCoin,64019513.0,,0.0012,24.0,52,1651127.0,3.99,0.68954443443,2.57909959421,3.83627578922,833.333333333,2.58500348578e-07,3.74885700864e-05,5.57622877835e-05
6,Nxt,51843194.0,,0.052,28.0,999,183092.0,-1.69,0.558395155017,0.353164968964,0.425401199786,19.2307692308,3.01583740008e-07,5.40090180401e-05,6.50560024141e-05
7,Namecoin,26348208.0,,3.25,32.0,8,420495.0,3.1,0.283792539684,1.59591498595,0.976990133398,0.307692307692,3.44667131438e-07,0.000121450384785,7.43497170447e-05
8,MasterCoin,25827715.0,,45.86,36.0,563,28633.0,-12.57,0.27818638877,0.11086152995,0.0665267327544,0.0218054949847,3.87750522868e-07,0.000139385152732,8.36434316753e-05
9,ProtoShares,25186752.0,,16.58,40.0,1,1675226.0,1.69,0.271282673815,6.651218863,3.89226809644,0.0603136308806,4.30833914297e-07,0.000158813649334,9.29371463059e-05
10,Quarkcoin,14554739.0,,0.059,44.0,247,182854.0,3.67,0.156766879374,1.25631933352,0.424848223766,16.9491525424,4.73917305727e-07,0.00030230703553,0.000102230860936
11,Feathercoin,8501503.0,,0.25,48.0,34,48392.0,0.72,0.0915683953725,0.569216996101,0.112435359601,4.0,5.17000697157e-07,0.000564606046719,0.000111524575567
12,Primecoin,7854808.0,,1.74,52.0,4,59138.0,3.19,0.0846029419174,0.752889185834,0.137402923956,0.574712643678,5.60084088587e-07,0.000662014908576,0.000120818290198
13,MegaCoin,7279509.0,,0.33,56.0,22,109056.0,0.45,0.0784064839158,1.49812301901,0.253383835688,3.0303030303,6.03167480016e-07,0.000769282653542,0.000130112004828
14,Infinitecoin,7107601.0,,7.9e-05,60.0,90,209954.0,10.1,0.0765548890023,2.95393621561,0.487813140388,12658.2278481,6.46250871446e-07,0.000844166688592,0.000139405719459
15,Novacoin,5676190.0,,7.97,64.0,711,42016.0,5.83,0.0611373788999,0.740214827199,0.0976211784797,0.125470514429,6.89334262876e-07,0.00112751687311,0.000148699434089
16,Worldcoin,5331429.0,,0.12,68.0,45,89568.0,0.07,0.0574240106217,1.67999986495,0.208104858008,8.33333333333,7.32417654305e-07,0.0012754554173,0.00015799314872
17,DarkCoin,3869963.0,,1.13,72.0,3,91833.0,4.81,0.0416827826869,2.37296842373,0.213367423918,0.884955752212,7.75501045735e-07,0.00186048290384,0.000167286863351
18,Vertcoin,3831428.0,,1.94,76.0,1,146948.0,7.65,0.0412677280647,3.83533241392,0.341423194384,0.515463917526,8.18584437165e-07,0.00198359462843,0.000176580577981
19,MaxCoin,3496715.0,,0.82,80.0,4,645229.0,-8.39,0.0376625852658,18.4524332123,1.49914354935,1.21951219512,8.61667828595e-07,0.00228786160725,0.000185874292612
20,YbCoin,3419216.0,,3.15,84.0,1,97537.0,5.63,0.0368278553277,2.85261299666,0.226620260981,0.31746031746,9.04751220024e-07,0.00245670352502,0.000195168007242
21,Tickets,2576144.0,,3.9e-05,66876281414.0,TIX,46445.0,2.9,0.0277472550828,1.80288834786,0.107911644004,25641.025641,720.314252381,2595983.81977,155382.268754
22,Devcoin,2571741.0,,0.00041,91.0,6,46539.0,1.5,0.0276998310397,1.80963012994,0.108130046298,2439.02439024,9.80147155026e-07,0.00353845896612,0.000211432007846
23,Digitalcoin,2248968.0,,0.17,95.0,13,42941.0,13.25,0.0242232921642,1.90936465081,0.099770349988,5.88235294118,1.02323054646e-06,0.00422415970347,0.000220725722477
24,Zetacoin,1995398.0,,0.012,99.0,160,16243.0,6.73,0.021492128273,0.814023067077,0.0377394516862,83.3333333333,1.06631393789e-06,0.00496141621872,0.000230019437107
25,Freicoin,1761666.0,,0.046,103.0,38,22693.0,12.67,0.0189746364616,1.28815564358,0.052725566528,21.7391304348,1.10939732932e-06,0.00584673825799,0.000239313151738
26,NetCoin,1583969.0,,0.0071,107.0,223,22926.0,2.47,0.0170606891099,1.44737681104,0.0532669254052,140.845070423,1.15248072075e-06,0.00675518270875,0.000248606866368
27,Mintcoin,1455521.0,,9e-05,111.0,16,275516.0,28.9,0.0156771952443,18.9290295365,0.64014177004,11111.1111111,1.19556411218e-06,0.00762613524642,0.000257900580999
