#,Coin,Market Cap,,Price,Supply,Unit,Volume,Change(24hr),MarketCap / Total MarketCap (%),Volume / MarketCap (%),Volume / TotalVolume (%) ,InversePrice,Supply/Total MarketCap(%) Volume,Supply/MarketCap(%),Supply/TotalVolume(%)
1,Bitcoin,7214413101.0,,580.61,8.0,12,59618411.0,-4.59,75.9921048952,0.826379223997,71.5659824975,0.00172232651866,8.42669848053e-08,1.10889131077e-07,9.60320562686e-06
2,Ripple,1506808526.0,,0.015,12.0,99,173029.0,-0.03,15.8717763956,0.0114831444749,0.207704133301,66.6666666667,1.26400477208e-07,7.96385193801e-07,1.44048084403e-05
3,Litecoin,367631455.0,,14.2,16.0,25,10320174.0,-6.43,3.87239927906,2.80720647258,12.3883441284,0.0704225352113,1.68533969611e-07,4.35218471716e-06,1.92064112537e-05
4,PPCoin,78578246.0,,3.71,20.0,21,992352.0,-6.43,0.827693982714,1.26288387756,1.19122003878,0.269541778976,2.10667462013e-07,2.54523370247e-05,2.40080140672e-05
5,DogeCoin,65035101.0,,0.0012,24.0,52,2506833.0,-5.38,0.685038983472,3.85458461885,3.0092040964,833.333333333,2.52800954416e-07,3.69031486551e-05,2.88096168806e-05
6,Nxt,54218428.0,,0.054,28.0,999,249960.0,-6.68,0.571102931056,0.461024063626,0.300052159811,18.5185185185,2.94934446819e-07,5.16429579994e-05,3.3611219694e-05
7,MasterCoin,33825839.0,,60.06,32.0,563,17316.0,-11.56,0.35630018263,0.0511916348919,0.0207861385793,0.01665001665,3.37067939221e-07,9.46022358825e-05,3.84128225075e-05
8,Namecoin,27451783.0,,3.39,36.0,8,947556.0,-6.23,0.289159872617,3.45171022225,1.13744688887,0.294985250737,3.79201431624e-07,0.000131139022919,4.32144253209e-05
9,ProtoShares,25557218.0,,16.91,40.0,1,3408379.0,-7.38,0.269203712609,13.3362676642,4.09142054891,0.0591366055588,4.21334924027e-07,0.000156511557713,4.80160281343e-05
10,Quarkcoin,14781529.0,,0.06,44.0,247,129405.0,-6.58,0.155699359955,0.875450706081,0.155337853018,16.6666666667,4.63468416429e-07,0.000297668800027,5.28176309478e-05
11,Feathercoin,8862984.0,,0.26,48.0,34,100471.0,-5.05,0.0933571172572,1.1336024075,0.120605459067,3.84615384615,5.05601908832e-07,0.000541578321703,5.76192337612e-05
