#,Coin,Market Cap,,Price,Supply,Unit,Volume,Change(24hr),MarketCap / Total MarketCap (%),Volume / MarketCap (%),Volume / TotalVolume (%) ,InversePrice,Supply/Total MarketCap(%) Volume,Supply/MarketCap(%),Supply/TotalVolume(%)
1,Bitcoin,7128562022.0,,573.68,8.0,12,56331911.0,-2.62,75.9139351097,0.79022825117,74.1745149016,0.00174313205968,8.51941077321e-08,1.12224596985e-07,1.0533924887e-05
2,Ripple,1493186795.0,,0.015,12.0,99,161795.0,1.95,15.9013395847,0.0108355498818,0.213042047136,66.6666666667,1.27791161598e-07,8.03650289447e-07,1.58008873304e-05
3,Litecoin,364792760.0,,14.09,16.0,25,9506420.0,-5.06,3.88477421192,2.60597825461,12.517489278,0.0709723207949,1.70388215464e-07,4.38605196002e-06,2.10678497739e-05
4,PPCoin,77865616.0,,3.68,20.0,21,894571.0,-4.54,0.829211459766,1.14886524496,1.17791796501,0.271739130435,2.1298526933e-07,2.56852780822e-05,2.63348122174e-05
5,DogeCoin,64985873.0,,0.0012,24.0,52,2418114.0,-2.0,0.692051683178,3.72098409757,3.18402890551,833.333333333,2.55582323196e-07,3.69311034723e-05,3.16017746609e-05
6,Nxt,54819627.0,,0.055,28.0,999,213066.0,-3.47,0.583788651059,0.388667365431,0.280552654995,18.1818181818,2.98179377062e-07,5.10765970735e-05,3.68687371043e-05
7,MasterCoin,33651487.0,,59.75,32.0,563,17284.0,-7.3,0.358363551103,0.0513617719181,0.0227585447183,0.0167364016736,3.40776430928e-07,9.50923803159e-05,4.21356995478e-05
8,Namecoin,27417023.0,,3.39,36.0,8,873565.0,-2.89,0.291971101394,3.18621390805,1.15025851173,0.294985250737,3.83373484794e-07,0.000131305284312,4.74026619913e-05
9,ProtoShares,26712868.0,,17.66,40.0,1,660952.0,-4.2,0.284472369278,2.47428318068,0.870302340235,0.0566251415629,4.25970538661e-07,0.000149740566981,5.26696244348e-05
10,Quarkcoin,14846936.0,,0.06,44.0,247,145375.0,-2.94,0.158108933134,0.979158258647,0.191421166305,16.6666666667,4.68567592527e-07,0.000296357443718,5.79365868782e-05
11,Feathercoin,8764187.0,,0.26,48.0,34,96971.0,-2.64,0.0933321364328,1.10644604,0.127685653777,3.84615384615,5.11164646393e-07,0.000547683430306,6.32035493217e-05
12,Primecoin,7881214.0,,1.75,52.0,4,153171.0,-6.88,0.083929124322,1.94349499963,0.201686476107,0.571428571429,5.53761700259e-07,0.000659796828255,6.84705117652e-05
