#,Coin,Market Cap,,Price,Supply,Unit,Volume,Change(24hr),MarketCap / Total MarketCap (%),Volume / MarketCap (%),Volume / TotalVolume (%) ,InversePrice,Supply/Total MarketCap(%) Volume,Supply/MarketCap(%),Supply/TotalVolume(%)
1,Bitcoin,7022071452.0,,564.96,8.0,12,26699552.0,-2.34,75.9604510425,0.380223302803,70.5963660664,0.00177003681677,8.65390807391e-08,1.13926496685e-07,2.11528241572e-05
2,Ripple,1481011240.0,,0.015,12.0,99,92569.0,-1.71,16.0206689092,0.0062503914555,0.244761972426,66.6666666667,1.29808621109e-07,8.10257186164e-07,3.17292362358e-05
3,Litecoin,358831456.0,,13.84,16.0,25,4166061.0,-3.52,3.88161804281,1.16100774621,11.0154944701,0.0722543352601,1.73078161478e-07,4.45891789375e-06,4.23056483144e-05
4,PPCoin,75268556.0,,3.56,20.0,21,416820.0,-4.49,0.8142089556,0.553777064622,1.10211502065,0.280898876404,2.16347701848e-07,2.65715207822e-05,5.2882060393e-05
5,DogeCoin,63798440.0,,0.0012,24.0,52,1466526.0,-1.09,0.690132293774,2.29868630017,3.87764582499,833.333333333,2.59617242217e-07,3.76184746837e-05,6.34584724715e-05
6,Nxt,51063134.0,,0.051,28.0,999,185125.0,-6.24,0.552369584502,0.362541398262,0.489489571512,19.6078431373,3.02886782587e-07,5.48340804934e-05,7.40348845501e-05
7,Namecoin,26396813.0,,3.26,32.0,8,338675.0,-4.67,0.285544491433,1.28301473363,0.895491590179,0.306748466258,3.46156322956e-07,0.000121226755669,8.46112966287e-05
8,MasterCoin,25688578.0,,45.61,36.0,563,28479.0,-20.41,0.277883240702,0.110862500836,0.0753014098965,0.0219250164438,3.89425863326e-07,0.000140140104291,9.51877087073e-05
9,ProtoShares,25138920.0,,16.53,40.0,1,1392356.0,-1.14,0.271937378447,5.5386468472,3.68153270402,0.0604960677556,4.32695403696e-07,0.000159115825183,0.000105764120786
10,Quarkcoin,14559268.0,,0.059,44.0,247,163957.0,-1.5,0.157493208619,1.12613491283,0.433519198792,16.9491525424,4.75964944065e-07,0.000302212995873,0.000116340532864
11,Feathercoin,8537118.0,,0.25,48.0,34,38545.0,-1.0,0.0923492929852,0.451498971901,0.101916950892,4.0,5.19234484435e-07,0.000562250633059,0.000126916944943
12,Primecoin,7804830.0,,1.72,52.0,4,47523.0,-1.66,0.0844278516906,0.608892185993,0.125655707803,0.581395348837,5.62504024804e-07,0.000666254101627,0.000137493357022
13,MegaCoin,7395720.0,,0.33,56.0,22,100345.0,-3.44,0.0800023512755,1.35679825629,0.265322517507,3.0303030303,6.05773565174e-07,0.000757194701801,0.0001480697691
14,Infinitecoin,7048674.0,,7.8e-05,60.0,90,173423.0,-1.04,0.0762482210487,2.46036346694,0.458548277976,12820.5128205,6.49043105543e-07,0.000851223932331,0.000158646181179
15,Novacoin,5634570.0,,7.91,64.0,712,37894.0,-0.29,0.06095131352,0.672526918647,0.100195639827,0.126422250316,6.92312645913e-07,0.00113584532626,0.000169222593257
16,Worldcoin,5320452.0,,0.12,68.0,45,78036.0,-5.67,0.0575533781496,1.46671748942,0.206335223241,8.33333333333,7.35582186282e-07,0.00127808689938,0.000179799005336
