#,Coin,Market Cap,,Price,Supply,Unit,Volume,Change(24hr),MarketCap / Total MarketCap (%),Volume / MarketCap (%),Volume / TotalVolume (%) ,InversePrice,Supply/Total MarketCap(%) Volume,Supply/MarketCap(%),Supply/TotalVolume(%)
1,Bitcoin,7336021866.0,,590.15,8.0,12,21037384.0,6.05,75.9391822967,0.286768283741,71.0824349275,0.00169448445311,8.28123838057e-08,1.09050929047e-07,2.7030902674e-05
2,Ripple,1544274080.0,,0.015,12.0,99,80069.0,5.95,15.9856272268,0.00518489567603,0.270542168276,66.6666666667,1.24218575708e-07,7.7706413359e-07,4.0546354011e-05
3,Litecoin,381678501.0,,14.72,16.0,25,3459811.0,7.25,3.9509633144,0.906472591706,11.6902268014,0.0679347826087,1.65624767611e-07,4.1920097564e-06,5.4061805348e-05
4,PPCoin,78342831.0,,3.7,20.0,21,325008.0,3.21,0.810969573649,0.414853530121,1.09815745203,0.27027027027,2.07030959514e-07,2.55288196057e-05,6.7577256685e-05
5,DogeCoin,66428233.0,,0.0013,24.0,52,1061448.0,6.03,0.687635040841,1.59788685031,3.58648719769,769.230769231,2.48437151417e-07,3.61292163228e-05,8.10927080221e-05
6,Nxt,53118980.0,,0.053,28.0,999,166876.0,2.6,0.549863669891,0.314155128732,0.563851114329,18.8679245283,2.8984334332e-07,5.27118555364e-05,9.46081593591e-05
7,Namecoin,27609513.0,,3.41,32.0,8,198835.0,6.22,0.285801198405,0.720168443391,0.671836191649,0.293255131965,3.31249535223e-07,0.000115902080562,0.000108123610696
8,MasterCoin,27194560.0,,48.29,36.0,563,29991.0,2.98,0.281505792518,0.110283086029,0.101335475262,0.0207082211638,3.72655727125e-07,0.00013237941706,0.000121639062033
9,ProtoShares,25677687.0,,16.84,40.0,1,763920.0,1.66,0.265803808886,2.97503431676,2.58118089634,0.0593824228029,4.14061919028e-07,0.000155777270749,0.00013515451337
10,Quarkcoin,15353031.0,,0.062,44.0,247,148978.0,6.07,0.158927636969,0.970349112172,0.503376227321,16.1290322581,4.55468110931e-07,0.000286588361608,0.000148669964707
11,Feathercoin,8879351.0,,0.26,48.0,34,35053.0,5.72,0.0919150278696,0.394769842976,0.118439278929,3.84615384615,4.96874302834e-07,0.00054058004915,0.000162185416044
12,MegaCoin,8512029.0,,0.38,52.0,22,189215.0,17.86,0.0881126765641,2.22291300934,0.639331531183,2.63157894737,5.38280494737e-07,0.00061090017433,0.000175700867381
13,Primecoin,8069664.0,,1.78,56.0,4,38070.0,3.93,0.0835335140438,0.471766854233,0.1286333081,0.561797752809,5.7968668664e-07,0.00069395702225,0.000189216318718
14,Infinitecoin,7070708.0,,7.8e-05,60.0,90,98282.0,1.62,0.0731927730842,1.38998810303,0.332081397076,12820.5128205,6.21092878542e-07,0.000848571317045,0.000202731770055
15,Novacoin,5867611.0,,8.24,64.0,712,33249.0,6.34,0.0607388567693,0.566653106349,0.112343810376,0.121359223301,6.62499070445e-07,0.00109073352,0.000216247221392
16,Worldcoin,5667411.0,,0.12,68.0,45,72347.0,6.2,0.0586664768645,1.27654408689,0.24445058947,8.33333333333,7.03905262348e-07,0.00119984239717,0.000229762672729
17,Vertcoin,4062078.0,,2.04,72.0,1,142301.0,13.2,0.0420487952981,3.5031577434,0.480815560177,0.490196078431,7.45311454251e-07,0.0017724918133,0.000243278124066
18,DarkCoin,3911340.0,,1.14,76.0,3,76319.0,-1.34,0.0404884236593,1.95122387724,0.257871432647,0.877192982456,7.86717646154e-07,0.00194306810454,0.000256793575403
19,MaxCoin,3605111.0,,0.82,80.0,4,330628.0,4.54,0.0373184794742,9.17109070983,1.11714666116,1.21951219512,8.28123838057e-07,0.00221907175674,0.00027030902674
20,YbCoin,3340356.0,,3.07,84.0,1,58454.0,-1.76,0.0345778553899,1.74993324065,0.197508048113,0.325732899023,8.69530029959e-07,0.00251470202577,0.000283824478077
21,Tickets,2577290.0,,3.9e-05,66876281414.0,TIX,20671.0,4.39,0.0266789410823,0.802044007465,0.0698444736468,25641.025641,692.273035494,2594829.50751,225965.781763
22,Devcoin,2505588.0,,0.00039,91.0,6,55819.0,-1.0,0.0259367143894,2.2277804651,0.188604744545,2564.1025641,9.41990865789e-07,0.00363188201731,0.000307476517917
23,Digitalcoin,2134589.0,,0.16,95.0,13,24555.0,1.14,0.0220963004419,1.15033854292,0.0829679768951,6.25,9.83397057692e-07,0.0044505054603,0.000320991969254
24,Zetacoin,2042701.0,,0.013,99.0,160,13569.0,2.58,0.0211451174015,0.664267555555,0.045847789798,76.9230769231,1.02480324959e-06,0.00484652428329,0.000334507420591
25,Freicoin,1872957.0,,0.049,103.0,38,5525.0,3.51,0.0193880042419,0.294988085685,0.0186682171592,20.4081632653,1.0662094415e-06,0.00549932539829,0.000348022871928
26,NetCoin,1630395.0,,0.0073,107.0,223,14388.0,2.25,0.0168771120619,0.882485532647,0.0486150784592,136.98630137,1.1076156334e-06,0.00656282679964,0.000361538323265
27,Applecoin,1537246.0,,0.1,111.0,14,36164.0,10.94,0.0159128757195,2.35251872504,0.122193195538,10.0,1.1490218253e-06,0.00722070507908,0.000375053774602
28,IXCoin,1522116.0,,0.083,115.0,18,3869.0,5.53,0.0157562567986,0.254185620544,0.0130728203057,12.0481927711,1.19042801721e-06,0.00755527174013,0.000388569225939
29,Mintcoin,1362303.0,,8.3e-05,119.0,16,150065.0,9.39,0.0141019448619,11.0155376594,0.507049051222,12048.1927711,1.23183420911e-06,0.008735207953,0.000402084677276
