#,Coin,Market Cap,,Price,Supply,Unit,Volume,Change(24hr),MarketCap / Total MarketCap (%),Volume / MarketCap (%),Volume / TotalVolume (%) ,InversePrice,Supply/Total MarketCap(%) Volume,Supply/MarketCap(%),Supply/TotalVolume(%)
1,Bitcoin,7128562022.0,,573.68,8.0,12,56331911.0,-3.52,75.9301717492,0.79022825117,72.3904354982,0.00174313205968,8.52123292354e-08,1.12224596985e-07,1.02805581012e-05
2,Ripple,1493159977.0,,0.015,12.0,99,161811.0,1.15,15.9044549451,0.0108368160473,0.207938423364,66.6666666667,1.27818493853e-07,8.03664723462e-07,1.54208371518e-05
3,Litecoin,363990173.0,,14.05,16.0,25,9048027.0,-6.0,3.87705630751,2.48578881277,11.6273459093,0.0711743772242,1.70424658471e-07,4.39572306805e-06,2.05611162023e-05
4,PPCoin,77342627.0,,3.65,20.0,21,842216.0,-5.82,0.823818174481,1.08894154837,1.08230631522,0.27397260274,2.13030823088e-07,2.58589613203e-05,2.57013952529e-05
5,DogeCoin,64963819.0,,0.0012,24.0,52,2396118.0,-1.89,0.691964791627,3.68838845512,3.07917878953,833.333333333,2.55636987706e-07,3.69436408903e-05,3.08416743035e-05
6,Nxt,54351813.0,,0.054,28.0,999,218522.0,-5.24,0.578930572987,0.402050985861,0.280816014673,18.5185185185,2.98243152324e-07,5.15162208113e-05,3.59819533541e-05
7,MasterCoin,33651487.0,,59.75,32.0,563,17284.0,-8.16,0.358440198688,0.0513617719181,0.0222111457776,0.0167364016736,3.40849316941e-07,9.50923803159e-05,4.11222324047e-05
8,Namecoin,27324020.0,,3.38,36.0,8,872349.0,-4.01,0.291042923534,3.19260855467,1.12102932237,0.295857988166,3.83455481559e-07,0.000131752209228,4.62625114553e-05
9,ProtoShares,26455749.0,,17.49,40.0,1,3102000.0,-4.51,0.281794499245,11.7252397579,3.98628640373,0.0571755288736,4.26061646177e-07,0.000151195870508,5.14027905059e-05
10,Quarkcoin,14833403.0,,0.06,44.0,247,145112.0,-4.53,0.157998602515,0.978278551456,0.186479043397,16.6666666667,4.68667810795e-07,0.000296627820332,5.65430695564e-05
