#,Coin,Market Cap,,Price,Supply,Unit,Volume,Change(24hr),MarketCap / Total MarketCap (%),Volume / MarketCap (%),Volume / TotalVolume (%) ,InversePrice,Supply/Total MarketCap(%) Volume,Supply/MarketCap(%),Supply/TotalVolume(%)
1,Bitcoin,8569286754.0,,692.49,5.0,12,44922692.0,1.06,76.2826641352,0.524229067011,78.2327371185,0.00144406417421,4.45093426822e-08,5.8347913234e-08,8.70748541945e-06,0.0
2,Ripple,1771275620.0,,0.018,9.0,99,69381.0,1.91,15.767662711,0.00391700756317,0.120826809177,55.5555555556,8.0116816828e-08,5.0810838801e-07,1.5673473755e-05,0.0
3,Litecoin,471701984.0,,18.45,13.0,25,6559216.0,0.36,4.19902904995,1.3905423811,11.4228555366,0.0542005420054,1.15724290974e-07,2.75597738423e-06,2.26394620906e-05,0.0
4,PPCoin,100615736.0,,4.76,17.0,21,747721.0,0.13,0.895668054569,0.743145187548,1.30215394106,0.210084033613,1.5133176512e-07,1.68959654581e-05,2.96054504261e-05,0.0
5,DogeCoin,56488278.0,,0.0012,21.0,46,1752640.0,+9.55,0.502851224606,3.10266140526,3.05221744911,833.333333333,1.86939239265e-07,3.71758544313e-05,3.65714387617e-05,0.0
6,Nxt,48344605.0,,0.048,25.0,999,75518.0,0.07,0.430357318156,0.156207709216,0.131514376781,20.8333333333,2.22546713411e-07,5.17120783177e-05,4.35374270972e-05,0.0
7,MasterCoin,36420634.0,,64.67,29.0,563,4266.0,+0.62,0.324211695882,0.0117131404138,0.00742922655987,0.0154631204577,2.58154187557e-07,7.96251926861e-05,5.05034154328e-05,0.0
8,Namecoin,35022674.0,,4.38,33.0,7,633442.0,+0.29,0.311767239743,1.80866258242,1.10313739581,0.228310502283,2.93761661703e-07,9.42246728505e-05,5.74694037683e-05,0.0
9,Quarkcoin,19969516.0,,0.081,37.0,247,220015.0,+4.73,0.177766006168,1.10175429389,0.383155480912,12.3456790123,3.29369135848e-07,0.000185282407445,6.44353921039e-05,0.0
10,ProtoShares,16537749.0,,11.44,41.0,1,78537.0,+5.87,0.147216867487,0.474895343979,0.136771956477,0.0874125874126,3.64976609994e-07,0.000247917657959,7.14013804395e-05,0.0
11,MegaCoin,11684351.0,,0.53,45.0,22,90785.0,+8.30,0.104012556536,0.776979397486,0.158101812761,1.88679245283,4.0058408414e-07,0.000385130504895,7.8367368775e-05,0.0
12,Primecoin,10244911.0,,2.35,49.0,4,139421.0,0.45,0.0911988508896,1.36088053864,0.242801264933,0.425531914894,4.36191558286e-07,0.000478286243775,8.53333571106e-05,0.0
13,Infinitecoin,8797153.0,,9.8,5.0,53,15892.0,+1.17,0.078311099501,0.180649353262,0.0276758716572,0.102040816327,4.45093426822e-08,5.68365697402e-05,8.70748541945e-06,0.0
14,Worldcoin,7768880.0,,0.18,57.0,43,595585.0,8.02,0.0691575484354,7.66629166624,1.03720954071,5.55555555556,5.07406506577e-07,0.000733696491644,9.92653337817e-05,0.0
15,Novacoin,7024154.0,,10.05,61.0,699,68194.0,+0.03,0.0625280954877,0.970850012685,0.118759652139,0.0995024875622,5.43013980723e-07,0.000868431984834,0.000106231322117,0.0
