#,Coin,Market Cap,,Price,Supply,Unit,Volume,Change(24hr),MarketCap / Total MarketCap (%),Volume / MarketCap (%),Volume / TotalVolume (%) ,InversePrice,Supply/Total MarketCap(%) Volume,Supply/MarketCap(%),Supply/TotalVolume(%)
1,Bitcoin,8393215010.0,,678.13,5.0,12,42757399.0,1.20,76.1438079414,0.50942813867,75.6021201708,0.00147464350493,4.53603344193e-08,5.95719279685e-08,8.84082310185e-06
2,Ripple,1743322724.0,,0.017,9.0,99,82774.0,2.14,15.8155403523,0.00474805948781,0.146358058286,58.8235294118,8.16486019548e-08,5.16255531813e-07,1.59134815833e-05
3,Litecoin,464649198.0,,18.16,13.0,25,5354376.0,0.80,4.21532860179,1.15234805592,9.46741820736,0.0550660792952,1.1793686949e-07,2.79780962842e-06,2.29861400648e-05
4,PPCoin,97037035.0,,4.59,17.0,21,659918.0,1.61,0.880326471732,0.680068182215,1.16684365995,0.217864923747,1.54225137026e-07,1.75190843372e-05,3.00587985463e-05
5,DogeCoin,65357919.0,,0.0014,21.0,47,4386440.0,+22.61,0.592931412558,6.71141319539,7.75594801737,714.285714286,1.90513404561e-07,3.2130765975e-05,3.71314570278e-05
6,Nxt,48713356.0,,0.049,25.0,999,90779.0,+1.29,0.441930823769,0.186353409935,0.160512216073,20.4081632653,2.26801672097e-07,5.13206275503e-05,4.42041155092e-05
7,MasterCoin,34621663.0,,61.48,29.0,563,9052.0,4.01,0.314090042367,0.0261454800712,0.0160054261436,0.0162654521796,2.63089939632e-07,8.37625852923e-05,5.12767739907e-05
8,Namecoin,34406983.0,,4.30,33.0,7,431140.0,0.31,0.312142451048,1.25305958968,0.762326494426,0.232558139535,2.99378207167e-07,9.59107632308e-05,5.83494324722e-05
9,Quarkcoin,19495137.0,,0.079,37.0,247,243502.0,+3.16,0.176861186774,1.24903969641,0.430551621389,12.6582278481,3.35666474703e-07,0.000189790920679,6.54220909537e-05
10,ProtoShares,16370249.0,,11.30,41.0,1,36735.0,+6.70,0.148511993833,0.224400984982,0.0649535273293,0.0884955752212,3.71954742238e-07,0.000250454345563,7.24947494352e-05
11,MegaCoin,11490134.0,,0.52,45.0,22,52804.0,+7.24,0.104239264153,0.459559479463,0.093366164614,1.92307692308,4.08243009774e-07,0.000391640341183,7.95674079166e-05
12,Primecoin,10114410.0,,2.31,49.0,4,104904.0,+0.78,0.0917586040108,1.03717369575,0.185487541335,0.4329004329,4.44531277309e-07,0.000484457323759,8.66400663981e-05
13,Infinitecoin,9070678.0,,0.0001,53.0,90,49463.0,+4.85,0.082289797498,0.545306536072,0.0874587266173,10000.0,4.80819544845e-07,0.000584300313604,9.37127248796e-05
14,Worldcoin,8015791.0,,0.18,57.0,44,524334.0,+3.79,0.0727197920791,6.54126336378,0.927108828057,5.55555555556,5.1710781238e-07,0.000711096384624,0.000100785383361
15,Novacoin,6967298.0,,9.95,61.0,699,63641.0,0.79,0.0632077934558,0.913424400679,0.112527764605,0.100502512563,5.53396079916e-07,0.000875518744856,0.000107858041843
16,Feathercoin,6493161.0,,0.20,65.0,32,54521.0,3.75,0.0589063908797,0.83966807538,0.0964021032672,5.0,5.89684347451e-07,0.00100105326204,0.000114930700324
17,Vertcoin,5936430.0,,3.63,69.0,1,433202.0,+8.75,0.0538556900114,7.29734874327,0.765972449873,0.275482093664,6.25972614987e-07,0.00116231472451,0.000122003358806
18,Devcoin,3852462.0,,0.00061,73.0,6,181472.0,+35.54,0.0349497929315,4.71054613907,0.320872369988,1639.3442623,6.62260882522e-07,0.00189489214949,0.000129076017287
19,YbCoin,3559170.0,,3.46,77.0,1,5909.0,0.90,0.032289028291,0.16602185341,0.0104480847418,0.28901734104,6.98549150057e-07,0.00216342574252,0.000136148675768
20,Tickets,3210158.0,,4.8,5.0,66,4051.0,+2.25,0.0291227680838,0.12619316557,0.00716283487712,0.208333333333,4.53603344193e-08,0.000155755573402,8.84082310185e-06
21,Digitalcoin,2582095.0,,0.20,84.0,13,35272.0,+1.30,0.0234249385405,1.36602255146,0.0623667024897,5.0,7.62053618244e-07,0.00325317232712,0.000148525828111
22,Zetacoin,2515112.0,,0.016,88.0,160,15311.0,3.31,0.0228172642844,0.608760166545,0.0270723685025,62.5,7.9834188578e-07,0.00349885015061,0.000155598486593
25,Unobtanium,1905574.0,,12.74,100.0,149,309011.0,6.96,0.0172874947801,16.2161637386,0.546382317505,0.0784929356358,9.07206688386e-07,0.00524776261641,0.000176816462037
26,NetCoin,1871793.0,,0.0085,104.0,220,11713.0,+1.34,0.0169810312887,0.625763639462,0.0207105121984,117.647058824,9.43494955922e-07,0.00555616993973,0.000183889120518
27,Anoncoin,1784125.0,,2.46,108.0,724,17562.0,+2.98,0.0161857013292,0.984348069782,0.0310525070629,0.406504065041,9.79783223457e-07,0.00605338751489,0.000190961779
28,Mooncoin,1669001.0,,6.2,5.0,112,107490.0,10.09,0.0151412887012,6.44037960433,0.190060015044,0.161290322581,4.53603344193e-08,0.000299580407681,8.84082310185e-06
29,Kittehcoin,1540726.0,,0.00025,116.0,6,41319.0,7.22,0.0139775693217,2.68178767672,0.0730587939491,4000.0,1.05235975853e-06,0.00752891818532,0.000205107095963
30,Freicoin,1416178.0,,0.038,120.0,37,297.0,+58.16,0.0128476615355,0.020971939968,0.00052514489225,26.3157894737,1.08864802606e-06,0.00847351109818,0.000212179754444
31,IXCoin,1385524.0,,0.076,124.0,18,2034.0,3.88,0.0125695663972,0.146803664173,0.00359644683783,13.1578947368,1.1249362936e-06,0.00894968257497,0.000219252412926
32,Copperlark,1313944.0,,0.21,128.0,6,1210.0,+3.92,0.0119201878496,0.0920891605731,0.00213947919065,4.7619047619,1.16122456113e-06,0.00974166326723,0.000226325071407
33,Terracoin,1146752.0,,0.22,132.0,5,3648.0,4.02,0.0104034108432,0.318115861145,0.00645026453511,4.54545454545,1.19751282867e-06,0.0115107712914,0.000233397729889
34,FedoraCoin,1094280.0,,8.6,6.0,136,67761.0,+1.95,0.00992738134967,6.19229082136,0.119812602841,0.116279069767,5.44324013032e-08,0.000548305735278,1.06089877222e-05
35,SecureCoin,1021047.0,,0.86,140.0,1,15658.0,+8.77,0.00926300667557,1.53352392201,0.0276859216257,1.16279069767,1.27008936374e-06,0.013711415831,0.000247543046852
36,EarthCoin,946903.0,,0.00077,144.0,1,26610.0,2.55,0.00859036734853,2.81021392899,0.047050860548,1298.7012987,1.30637763128e-06,0.0152074710926,0.000254615705333
37,TagCoin,896576.0,,1.06,148.0,843,18073.0,+3.25,0.00813379743847,2.01578003426,0.0319560391839,0.943396226415,1.34266589881e-06,0.0165072453423,0.000261688363815
