#,Coin,Market Cap,,Price,Supply,Unit,Volume,Change(24hr),MarketCap / Total MarketCap (%),Volume / MarketCap (%),Volume / TotalVolume (%) ,InversePrice,Supply/Total MarketCap(%) Volume,Supply/MarketCap(%),Supply/TotalVolume(%)
1,Bitcoin,7661818676.0,,616.23,8.0,12,34846987.0,8.21,76.3331417254,0.454813517176,69.5221624894,0.00162277071873,7.97023735e-08,1.04413851832e-07,1.59605563579e-05
2,Ripple,1563715839.0,,0.016,12.0,99,89597.0,5.01,15.578982981,0.00572974947017,0.178752245999,62.5,1.1955356025e-07,7.67402855475e-07,2.39408345368e-05
3,Litecoin,393725592.0,,15.17,16.0,25,7663708.0,9.28,3.92260802376,1.94645919791,15.2896304305,0.0659195781147,1.59404747e-07,4.06374396918e-06,3.19211127157e-05
4,PPCoin,82591103.0,,3.9,20.0,21,660921.0,8.41,0.822838367385,0.800232683658,1.31858335857,0.25641025641,1.9925593375e-07,2.42156833769e-05,3.99013908947e-05
5,DogeCoin,67616525.0,,0.0013,24.0,53,1798863.0,5.59,0.67364969129,2.66038960151,3.58885678645,769.230769231,2.391071205e-07,3.54942819082e-05,4.78816690736e-05
6,Nxt,55991265.0,,0.056,28.0,999,133811.0,7.88,0.557829589471,0.238985491755,0.26696225085,17.8571428571,2.7895830725e-07,5.00078003239e-05,5.58619472525e-05
7,MasterCoin,32236315.0,,57.24,32.0,563,988.0,24.45,0.321163852299,0.00306486644022,0.0019711287102,0.0174703004892,3.18809494e-07,9.9266929238e-05,6.38422254314e-05
8,Namecoin,28866617.0,,3.56,36.0,8,689656.0,9.47,0.287592236227,2.38911265563,1.37591168194,0.280898876404,3.5866068075e-07,0.00012471153097,7.18225036104e-05
9,ProtoShares,23955569.0,,15.64,40.0,1,1074718.0,-5.75,0.23866446348,4.48629711112,2.14413715098,0.0639386189258,3.985118675e-07,0.000166975787551,7.98027817893e-05
11,Quarkcoin,15920831.0,,0.064,48.0,247,125191.0,7.59,0.158616002349,0.786334582661,0.249764751375,15.625,4.78214241e-07,0.000301491800271,9.57633381472e-05
12,MegaCoin,9567929.0,,0.43,52.0,22,523750.0,33.9,0.0953233313474,5.47401637282,1.04491767405,2.32558139535,5.1806542775e-07,0.000543482293817,0.000103743616326
13,Feathercoin,9220066.0,,0.27,56.0,34,55684.0,7.73,0.0918576430033,0.603943616022,0.111093452529,3.7037037037,5.579166145e-07,0.000607370923375,0.000111723894505
14,Primecoin,8699403.0,,1.92,60.0,4,96622.0,10.67,0.0866703833916,1.11067391636,0.192767609551,0.520833333333,5.9776780125e-07,0.000689702500275,0.000119704172684
15,Infinitecoin,7592822.0,,8.4e-05,64.0,90,155767.0,7.16,0.0756457418703,2.05150338043,0.310765997774,11904.7619048,6.37618988e-07,0.000842901361312,0.000127684450863
16,Worldcoin,6113223.0,,0.13,68.0,45,162300.0,14.48,0.0609047978543,2.65490069641,0.32379978711,7.69230769231,6.7747017475e-07,0.00111234286726,0.000135664729042
17,Novacoin,6110857.0,,8.57,72.0,712,34611.0,7.45,0.0608812258774,0.566385369515,0.0690513520127,0.116686114352,7.173213615e-07,0.00117823081116,0.000143645007221
18,Vertcoin,3971618.0,,1.98,76.0,2,120344.0,4.49,0.0395684226544,3.03010007508,0.240094649291,0.505050505051,7.5717254825e-07,0.00191357779122,0.0001516252854
19,MaxCoin,3904107.0,,0.86,80.0,4,347855.0,10.73,0.0388958242872,8.90997608416,0.693994916483,1.16279069767,7.97023735e-07,0.00204912416591,0.000159605563579
20,DarkCoin,3725066.0,,1.08,84.0,3,99832.0,-5.49,0.0371120752055,2.6800062066,0.19917178279,0.925925925926,8.3687492175e-07,0.0022549936028,0.000167585841758
21,YbCoin,3390552.0,,3.11,88.0,1,60942.0,-1.57,0.0337793802344,1.79740644001,0.121583528195,0.32154340836,8.767261085e-07,0.00259544758494,0.000175566119936
22,Tickets,2690505.0,,4e-05,66876281414.0,TIX,47818.0,6.66,0.0268049543017,1.77728716356,0.09540023549,25000.0,666.274794943,2485640.48065,133422.832314
23,Devcoin,2627693.0,,0.00041,95.0,6,71848.0,0.56,0.0261791711162,2.7342615747,0.14334175665,2439.02439024,9.46465685312e-07,0.00361533862594,0.00018953160675
