#,Coin,Market Cap,,Price,Supply,Unit,Volume,Change(24hr),MarketCap / Total MarketCap (%),Volume / MarketCap (%),Volume / TotalVolume (%) ,InversePrice,Supply/Total MarketCap(%) Volume,Supply/MarketCap(%),Supply/TotalVolume(%)
1,Bitcoin,7078395877.0,,569.55,8.0,12,38501358.0,6.83,75.9857926186,0.5439277298,70.7711635952,0.00175577210078,8.58791103962e-08,1.13019957332e-07,1.47051776397e-05
2,Ripple,1490275384.0,,0.015,12.0,99,109138.0,7.82,15.9979405279,0.00732334447524,0.200611709656,66.6666666667,1.28818665594e-07,8.05220305511e-07,2.20577664596e-05
3,Litecoin,360026177.0,,13.89,16.0,25,5905289.0,4.0,3.86484097501,1.64023878741,10.8547904699,0.0719942404608,1.71758220792e-07,4.4441212951e-06,2.94103552795e-05
4,PPCoin,76423270.0,,3.61,20.0,21,615732.0,5.66,0.820395305146,0.805686540238,1.13180605481,0.277008310249,2.1469777599e-07,2.61700395704e-05,3.67629440994e-05
5,DogeCoin,64240838.0,,0.0012,24.0,52,2029516.0,4.07,0.689618252318,3.15923027031,3.73054916284,833.333333333,2.57637331188e-07,3.73594130263e-05,4.41155329192e-05
6,Nxt,51440787.0,,0.051,28.0,999,173741.0,1.17,0.552211128205,0.337749498273,0.319361533538,19.6078431373,3.00576886387e-07,5.44315155987e-05,5.14681217391e-05
7,Namecoin,26393756.0,,3.26,32.0,8,498284.0,4.7,0.283334035662,1.88788590756,0.91591934188,0.306748466258,3.43516441585e-07,0.000121240796497,5.8820710559e-05
8,MasterCoin,25964641.0,,46.11,36.0,563,32121.0,-13.2,0.278727533854,0.123710549281,0.0590431263708,0.0216872695728,3.86455996783e-07,0.000138650097261,6.61732993788e-05
9,ProtoShares,25307022.0,,16.68,40.0,1,2771160.0,7.71,0.271668067017,10.95016237,5.09380000852,0.0599520383693,4.29395551981e-07,0.000158058897645,7.35258881987e-05
10,Quarkcoin,14587636.0,,0.059,44.0,247,157346.0,0.55,0.156596650308,1.07862576226,0.289225110113,16.9491525424,4.72335107179e-07,0.000301625294187,8.08784770186e-05
11,Feathercoin,8720039.0,,0.26,48.0,34,53594.0,7.07,0.0936086489925,0.614607342926,0.098513661303,3.84615384615,5.15274662377e-07,0.000550456253693,8.82310658384e-05
12,Primecoin,7943050.0,,1.76,52.0,4,68329.0,4.23,0.085267758479,0.860236307212,0.125598760368,0.568181818182,5.58214217575e-07,0.000654660363462,9.55836546583e-05
13,MegaCoin,7431497.0,,0.33,56.0,22,190978.0,0.66,0.079776293909,2.56984561792,0.35104567691,3.0303030303,6.01153772773e-07,0.00075354938581,0.000102936243478
14,Infinitecoin,7176647.0,,8e-05,60.0,90,269967.0,7.83,0.0770405074984,3.76174277486,0.496239086483,12500.0,6.44093327971e-07,0.000836045022139,0.000110288832298
15,Novacoin,5693633.0,,8.0,64.0,711,45701.0,7.83,0.0611205171203,0.802668524648,0.0840051654142,0.125,6.87032883169e-07,0.00112406261521,0.000117641421118
16,Worldcoin,5392523.0,,0.12,68.0,45,119480.0,3.46,0.0578881347538,2.21566046172,0.21962182805,8.33333333333,7.29972438367e-07,0.00126100528454,0.000124994009938
17,DarkCoin,3871573.0,,1.13,72.0,3,88101.0,9.53,0.0415609056342,2.27558669306,0.161942606905,0.884955752212,7.72911993565e-07,0.00185970921897,0.000132346598758
18,Vertcoin,3827242.0,,1.94,76.0,1,151631.0,9.11,0.0410850172788,3.96188691491,0.278720098836,0.515463917526,8.15851548763e-07,0.00198576416124,0.000139699187578
19,MaxCoin,3524897.0,,0.84,80.0,4,663140.0,-5.86,0.0378393773248,18.8130319836,1.2189489375,1.19047619048,8.58791103962e-07,0.00226956986261,0.000147051776397
20,YbCoin,3399160.0,,3.14,84.0,1,132108.0,12.46,0.0364896046118,3.88648960331,0.242833950954,0.31847133758,9.0173065916e-07,0.00247119876675,0.000154404365217
21,Devcoin,2545624.0,,0.0004,88.0,6,52523.0,0.29,0.0273269905654,2.06326621685,0.0965450056465,2500.0,9.44670214358e-07,0.00345691272552,0.000161756954037
22,Tickets,2524287.0,,3.8e-05,66876281414.0,TIX,56684.0,1.44,0.0270979402431,2.24554497963,0.104193536166,26315.7894737,717.909444305,2649313.70379,122928.44976
23,Digitalcoin,2200167.0,,0.16,95.0,13,45035.0,13.71,0.0236185480854,2.04689007698,0.0827809593757,6.25,1.01981443595e-06,0.00431785405381,0.000174623984472
24,Zetacoin,1961752.0,,0.012,99.0,160,16128.0,2.21,0.0210591895722,0.822122266219,0.0296456381217,83.3333333333,1.06275399115e-06,0.00504650944666,0.000181976573292
25,Freicoin,1885184.0,,0.049,103.0,38,25635.0,4.31,0.0202372406066,1.35981421442,0.0471209035993,20.4081632653,1.10569354635e-06,0.00546365765888,0.000189329162112
26,NetCoin,1583837.0,,0.0071,107.0,223,26235.0,2.47,0.0170023140716,1.65642045236,0.0482237919223,140.845070423,1.14863310155e-06,0.00675574569858,0.000196681750932
27,IXCoin,1538190.0,,0.084,111.0,18,10387.0,2.4,0.0165122986025,0.675274185894,0.019092835018,11.9047619048,1.19157265675e-06,0.0072162736723,0.000204034339751
28,Applecoin,1437834.0,,0.097,115.0,14,74077.0,3.95,0.0154349881022,5.15198555605,0.136164430502,10.3092783505,1.23451221194e-06,0.00799814164918,0.000211386928571
29,Mintcoin,1389402.0,,8.6e-05,119.0,16,302401.0,107.75,0.0149150759678,21.7648312008,0.555857552929,11627.9069767,1.27745176714e-06,0.00856483580706,0.000218739517391
30,Unobtanium,1348422.0,,8.71,123.0,154,60238.0,-0.83,0.0144751602248,4.46729584655,0.110726311333,0.114810562572,1.32039132234e-06,0.00912177345074,0.000226092106211
31,Terracoin,1206784.0,,0.23,127.0,5,10121.0,8.65,0.012954692045,0.838675355325,0.0186038878615,4.34782608696,1.36333087754e-06,0.010523838566,0.000233444695031
32,Anoncoin,1179102.0,,1.57,131.0,752,20024.0,-3.69,0.0126575288533,1.69824154314,0.0368070596323,0.636942675159,1.40627043274e-06,0.0111101499277,0.000240797283851
33,Mooncoin,1162033.0,,4.3e-05,135.0,26,36443.0,-8.77,0.0124742950364,3.13614157257,0.0669875985906,23255.8139535,1.44920998794e-06,0.0116175702411,0.000248149872671
34,UltraCoin,1136654.0,,0.23,139.0,4,35877.0,7.04,0.0122018542935,3.15636948447,0.0659472072726,4.34782608696,1.49214954313e-06,0.0122288752778,0.00025550246149
35,Copperlark,1109914.0,,0.17,143.0,6,267.0,4.4,0.011914803367,0.0240559178459,0.000490785303726,5.88235294118,1.53508909833e-06,0.0128838810935,0.00026285505031
36,MinCoin,1032699.0,,0.64,147.0,1,134588.0,0.89,0.0110859089284,13.032645524,0.247392556022,1.5625,1.57802865353e-06,0.0142345446253,0.00027020763913
37,Particle,910395.0,,0.0013,151.0,687,2307.0,9.94,0.00977298908864,0.253406488392,0.00424060560186,769.230769231,1.62096820873e-06,0.0165862070859,0.00027756022795
38,Kittehcoin,857294.0,,0.00013,155.0,6,51295.0,21.18,0.0092029557585,5.98336160057,0.0942877608788,7692.30769231,1.66390776393e-06,0.0180801452011,0.00028491281677
39,FedoraCoin,832774.0,,5.5e-06,159.0,151,15152.0,2.77,0.00893973628513,1.81946122237,0.0278516064497,181818.181818,1.70684731912e-06,0.0190928150975,0.00029226540559
40,CacheCoin,775584.0,,3.39,163.0,228,6133.0,6.77,0.00832580799469,0.790758963568,0.0112733568081,0.294985250737,1.74978687432e-06,0.0210164211742,0.00029961799441
41,MemoryCoin,717295.0,,0.16,167.0,4,134894.0,3.73,0.00770008206145,18.8059306143,0.247955029067,6.25,1.79272642952e-06,0.0232819132993,0.00030697058323
42,SecureCoin,705221.0,,0.55,171.0,1,13587.0,0.92,0.00757046901409,1.92663009184,0.0249749060739,1.81818181818,1.83566598472e-06,0.0242477180912,0.000314323172049
43,ReddCoin,663911.0,,5.7e-05,175.0,11,22479.0,9.36,0.00712701075778,3.38584539193,0.0413197110205,17543.8596491,1.87860553992e-06,0.0263589547394,0.000321675760869
44,EarthCoin,641457.0,,0.00046,179.0,1,22711.0,-6.71,0.00688596956467,3.54053350419,0.041746161172,2173.91304348,1.92154509511e-06,0.027905222018,0.000329028349689
45,LottoCoin,606890.0,,8e-05,183.0,7,30127.0,0.83,0.00651489666354,4.96416154493,0.0553778608441,12500.0,1.96448465031e-06,0.0301537346142,0.000336380938509
46,Gridcoin,593485.0,,0.054,187.0,11,7192.0,7.68,0.00637099547918,1.21182506719,0.0132199546981,18.5185185185,2.00742420551e-06,0.0315087997169,0.000343733527329
47,TagCoin,580577.0,,0.64,191.0,909,16010.0,1.24,0.00623242953456,2.75760148955,0.0294287367515,1.5625,2.05036376071e-06,0.0328983063401,0.000351086116149
48,BBQCoin,571363.0,,0.018,195.0,32,4347.0,0.62,0.00613351826916,0.760812303212,0.00799042589999,55.5555555556,2.09330331591e-06,0.0341289162931,0.000358438704969
49,LeafCoin,535930.0,,4.5e-05,199.0,11,1691.0,19.4,0.00575314895433,0.315526281417,0.0031083069236,22222.2222222,2.1362428711e-06,0.0371317149628,0.000365791293789
50,Colossuscoin,530724.0,,1.7e-06,203.0,312,2969.0,4.12,0.00569726312324,0.559424484289,0.00545745905155,588235.294118,2.1791824263e-06,0.0382496363458,0.000373143882608
51,BitBar,497076.0,,50.09,207.0,9,1646.0,9.36,0.00533605558491,0.331136486171,0.00302559029938,0.0199640646836,2.2221219815e-06,0.0416435313715,0.000380496471428
52,Karmacoin,485341.0,,2.3e-05,211.0,21,276091.0,51.04,0.00521008166485,56.8859832571,0.507495899967,43478.2608696,2.2650615367e-06,0.0434745879701,0.000387849060248
53,Extremecoin,484522.0,,0.14,215.0,3,79.0,8.11,0.00520128979092,0.016304729197,0.000145213629192,7.14285714286,2.3080010919e-06,0.0443736300932,0.000395201649068
54,Yacoin,404511.0,,0.024,219.0,16,19865.0,8.15,0.00434238060318,4.91086768963,0.0365147942267,41.6666666667,2.35094064709e-06,0.0541394424379,0.000402554237888
55,GoldCoin,384454.0,,0.013,223.0,29,1610.0,7.49,0.00412707093853,0.418775718291,0.002959417,76.9230769231,2.39388020229e-06,0.0580043386205,0.000409906826708
56,HunterCoin,383812.0,,0.55,227.0,703,7297.0,5.85,0.00412017913992,1.9011912082,0.0134129601546,1.81818181818,2.43681975749e-06,0.0591435390243,0.000417259415528
57,Sexcoin,381007.0,,0.0062,231.0,61,52424.0,8.72,0.00409006777684,13.7593272565,0.0963630290732,161.290322581,2.47975931269e-06,0.0606288073447,0.000424612004348
58,FlorinCoin,380462.0,,0.0093,235.0,41,2435.0,12.14,0.00408421726244,0.640011354616,0.0044758884441,107.52688172,2.52269886789e-06,0.0617670095831,0.000431964593167
59,I0Coin,368420.0,,0.018,20214414.0,I0C,492.0,-0.92,0.00395494773152,0.133543238695,0.000904368424844,55.5555555556,0.216999486437,5486.78519081,37.1570685942
60,RedCoin,349468.0,,0.0098,242.0,35,11357.0,7.25,0.00375150011899,3.24979683404,0.0208758378068,102.040816327,2.59784308948e-06,0.0692481142766,0.000444831623602
61,TopCoin,348447.0,,3e-05,246.0,11,15713.0,14.24,0.00374053979753,4.50943759022,0.0288828070317,33333.3333333,2.64078264468e-06,0.0705989720101,0.000452184212422
62,Pandacoin-panda,326982.0,,5.7e-05,250.0,5,106633.0,-41.05,0.00351011540944,32.6112752384,0.196007150907,17543.8596491,2.68372219988e-06,0.07645680802,0.000459536801242
63,Frozen,303925.0,,0.052,254.0,5,532.0,-2.27,0.00326260107839,0.175043184996,0.000977894313043,19.2307692308,2.72666175508e-06,0.0835732499794,0.000466889390062
64,Fastcoin,279177.0,,0.0046,258.0,60,1788.0,2.26,0.00299693405038,0.640453905587,0.00328660720248,217.391304348,2.76960131028e-06,0.0924144897323,0.000474241978882
65,Deutsche-eMark,248108.0,,0.052,262.0,4,5110.0,-7.03,0.00266341179027,2.05958695407,0.00939293221738,19.2307692308,2.81254086547e-06,0.105599174553,0.000481594567702
66,Datacoin,246382.0,,0.14,266.0,1,5599.0,9.41,0.0026448833722,2.27248743821,0.0102917862006,7.14285714286,2.85548042067e-06,0.107962432321,0.000488947156521
67,Catcoin,226307.0,,0.19,270.0,1,5270.0,6.81,0.00242938047955,2.32869509118,0.00968703577018,5.26315789474,2.89841997587e-06,0.119306959131,0.000496299745341
68,VelocityCoin,214187.0,,0.0047,274.0,46,194.0,25.11,0.0022992736273,0.0905750582435,0.000356600557764,212.765957447,2.94135953107e-06,0.127925597725,0.000503652334161
70,NobleCoin,212399.0,,0.00034,282.0,622,3526.0,9.16,0.00228007964613,1.6600831454,0.00648130704472,2941.17647059,3.02723864146e-06,0.132768986671,0.000518357511801
71,Philosopher-Stones,208844.0,,0.12,286.0,1,497.0,-1.45,0.00224191711645,0.237976671583,0.000913559160869,8.33333333333,3.07017819666e-06,0.136944322078,0.000525710100621
72,DigiByte,200105.0,,0.00034,290.0,587,4843.0,-2.63,0.00214810492323,2.42022937958,0.00890214691366,2941.17647059,3.11311775186e-06,0.144923914945,0.000533062689441
73,Nyancoin,192425.0,,0.0078,294.0,24,1093.0,4.57,0.00206566097725,0.568013511758,0.00200909489503,128.205128205,3.15605730706e-06,0.152786800052,0.00054041527826
74,QubitCoin,187596.0,,0.001,298.0,182,1429.0,-1.76,0.00201382219923,0.761743320753,0.0026267123559,1000.0,3.19899686226e-06,0.158852001109,0.00054776786708
75,ASICcoin,181231.0,,0.00041,302.0,438,2016.0,3.36,0.00194549463203,1.11239247149,0.00370570476521,2439.02439024,3.24193641745e-06,0.166638157931,0.0005551204559
76,Bitgem,175372.0,,6.97,306.0,25,1357.0,2.58,0.00188259891855,0.773783728303,0.00249436575714,0.143472022956,3.28487597265e-06,0.174486234975,0.00056247304472
77,Franko,171302.0,,1.44,310.0,119,1915.0,3.9,0.00183890792114,1.11790872261,0.00352005189751,0.694444444444,3.32781552785e-06,0.180966947263,0.00056982563354
78,JKC,166336.0,,0.016,314.0,10,1353.0,16.96,0.00178559846336,0.813413813005,0.00248701316832,62.5,3.37075508305e-06,0.188774528665,0.00057717822236
79,GlobalCoin,158977.0,,0.0048,318.0,33,12369.0,18.64,0.00170660041668,7.78037074545,0.0227360427782,208.333333333,3.41369463825e-06,0.200028935003,0.00058453081118
80,iCoin,153628.0,,0.02,322.0,7,853.0,17.69,0.00164917949649,0.555237326529,0.00156793956584,50.0,3.45663419345e-06,0.209597208842,0.0005918834
81,FourtyTwo,150878.0,,97393.0,326.0,1,6283.0,0.5,0.00161965855229,4.16429167937,0.0115490788888,1.02676783752e-05,3.49957374864e-06,0.216068611726,0.000599235988819
82,BetaCoin,147461.0,,0.02,330.0,7,2995.0,1.81,0.00158297743727,2.03104549678,0.00550525087888,50.0,3.54251330384e-06,0.22378798462,0.000606588577639
83,Blakecoin,141825.0,,0.085,334.0,1,2045.0,21.98,0.00152247560399,1.44191785651,0.00375901103416,11.7647058824,3.58545285904e-06,0.235501498325,0.000613941166459
84,Premine,140910.0,,0.28,338.0,499,2990.0,-20.47,0.00151265318074,2.12192179405,0.00549606014285,3.57142857143,3.62839241424e-06,0.239869420197,0.000621293755279
85,QQCoin,136062.0,,0.008,342.0,16,96.0,-12.69,0.00146061043984,0.0705560700269,0.000176462131677,125.0,3.67133196944e-06,0.251355999471,0.000628646344099
86,Bytecoin,131604.0,,0.065,346.0,2,303.0,5.42,0.00141275430557,0.230236163035,0.000556958603105,15.3846153846,3.71427152463e-06,0.262909941947,0.000635998932919
87,StableCoin,129933.0,,0.012,350.0,10,579.0,5.43,0.00139481630639,0.445614278128,0.00106428723168,83.3333333333,3.75721107983e-06,0.269369598178,0.000643351521739
88,Argentum,125032.0,,0.15,354.0,859,976.0,11.38,0.00134220461638,0.780600166357,0.00179403167205,6.66666666667,3.80015063503e-06,0.283127519355,0.000650704110559
89,RonPaulCoin,123326.0,,4.72,358.0,26,2175.0,19.91,0.00132389089609,1.76361837731,0.0039979701708,0.21186440678,3.84309019023e-06,0.29028753061,0.000658056699378
90,KlondikeCoin,121288.0,,0.022,362.0,5,2983.0,17.69,0.00130201319272,2.45943539344,0.00548319311242,45.4545454545,3.88602974543e-06,0.298463162061,0.000665409288198
91,Diamond,121150.0,,0.44,366.0,274,4851.0,1.09,0.00130053177806,4.00412711515,0.0089168520913,2.27272727273,3.92896930062e-06,0.302104828725,0.000672761877018
92,Luckycoin,118680.0,,0.0094,370.0,12,198.0,4.98,0.00127401660273,0.166835187058,0.000363953146584,106.382978723,3.97190885582e-06,0.31176272329,0.000680114465838
93,CasinoCoin,104511.0,,0.0092,374.0,11,1648.0,7.63,0.00112191396333,1.57686750677,0.00302926659379,108.695652174,4.01484841102e-06,0.357857067677,0.000687467054658
94,Teacoin,97615.0,,0.0025,378.0,39,648.0,12.65,0.00104788617017,0.663832402807,0.00119111938882,400.0,4.05778796622e-06,0.387235568304,0.000694819643478
95,USDeCoin,95692.0,,0.0003,382.0,320,2123.0,-6.09,0.001027242979,2.21857626552,0.00390238651615,3333.33333333,4.10072752142e-06,0.399197425072,0.000702172232298
96,Elacoin,93927.0,,0.38,386.0,248,646.0,7.97,0.00100829590027,0.68776816038,0.00118744309441,2.63157894737,4.14366707661e-06,0.410957445676,0.000709524821117
97,BattleCoin,91031.0,,0.011,390.0,8,892.0,10.61,0.000977207662309,0.97988597291,0.00163962730683,90.9090909091,4.18660663181e-06,0.428425481429,0.000716877409937
98,SmartCoin,83972.0,,0.022,394.0,3,3316.0,-27.28,0.000901430082273,3.94893535941,0.00609529613167,45.4545454545,4.22954618701e-06,0.469204020388,0.000724229998757
99,Electric,72851.0,,2.3e-05,398.0,3,2547.0,46.6,0.000782047383934,3.49617712866,0.00468176093105,43478.2608696,4.27248574221e-06,0.546320572127,0.000731582587577
100,Penguincoin,71218.0,,2.5e-05,402.0,2,4656.0,6.5,0.000764517310524,6.53767306018,0.00855841338633,40000.0,4.31542529741e-06,0.56446403999,0.000738935176397
