#,Coin,Market Cap,,Price,Supply,Unit,Volume,Change(24hr),MarketCap / Total MarketCap (%),Volume / MarketCap (%),Volume / TotalVolume (%) ,InversePrice
1,Bitcoin,8688758240.0,,702.40,5.0,12,49596506.0,1.37,76.281033327,0.570812360409,77.1987680201,0.00142369020501
2,Ripple,1806297567.0,,0.018,9.0,99,93673.0,1.90,15.8579904171,0.00518591187362,0.145805436309,55.5555555556
3,Litecoin,479827931.0,,18.79,13.0,25,8839763.0,+1.36,4.21254330996,1.84227770601,13.7594130762,0.0532197977648
4,PPCoin,101104565.0,,4.79,17.0,21,1468752.0,+1.50,0.887625190993,1.45270591887,2.28616598369,0.208768267223
5,DogeCoin,51960643.0,,0.0011,21.0,45,920436.0,+2.47,0.456176985352,1.77140994964,1.43269215862,909.090909091
6,Nxt,48646653.0,,0.049,25.0,999,132068.0,5.12,0.427082542319,0.271484247847,0.205568652253,20.4081632653
7,MasterCoin,35996753.0,,63.92,29.0,563,2421.0,0.92,0.316025540061,0.00672560661235,0.00376837467899,0.0156445556946
8,Namecoin,35187678.0,,4.41,33.0,7,1335453.0,+0.06,0.308922444851,3.79522911401,2.0786812351,0.226757369615
9,Quarkcoin,19580861.0,,0.079,37.0,247,109841.0,+1.52,0.171905843074,0.560961032306,0.170971517189,12.6582278481
10,ProtoShares,15473421.0,,10.74,41.0,1,18356.0,+0.64,0.135845481066,0.118629228792,0.0285717825723,0.0931098696462
11,MegaCoin,10972256.0,,0.50,45.0,22,25255.0,2.16,0.0963284974088,0.23017144332,0.0393103273514,2.0
12,Primecoin,10274783.0,,2.36,49.0,4,161219.0,2.24,0.0902051873008,1.56907450016,0.250943245507,0.423728813559
13,Infinitecoin,8879879.0,,9.9,5.0,53,31038.0,+1.79,0.0779589358143,0.349531789791,0.048311777483,0.10101010101
14,Worldcoin,8794897.0,,0.20,57.0,43,150258.0,3.10,0.0772128551207,1.70846799002,0.233882049779,5.0
15,Novacoin,7088040.0,,10.16,61.0,697,33491.0,+0.93,0.0622278811918,0.472500155191,0.0521299613275,0.0984251968504
16,Feathercoin,6870777.0,,0.21,65.0,32,93659.0,4.21,0.060320468684,1.36315004839,0.145783644799,4.7619047619
17,Vertcoin,6328933.0,,4.00,69.0,1,436083.0,17.39,0.0555634689977,6.89030836635,0.678779072754,0.25
18,YbCoin,3524699.0,,3.46,73.0,1,599.0,+15.47,0.0309443161451,0.0169943589509,0.000932365317106,0.28901734104
