#,Coin,Market Cap,,Price,Supply,Unit,Volume,Change(24hr),MarketCap / Total MarketCap (%),Volume / MarketCap (%),Volume / TotalVolume (%) ,InversePrice,Supply/Total MarketCap(%) Volume,Supply/MarketCap(%),Supply/TotalVolume(%)
1,Bitcoin,7182580526.0,,577.94,8.0,12,48274820.0,3.75,76.0191029253,0.672109694075,75.8498300062,0.00173028342042,8.46705193489e-08,1.11380582105e-07,1.25696717264e-05
2,Ripple,1514720156.0,,0.015,12.0,99,126595.0,6.19,16.0315177846,0.00835764939804,0.198907199025,66.6666666667,1.27005779023e-07,7.92225544267e-07,1.88545075896e-05
3,Litecoin,362631754.0,,13.99,16.0,25,7168288.0,0.12,3.83802736795,1.97674029396,11.262878375,0.0714796283059,1.69341038698e-07,4.41218945211e-06,2.51393434527e-05
4,PPCoin,77320109.0,,3.65,20.0,21,730273.0,1.76,0.818341723143,0.944480044641,1.14741148508,0.27397260274,2.11676298372e-07,2.58664922472e-05,3.14241793159e-05
5,DogeCoin,63886804.0,,0.0012,24.0,52,1135519.0,0.39,0.676166109278,1.77739208867,1.78413763363,833.333333333,2.54011558047e-07,3.75664432987e-05,3.77090151791e-05
6,Nxt,52334294.0,,0.052,28.0,999,36235.0,-3.28,0.553896481593,0.0692375825305,0.0569327568756,19.2307692308,2.96346817721e-07,5.35022025901e-05,4.39938510423e-05
7,Namecoin,26647363.0,,3.29,32.0,8,598631.0,0.02,0.282030758061,2.24649245781,0.940574394403,0.303951367781,3.38682077396e-07,0.000120086929427,5.02786869055e-05
8,MasterCoin,26558683.0,,47.16,36.0,563,34941.0,-15.48,0.281092185354,0.131561493467,0.0548996124739,0.0212044105174,3.8101733707e-07,0.000135548889981,5.65635227687e-05
9,ProtoShares,25406430.0,,16.75,40.0,1,2508743.0,-5.65,0.268896952863,9.87444123397,3.94175949448,0.0597014925373,4.23352596745e-07,0.00015744045897,6.28483586318e-05
10,Quarkcoin,14755168.0,,0.06,44.0,247,146982.0,-0.38,0.156165967205,0.996139115461,0.230939436211,16.6666666667,4.65687856419e-07,0.000298200603341,6.9133194495e-05
11,Feathercoin,8859499.0,,0.26,48.0,34,55827.0,3.13,0.0937672976877,0.630137212048,0.0877158829335,3.84615384615,5.08023116094e-07,0.000541791358631,7.54180303582e-05
12,Primecoin,7935361.0,,1.75,52.0,4,99075.0,-0.2,0.0839863921364,1.2485254294,0.155667528286,0.571428571429,5.50358375768e-07,0.000655294699258,8.17028662214e-05
13,MegaCoin,7008287.0,,0.31,56.0,22,160298.0,-7.09,0.0741744125046,2.28726363518,0.251861654799,3.22580645161,5.92693635443e-07,0.000799054034174,8.79877020846e-05
14,Infinitecoin,6712925.0,,7.4e-05,60.0,90,38513.0,-4.8,0.0710483557626,0.573714141004,0.0605119708997,13513.5135135,6.35028895117e-07,0.000893798158031,9.42725379478e-05
15,Novacoin,5726344.0,,8.04,64.0,711,44959.0,5.37,0.0606065650563,0.785125727689,0.0706399838932,0.124378109453,6.77364154792e-07,0.0011176415528,0.000100557373811
16,Worldcoin,5374144.0,,0.12,68.0,45,119939.0,-3.77,0.056878945442,2.23177867954,0.188449232149,8.33333333333,7.19699414466e-07,0.00126531778828,0.000106842209674
17,Vertcoin,3874110.0,,1.96,72.0,1,107633.0,5.33,0.0410028632144,2.77826391094,0.169113934616,0.510204081633,7.6203467414e-07,0.00185849136963,0.000113127045537
18,DarkCoin,3858389.0,,1.13,76.0,3,82938.0,6.79,0.04083647506,2.14954998057,0.130312929205,0.884955752212,8.04369933815e-07,0.00196973400038,0.0001194118814
19,MaxCoin,3560192.0,,0.85,80.0,4,434817.0,-10.54,0.0376804132027,12.2133019792,0.683188368881,1.17647058824,8.46705193489e-07,0.00224706982095,0.000125696717264
20,YbCoin,3357469.0,,3.1,84.0,1,166125.0,-1.19,0.035534830491,4.94792356981,0.261017089443,0.322580645161,8.89040453164e-07,0.00250188460415,0.000131981553127
