#,Coin,Market Cap,,Price,Supply,Unit,Volume,Change(24hr),MarketCap / Total MarketCap (%),Volume / MarketCap (%),Volume / TotalVolume (%) ,InversePrice,Supply/Total MarketCap(%) Volume,Supply/MarketCap(%),Supply/TotalVolume(%)
1,Bitcoin,7089067362.0,,570.31,8.0,12,22228249.0,-2.09,75.9880446818,0.313556746818,71.3584538516,0.00175343234381,8.57523742422e-08,1.12849823418e-07,2.56820782785e-05
2,Ripple,1494427066.0,,0.015,12.0,99,82929.0,-1.24,16.0188336302,0.00554921694653,0.266223633695,66.6666666667,1.28628561363e-07,8.02983315346e-07,3.85231174178e-05
3,Litecoin,360700320.0,,13.91,16.0,25,3228120.0,-2.5,3.86636360374,0.894959006413,10.3631038166,0.0718907260963,1.71504748484e-07,4.43581530507e-06,5.13641565571e-05
4,PPCoin,75988888.0,,3.59,20.0,21,379113.0,-2.58,0.814528445253,0.498905840022,1.2170512178,0.278551532033,2.14380935606e-07,2.63196376818e-05,6.42051956963e-05
5,DogeCoin,64014912.0,,0.0012,24.0,52,1144903.0,-3.35,0.686178836363,1.78849421835,3.67543605841,833.333333333,2.57257122727e-07,3.74912645354e-05,7.70462348356e-05
6,Nxt,51419212.0,,0.051,28.0,999,194958.0,-6.09,0.551164938833,0.379154001816,0.625865827128,19.6078431373,3.00133309848e-07,5.44543545319e-05,8.98872739748e-05
7,Namecoin,26463085.0,,3.27,32.0,8,200563.0,-3.62,0.283659046065,0.757897274637,0.643859333222,0.305810397554,3.43009496969e-07,0.000120923165232,0.000102728313114
8,MasterCoin,25931841.0,,46.05,36.0,563,28749.0,-24.13,0.277964616778,0.110863706129,0.0922917585537,0.0217155266015,3.8588568409e-07,0.00013882546943,0.000115569352253
9,ProtoShares,25239068.0,,16.57,40.0,1,1001927.0,-6.2,0.270538750583,3.96974642645,3.21644595542,0.060350030175,4.28761871211e-07,0.000158484457508,0.000128410391393
10,Quarkcoin,14658853.0,,0.059,44.0,247,142506.0,-1.41,0.157128931052,0.972149730951,0.457481280895,16.9491525424,4.71638058332e-07,0.000300159910192,0.000141251430532
11,Feathercoin,8573379.0,,0.25,48.0,34,38205.0,-1.63,0.0918984505661,0.44562359835,0.122647975079,4.0,5.14514245453e-07,0.00055987260099,0.000154092469671
12,Primecoin,7845585.0,,1.73,52.0,4,44050.0,-1.19,0.0840971926336,0.561462274642,0.141411943521,0.578034682081,5.57390432574e-07,0.000662793150543,0.00016693350881
13,MegaCoin,7619124.0,,0.34,56.0,22,103518.0,1.17,0.0816697465807,1.35866012943,0.332319672405,2.94117647059,6.00266619696e-07,0.000734992631699,0.00017977454795
14,Infinitecoin,6971947.0,,7.7e-05,60.0,90,148054.0,-3.84,0.0747326260426,2.12356749126,0.475291802181,12987.012987,6.43142806817e-07,0.000860591740012,0.000192615587089
15,Novacoin,5726088.0,,8.04,64.0,712,29052.0,-0.48,0.06137820514,0.50736209433,0.0932644672685,0.124378109453,6.86018993938e-07,0.00111769151993,0.000205456626228
16,Worldcoin,5419598.0,,0.12,68.0,45,68654.0,-0.94,0.0580929244923,1.26677292301,0.220397175267,8.33333333333,7.28895181059e-07,0.00125470560732,0.000218297665367
17,Vertcoin,3822125.0,,1.92,72.0,1,124475.0,1.65,0.0409695366751,3.25669620957,0.399597086715,0.520833333333,7.7177136818e-07,0.00188376884586,0.000231138704507
18,DarkCoin,3752735.0,,1.1,76.0,3,105817.0,-7.8,0.040225742019,2.81973014348,0.33970005965,0.909090909091,8.14647555301e-07,0.00202518962836,0.000243979743646
19,MaxCoin,3559924.0,,0.82,80.0,4,505061.0,-2.6,0.0381589918902,14.1874096189,1.62137701718,1.21951219512,8.57523742422e-07,0.002247238986,0.000256820782785
20,YbCoin,3339531.0,,3.08,84.0,1,63801.0,-4.06,0.0357965890132,1.91047784854,0.204817784531,0.324675324675,9.00399929543e-07,0.00251532325946,0.000269661821925
21,Tickets,2524705.0,,3.8e-05,66876281414.0,TIX,23031.0,-5.17,0.0270624310014,0.912225388709,0.0739354931041,26315.7894737,716.849988968,2648875.07309,214690.236781
22,Devcoin,2463391.0,,0.00039,91.0,6,61248.0,-10.96,0.0264052033671,2.48632880448,0.1966219913,2564.1025641,9.75433257005e-07,0.00369409484731,0.000292133640418
23,Digitalcoin,2085144.0,,0.15,95.0,13,25963.0,-1.96,0.0223507560796,1.24514182234,0.0833479747932,6.66666666667,1.01830944413e-06,0.00455604025429,0.000304974679557
