#,Coin,Market Cap,,Price,Supply,Unit,Volume,Change(24hr),MarketCap / Total MarketCap (%),Volume / MarketCap (%),Volume / TotalVolume (%) ,InversePrice
1,Bitcoin,8652566307.0,,699.47,5.0,12,46800866.0,3.54,76.2850101299,0.54089000118,77.2340343826,0.0014296538808
2,Ripple,1798842349.0,,0.018,9.0,99,86520.0,4.06,15.8594227362,0.00480976001305,0.142781303551,55.5555555556
3,Litecoin,476808273.0,,18.67,13.0,25,8313154.0,1.39,4.20376136342,1.74350036917,13.7189431893,0.0535618639529
4,PPCoin,100272905.0,,4.75,17.0,21,1339732.0,2.41,0.884052118443,1.33608575517,2.21091864735,0.210526315789
5,DogeCoin,52305791.0,,0.0011,21.0,45,872394.0,+1.17,0.461151946684,1.66787268354,1.43968507316,909.090909091
6,Nxt,48500590.0,,0.049,25.0,999,116150.0,7.44,0.427603541907,0.239481622801,0.191678784182,20.4081632653
7,MasterCoin,35846596.0,,63.65,29.0,563,2411.0,3.29,0.316040102087,0.00672588270306,0.00397879938582,0.0157109190888
8,Namecoin,34753038.0,,4.35,33.0,7,1199480.0,4.97,0.306398791042,3.45143926698,1.97946507146,0.229885057471
9,Quarkcoin,19499447.0,,0.079,37.0,247,109492.0,1.51,0.171916106637,0.56151335984,0.180691290897,12.6582278481
10,ProtoShares,15559626.0,,10.80,41.0,1,18377.0,1.62,0.137180829931,0.118106951928,0.0303269997151,0.0925925925926
11,MegaCoin,11038719.0,,0.50,45.0,22,24412.0,3.52,0.0973224313871,0.221148848884,0.0402863751997,2.0
12,Primecoin,10177877.0,,2.34,49.0,4,173689.0,4.96,0.0897328517919,1.70653467319,0.286633631905,0.42735042735
13,Infinitecoin,8818839.0,,9.8,5.0,53,28908.0,3.59,0.0777509467803,0.327798250994,0.0477059861656,0.102040816327
14,Worldcoin,8672522.0,,0.20,57.0,43,145457.0,7.54,0.0764609487114,1.6772168465,0.240043227815,5.0
15,Novacoin,7079769.0,,10.15,61.0,697,35358.0,0.99,0.0624185046054,0.499423074397,0.0583502234275,0.0985221674877
16,Feathercoin,6842750.0,,0.21,65.0,32,92582.0,6.35,0.0603288359251,1.35299404479,0.152785236308,4.7619047619
17,Vertcoin,6328933.0,,4.00,69.0,1,436083.0,19.54,0.0557987885774,6.89030836635,0.719654405875,0.25
18,YbCoin,3591316.0,,3.52,73.0,1,594.0,+11.70,0.0316626960972,0.0165398979093,0.000980259989703,0.284090909091
19,Tickets,3216745.0,,4.8,5.0,66,3210.0,+0.20,0.0283603056254,0.0997903159871,0.00529736459082,0.208333333333
20,Zetacoin,2681264.0,,0.017,80.0,160,24802.0,+1.49,0.0236392584747,0.92501148712,0.0409299802435,58.8235294118
21,Digitalcoin,2654357.0,,0.20,84.0,13,15039.0,6.95,0.0234020339688,0.566577894383,0.0248184006484,5.0
22,Devcoin,2527673.0,,0.0004,88.0,6,3359.0,1.92,0.0222851294712,0.132889024807,0.00554325472292,2500.0
23,Mooncoin,2227526.0,,8.3,5.0,92,82608.0,4.01,0.0196388952648,3.7085089018,0.136325449881,0.120481927711
24,NetCoin,1856916.0,,0.0084,96.0,219,8315.0,4.83,0.0163714267934,0.447785467948,0.0137219895865,119.047619048
25,Kittehcoin,1847480.0,,0.0003,100.0,6,91902.0,0.98,0.016288234671,4.97445168554,0.151663053154,3333.33333333
26,Anoncoin,1766095.0,,2.45,104.0,720,12496.0,3.42,0.0155707070232,0.707549707122,0.0206217657093,0.408163265306
27,IXCoin,1642270.0,,0.091,108.0,18,846.0,+11.85,0.0144790087866,0.051514062852,0.00139612786412,10.989010989
28,Unobtanium,1559852.0,,10.48,112.0,148,149822.0,+9.81,0.013752373735,9.60488559171,0.247246653497,0.0954198473282
29,Freicoin,1477418.0,,0.04,116.0,37,411.0,3.24,0.0130255976201,0.0278188028033,0.000678260699946,25.0
30,Terracoin,1254927.0,,0.24,120.0,5,20018.0,3.14,0.0110640144797,1.59515254672,0.0330350917069,4.16666666667
31,Copperlark,1176268.0,,0.19,124.0,6,1032.0,14.21,0.0103705205036,0.0877351079856,0.00170307796191,5.26315789474
32,FedoraCoin,1051561.0,,8.3,6.0,128,29704.0,6.98,0.00927104614873,2.82475291495,0.0490196005625,0.120481927711
34,EarthCoin,1012021.0,,0.00084,136.0,1,27184.0,3.46,0.00892244329572,2.68611026846,0.0448609218183,1190.47619048
35,SecureCoin,957841.0,,0.81,140.0,1,4219.0,7.09,0.00844476745919,0.440469764815,0.00696248635784,1.23456790123
36,TagCoin,857694.0,,1.03,144.0,835,3540.0,1.48,0.00756182537722,0.412734611645,0.00584195347399,0.970873786408
37,LeafCoin,841052.0,,0.0001,148.0,8,17238.0,18.41,0.00741510183954,2.04957600719,0.0284473429335,10000.0
38,LottoCoin,801038.0,,0.00013,152.0,6,25873.0,2.16,0.00706231998418,3.22993416043,0.0426974187098,7692.30769231
39,CryptogenicBullion,750928.0,,0.80,156.0,940,13713.0,0.47,0.00662052714239,1.82614045554,0.0226301434997,1.25
40,BBQCoin,708484.0,,0.022,160.0,31,1296.0,3.56,0.00624632128772,0.182925796489,0.00213874906844,45.4545454545
41,Sexcoin,705257.0,,0.012,164.0,58,5541.0,+3.52,0.00621787056929,0.785671039068,0.0091441424292,83.3333333333
42,GoldCoin,655996.0,,0.022,168.0,29,2249.0,+3.79,0.00578356290257,0.342837456326,0.00371145575226,45.4545454545
43,Frozen,551159.0,,0.099,172.0,5,4856.0,4.81,0.00485927162028,0.881052473061,0.00801370792929,10.101010101
44,Extremecoin,548761.0,,0.16,176.0,3,4.0,4.21,0.0048381297477,0.000728914773462,6.60107737174e-06,6.25
45,BitBar,503479.0,,52.24,180.0,9,1211.0,7.77,0.00443890277779,0.240526417189,0.00199847617429,0.0191424196018
46,DigiByte,490762.0,,0.0011,184.0,454,15723.0,14.87,0.00432678384806,3.20379328473,0.025947184879,909.090909091
47,MemoryCoin,485660.0,,0.13,188.0,3,7101.0,9.79,0.00428180226596,1.46213400321,0.0117185626042,7.69230769231
48,SmartCoin,391730.0,,0.19,192.0,2,96757.0,+113.94,0.00345367211968,24.6999208639,0.159675110814,5.26315789474
49,Fastcoin,371430.0,,0.0065,196.0,57,4514.0,0.42,0.00327469796904,1.21530301807,0.00744931581401,153.846153846
50,RedCoin,368181.0,,0.011,200.0,33,747.0,6.22,0.00324605328848,0.202889339754,0.00123275119917,90.9090909091
51,FlorinCoin,357008.0,,0.0088,204.0,40,1302.0,9.37,0.00314754697394,0.364697709855,0.0021486506845,113.636363636
52,I0Coin,353236.0,,0.018,20175981.0,I0C,22.0,3.45,0.00311429128448,0.0062281307681,3.63059255446e-05,55.5555555556
53,Coino,318114.0,,0.067,211.0,4,13817.0,+5.72,0.00280463955449,4.34341148142,0.0228017715113,14.9253731343
54,ASICcoin,313746.0,,0.00073,215.0,428,1738.0,5.65,0.00276612925449,0.553951285435,0.00286816811802,1369.8630137
55,JKC,308170.0,,0.03,219.0,10,1832.0,8.14,0.00271696867006,0.594477074342,0.00302329343626,33.3333333333
56,QQCoin,306090.0,,0.019,223.0,15,5036.0,2.08,0.00269863043196,1.64526773171,0.00831075641102,52.6315789474
57,USDeCoin,289736.0,,0.0012,227.0,243,9914.0,2.97,0.00255444603494,3.421735649,0.0163607702659,833.333333333
58,Franko,284083.0,,2.59,231.0,109,5454.0,10.01,0.00250460658304,1.91986144894,0.00900056899637,0.3861003861
59,Catcoin,278198.0,,0.25,235.0,1,1555.0,+4.91,0.00245272171228,0.558954413763,0.00256616882826,4.0
60,Deutsche-eMark,276293.0,,0.064,239.0,4,2066.0,5.29,0.00243592635479,0.747756910237,0.0034094564625,15.625
61,Yacoin,270070.0,,0.017,243.0,16,977.0,+0.80,0.00238106152034,0.361758062724,0.00161231314805,58.8235294118
62,KlondikeCoin,243993.0,,0.06,247.0,4,11314.0,5.71,0.00215115467668,4.63701827511,0.018671147346,16.6666666667
63,Datacoin,229234.0,,0.15,251.0,1,567.0,+3.18,0.00202103253435,0.247345507211,0.000935702717444,6.66666666667
64,Philosopher-Stones,221064.0,,0.13,255.0,1,750.0,+21.69,0.00194900205107,0.339268266203,0.0012377020072,7.69230769231
65,GrandCoin,217299.0,,0.00065,259.0,334,1546.0,3.85,0.00191580807682,0.711462086802,0.00255131640418,1538.46153846
66,StableCoin,209349.0,,0.02,263.0,10,2055.0,1.56,0.00184571721488,0.981614433315,0.00339130349973,50.0
67,HoboNickels,197820.0,,0.069,267.0,2,8239.0,24.34,0.00174407224036,4.16489738146,0.0135965691164,14.4927536232
68,Bytecoin,191930.0,,0.095,271.0,2,2332.0,+14.83,0.00169214328729,1.21502631168,0.00384842810772,10.5263157895
69,Argentum,167946.0,,0.22,275.0,769,4939.0,6.60,0.00148068929572,2.94082621795,0.00815068028476,4.54545454545
70,Elacoin,165951.0,,0.74,279.0,225,9939.0,+11.56,0.00146310045678,5.98911726956,0.0164020269994,1.35135135135
71,RonPaulCoin,162415.0,,7.53,283.0,21,9527.0,+2.02,0.00143192545202,5.86583751501,0.0157221160301,0.132802124834
72,FourtyTwo,161065.0,,122,493.0,287,6505.0,+1.26,0.00142002323017,4.03874212275,0.0107350020758,0.00819672131148
73,CasinoCoin,153229.0,,0.014,291.0,10,2891.0,+7.50,0.00135093744474,1.88671857155,0.00477092867042,71.4285714286
74,eToken,145571.0,,0.60,295.0,242,644.0,6.74,0.00128342098929,0.442395806857,0.00106277345685,1.66666666667
75,Luckycoin,143562.0,,0.012,299.0,12,1774.0,7.28,0.0012657087199,1.23570304119,0.00292757781437,83.3333333333
76,Diamond,142795.0,,0.56,303.0,255,1660.0,8.82,0.0012589464946,1.16250568998,0.00273944710927,1.78571428571
77,GlobalCoin,131468.0,,0.0044,307.0,30,2045.0,11.60,0.00115908244513,1.55551160739,0.0033748008063,227.272727273
78,BattleCoin,122982.0,,0.015,311.0,8,1573.0,+12.96,0.00108426596029,1.27904896652,0.00259587367644,66.6666666667
79,Xivra,118395.0,,0.00035,315.0,335,2131.0,1.33,0.00104382485541,1.79990709067,0.00351672396979,2857.14285714
80,Noirbits,88644.0,,0.041,319.0,2,673.0,+2.20,0.000781526335427,0.759216641848,0.0011106312678,24.3902439024
81,Phenixcoin,87606.0,,0.0091,323.0,9,1008.0,3.74,0.000772374849301,1.15060612287,0.00166347149768,109.89010989
82,Astrocoin,86330.0,,7.62,327.0,11,3926.0,3.65,0.000761125045547,4.54766593305,0.00647895744036,0.131233595801
83,TeslaCoin,85533.0,,0.0043,331.0,19,2457.0,14.50,0.000754098326431,2.87257549718,0.00405471177559,232.558139535
85,CraftCoin,72019.0,,0.22,339.0,321,636.0,+1.19,0.000634952677577,0.883100292978,0.00104957130211,4.54545454545
86,Joulecoin,71664.0,,0.017,343.0,4,2336.0,4.62,0.000631822834056,3.25965617325,0.0038550291851,58.8235294118
