#,Coin,Market Cap,,Price,Supply,Unit,Volume,Change(24hr),MarketCap / Total MarketCap (%),Volume / MarketCap (%),Volume / TotalVolume (%) ,InversePrice,Supply/Total MarketCap(%) Volume,Supply/MarketCap(%),Supply/TotalVolume(%)
1,Bitcoin,8787413137.0,,709.79,5.0,12,124739673.0,1.77,76.2606690464,1.41952666906,72.8943283786,0.00140886741149,4.33919902578e-08,5.68995667103e-08,2.92185824387e-06,0.0
2,Ripple,1832687569.0,,0.018,9.0,99,124489.0,7.53,15.9047922279,0.00679270171882,0.0727478421843,55.5555555556,7.8105582464e-08,4.91082067246e-07,5.25934483897e-06,0.0
3,Litecoin,457858266.0,,17.89,13.0,25,29875236.0,3.27,3.97347628355,6.52499653681,17.4582409189,0.0558971492454,1.1281917467e-07,2.8393066076e-06,7.59683143407e-06,0.0
4,PPCoin,98316594.0,,4.65,17.0,21,3009588.0,1.79,0.853230537806,3.06111906196,1.75871790169,0.215053763441,1.47532766877e-07,1.72910790624e-05,9.93431802917e-06,0.0
5,DogeCoin,70154085.0,,0.0015,21.0,47,4929068.0,9.72,0.608825074573,7.02605985097,2.88040759408,666.666666667,1.82246359083e-07,2.99341086125e-05,1.22718046243e-05,0.0
6,Nxt,51065216.0,,0.051,25.0,999,187819.0,2.45,0.443164271037,0.367802223729,0.109756098701,19.6078431373,2.16959951289e-07,4.89570043139e-05,1.46092912194e-05,0.0
7,MasterCoin,37058691.0,,65.80,29.0,563,33374.0,3.09,0.321610071768,0.0900571474583,0.0195028194062,0.0151975683891,2.51673543495e-07,7.82542481061e-05,1.69467778145e-05,0.0
8,Namecoin,33810398.0,,4.23,33.0,8,3256110.0,3.57,0.293420092126,9.63049887789,1.90277836929,0.236406619385,2.86387135701e-07,9.76031101438e-05,1.92842644096e-05,0.0
9,Quarkcoin,19732217.0,,0.08,37.0,247,707547.0,3.63,0.171244033566,3.58574507872,0.413470406976,12.5,3.21100727908e-07,0.000187510607652,2.16217510047e-05,0.0
10,ProtoShares,16942105.0,,11.66,41.0,1,304483.0,5.24,0.147030331021,1.79719698349,0.177931232734,0.0857632933105,3.55814320114e-07,0.00024200062507,2.39592375998e-05,0.0
11,MegaCoin,11418125.0,,0.52,45.0,22,304621.0,2.55,0.0990910337525,2.66787235207,0.178011876021,1.92307692308,3.9052791232e-07,0.000394110241393,2.62967241949e-05,0.0
12,Primecoin,10445345.0,,2.38,49.0,4,223861.0,1.45,0.0906488616959,2.143165209,0.130818021666,0.420168067227,4.25241504526e-07,0.000469108488039,2.863421079e-05,0.0
13,Infinitecoin,9532018.0,,0.00011,53.0,90,30882.0,4.48,0.0827226464386,0.323981763358,0.0180465652575,9090.90909091,4.59955096733e-07,0.000556020771257,3.09716973851e-05,0.0
14,Feathercoin,9350474.0,,0.28,57.0,32,981576.0,36.63,0.0811471353428,10.4976068593,0.573605185518,3.57142857143,4.94668688939e-07,0.000609594764928,3.33091839802e-05,0.0
15,Worldcoin,8179673.0,,0.19,61.0,44,507677.0,7.34,0.0709864582256,6.20656840438,0.296672045535,5.26315789474,5.29382281145e-07,0.000745751083203,3.56466705753e-05,0.0
16,Novacoin,6981263.0,,9.96,65.0,700,162539.0,2.54,0.0605861792166,2.32821768783,0.0949831834202,0.100401606426,5.64095873351e-07,0.000931063619864,3.79841571704e-05,0.0
17,Vertcoin,6301871.0,,3.80,69.0,1,248149.0,5.04,0.0546901450076,3.93770358041,0.145011240272,0.263157894737,5.98809465558e-07,0.00109491292348,4.03216437655e-05,0.0
18,Devcoin,4100999.0,,0.00065,73.0,6,116934.0,2.25,0.035590101731,2.85135402374,0.0683329143778,1538.46153846,6.33523057764e-07,0.00178005407951,4.26591303606e-05,0.0
19,YbCoin,3479297.0,,3.37,77.0,1,1075.0,4.86,0.0301947243056,0.0308970461562,0.000628199522433,0.296735905045,6.6823664997e-07,0.00221309074793,4.49966169557e-05,0.0
20,Tickets,3149070.0,,4.7,5.0,66,5232.0,2.68,0.0273288829522,0.166144290219,0.00305743246639,0.212765957447,4.33919902578e-08,0.00015877703576,2.92185824387e-06,0.0
21,Zetacoin,2635048.0,,0.016,84.0,160,19374.0,2.43,0.022867995429,0.735242773566,0.0113216163234,62.5,7.28985436331e-07,0.00318779771754,4.90872184971e-05,0.0
22,Digitalcoin,2571030.0,,0.20,88.0,13,59877.0,0.44,0.0223124217425,2.3289109812,0.0349904212137,5.0,7.63699028537e-07,0.0034227527489,5.14247050922e-05,0.0
23,UltraCoin,2156751.0,,0.65,92.0,3,37104.0,12.1,0.0187171436761,1.72036549421,0.0216825256561,1.53846153846,7.98412620744e-07,0.00426567554623,5.37621916873e-05,0.0
24,Applecoin,1927817.0,,0.13,96.0,14,222138.0,1.52,0.0167303632966,11.5227742052,0.129811149316,7.69230769231,8.3312621295e-07,0.00497972577273,5.60996782824e-05,0.0
25,Unobtanium,1897973.0,,12.66,100.0,149,127353.0,18.45,0.0164713651851,6.70994792866,0.0744214825864,0.0789889415482,8.67839805156e-07,0.00526877884986,5.84371648775e-05,0.0
26,NetCoin,1895562.0,,0.0086,104.0,220,4003.0,0.83,0.0164504415674,0.211177476653,0.00233923971005,116.279069767,9.02553397362e-07,0.00548649951835,6.07746514726e-05,0.0
27,Mooncoin,1890630.0,,7.1,5.0,108,82634.0,1.0,0.0164076397082,4.37071240803,0.0482889668248,0.140845070423,4.33919902578e-08,0.000264462110513,2.92185824387e-06,0.0
28,Anoncoin,1833786.0,,2.52,112.0,726,28275.0,8.19,0.0159143248494,1.54189202012,0.0165231083691,0.396825396825,9.71980581775e-07,0.00610758289135,6.54496246628e-05,0.0
29,Kittehcoin,1747088.0,,0.00028,116.0,6,80069.0,8.46,0.0151619250951,4.58299753647,0.0467900535457,3571.42857143,1.00669417398e-06,0.00663961975585,6.77871112579e-05,0.0
30,Freicoin,1509711.0,,0.04,120.0,37,1941.0,4.29,0.0131018730008,0.128567653014,0.00113426537027,25.0,1.04140776619e-06,0.00794854114463,7.0124597853e-05,0.0
31,Terracoin,1506273.0,,0.29,124.0,5,90745.0,24.77,0.0130720366683,6.02447232341,0.0530288052681,3.44827586207,1.07612135839e-06,0.00823223944132,7.24620844481e-05,0.0
32,IXCoin,1290831.0,,0.071,128.0,18,3916.0,9.78,0.0112023452353,0.303370464453,0.0022883993766,14.0845070423,1.1108349506e-06,0.00991609281153,7.47995710432e-05,0.0
33,Copperlark,1279099.0,,0.20,132.0,6,1201.0,5.37,0.0111005302694,0.0938942177267,0.000701830350178,5.0,1.14554854281e-06,0.0103197641465,7.71370576383e-05,0.0
34,FedoraCoin,1046073.0,,8.2,6.0,136,64152.0,6.07,0.00907823788499,6.1326503982,0.0374886100122,0.121951219512,5.20703883094e-08,0.000573573737206,3.50622989265e-06,0.0
35,SecureCoin,1005000.0,,0.84,140.0,1,64453.0,6.4,0.00872179004182,6.41323383085,0.0376645058785,1.19047619048,1.21497572722e-06,0.0139303482587,8.18120308285e-05,0.0
36,EarthCoin,989833.0,,0.0008,144.0,1,36171.0,1.08,0.00859016477857,3.6542527881,0.0211373069078,1250.0,1.24968931942e-06,0.0145479085866,8.41495174236e-05,0.0
37,TagCoin,861695.0,,1.02,148.0,847,78749.0,1.91,0.00747813220904,9.13884843245,0.0460186829694,0.980392156863,1.28440291163e-06,0.0171754507105,8.64870040187e-05,0.0
38,CryptogenicBullion,819549.0,,0.87,152.0,941,8725.0,1.31,0.00711237244476,1.0646099257,0.00509864263556,1.14942528736,1.31911650384e-06,0.0185467860982,8.88244906138e-05,0.0
39,LeafCoin,819400.0,,9.3,5.0,156,11496.0,0.08,0.00711107936345,1.40297778863,0.00671793647431,0.10752688172,4.33919902578e-08,0.000610202587259,2.92185824387e-06,0.0
40,LottoCoin,796926.0,,0.00012,160.0,6,35959.0,9.64,0.00691604104564,4.51221317914,0.0210134201183,8333.33333333,1.38854368825e-06,0.0200771464352,9.34994638039e-05,0.0
41,BBQCoin,675584.0,,0.021,164.0,31,2668.0,5.37,0.00586298686927,0.394917582418,0.00155910355893,47.619047619,1.42325728046e-06,0.0242752936718,9.5836950399e-05,0.0
42,Sexcoin,628066.0,,0.011,168.0,59,28858.0,3.08,0.00545060675065,4.59474004324,0.0168637970403,90.9090909091,1.45797087266e-06,0.026748781179,9.81744369941e-05,0.0
43,GoldCoin,622361.0,,0.021,172.0,29,696.0,1.2,0.00540109648977,0.111832200282,0.000406722667547,47.619047619,1.49268446487e-06,0.0276366931733,0.000100511923589,0.0
