#,Coin,Market Cap,,Price,Supply,Unit,Volume,Change(24hr),MarketCap / Total MarketCap (%),Volume / MarketCap (%),Volume / TotalVolume (%) ,InversePrice,Supply/Total MarketCap(%) Volume,Supply/MarketCap(%),Supply/TotalVolume(%)
1,Bitcoin,6945242197.0,,558.89,8.0,12,54443068.0,-3.29,75.9030966598,0.783890128749,72.8925636477,0.00178926085634,8.7430323674e-08,1.15186767762e-07,1.07110148381e-05
2,Ripple,1466258014.0,,0.015,12.0,99,144318.0,0.88,16.0244265942,0.00984260605037,0.193224029926,66.6666666667,1.31145485511e-07,8.18409849114e-07,1.60665222572e-05
3,Litecoin,356832259.0,,13.77,16.0,25,8846265.0,-4.45,3.89974498771,2.47911021968,11.8440594596,0.0726216412491,1.74860647348e-07,4.48389953443e-06,2.14220296763e-05
4,PPCoin,75179691.0,,3.55,20.0,21,930498.0,-5.39,0.82162308973,1.23769862262,1.24582223561,0.281690140845,2.18575809185e-07,2.66029292406e-05,2.67775370953e-05
5,DogeCoin,63120113.0,,0.0012,24.0,52,2390012.0,-3.76,0.689826488741,3.78645076253,3.19993174941,833.333333333,2.62290971022e-07,3.80227456183e-05,3.21330445144e-05
6,Nxt,51595235.0,,0.052,28.0,999,195342.0,-6.47,0.563873512011,0.378604729681,0.261538882564,19.2307692308,3.06006132859e-07,5.42685773211e-05,3.74885519335e-05
7,Namecoin,26196266.0,,3.24,32.0,8,767631.0,-3.95,0.286293501929,2.93030693764,1.0277633789,0.308641975309,3.49721294696e-07,0.000122154813972,4.28440593525e-05
8,MasterCoin,25312173.0,,44.95,36.0,563,25456.0,-29.13,0.276631434785,0.100568212773,0.0340824492149,0.0222469410456,3.93436456533e-07,0.000142224059546,4.81995667716e-05
9,ProtoShares,25171926.0,,16.62,40.0,1,2995426.0,-5.35,0.27509870471,11.8998681309,4.01050654156,0.0601684717208,4.3715161837e-07,0.000158907188906,5.35550741906e-05
10,Quarkcoin,14680051.0,,0.059,44.0,247,158410.0,-4.66,0.16043520131,1.0790834446,0.212091482564,16.9491525424,4.80866780207e-07,0.000299726479152,5.89105816097e-05
11,Feathercoin,8428747.0,,0.25,48.0,34,75624.0,-2.79,0.0921160097971,0.897215208856,0.101251223265,4.0,5.24581942044e-07,0.000569479662873,6.42660890288e-05
12,Primecoin,7804703.0,,1.73,52.0,4,146442.0,-4.93,0.0852959636837,1.87633020757,0.196067804366,0.578034682081,5.68297103881e-07,0.000666264943073,6.96215964478e-05
13,MegaCoin,7146792.0,,0.32,56.0,22,190187.0,-9.27,0.0781057922239,2.66115202457,0.254636972377,3.125,6.12012265718e-07,0.000783568347869,7.49771038669e-05
14,Infinitecoin,6959859.0,,7.7e-05,60.0,90,341015.0,-6.07,0.0760628406369,4.89974006657,0.456577090628,12987.012987,6.55727427555e-07,0.000862086430199,8.0332611286e-05
15,Novacoin,5519233.0,,7.76,64.0,711,49498.0,-4.02,0.0603185409528,0.896827512084,0.0662717265572,0.128865979381,6.99442589392e-07,0.00115958141285,8.5688118705e-05
16,Worldcoin,5307085.0,,0.12,68.0,45,120928.0,-7.5,0.0580000199144,2.2786143429,0.161907700293,8.33333333333,7.43157751229e-07,0.0012813060277,9.10436261241e-05
17,Vertcoin,3753167.0,,1.91,72.0,1,184541.0,1.1,0.0410175757016,4.91694081292,0.247077673655,0.523560209424,7.86872913066e-07,0.00191837986426,9.63991335432e-05
18,DarkCoin,3693979.0,,1.08,76.0,3,76415.0,0.68,0.0403707224519,2.06863655695,0.102310274857,0.925925925926,8.30588074903e-07,0.00205740205886,0.000101754640962
19,MaxCoin,3459549.0,,0.84,80.0,4,707872.0,-14.81,0.0378086861045,20.4613954015,0.947753436937,1.19047619048,8.7430323674e-07,0.00231244014755,0.000107110148381
20,YbCoin,3423760.0,,3.17,84.0,1,170042.0,-1.66,0.0374175556228,4.96652802767,0.227665298138,0.315457413249,9.18018398577e-07,0.00245344299834,0.0001124656558
21,Devcoin,2529585.0,,0.0004,88.0,6,68639.0,-8.76,0.0276453044139,2.71344904401,0.0918991684343,2500.0,9.61733560414e-07,0.00347883150794,0.000117821163219
22,Tickets,2466437.0,,3.7e-05,66876281414.0,TIX,69452.0,-6.65,0.0269551731539,2.81588380324,0.0929876753172,27027.027027,730.876866268,2711453.05613,89539.105318
23,Digitalcoin,2035826.0,,0.15,95.0,13,38903.0,-1.32,0.0222491157655,1.91091969549,0.052086326281,6.66666666667,1.03823509363e-06,0.00466641058715,0.000127193301203
24,Zetacoin,1996773.0,,0.012,99.0,160,18186.0,-3.81,0.0218223137117,0.910769526631,0.0243488144808,83.3333333333,1.08195025547e-06,0.00495799973257,0.000132548808622
