#,Coin,Market Cap,,Price,Supply,Unit,Volume,Change(24hr),MarketCap / Total MarketCap (%),Volume / MarketCap (%),Volume / TotalVolume (%) ,InversePrice,Supply/Total MarketCap(%) Volume,Supply/MarketCap(%),Supply/TotalVolume(%)
1,Bitcoin,6996795100.0,,563.0,8.0,12,31945600.0,-0.53,75.8770163419,0.456574753775,67.8072892963,0.00177619893428,8.67563108623e-08,1.14338063151e-07,1.69806894962e-05
2,Ripple,1484922728.0,,0.015,12.0,99,92208.0,3.36,16.1033022246,0.00620961604677,0.195719427134,66.6666666667,1.30134466293e-07,8.08122858767e-07,2.54710342443e-05
3,Litecoin,357184682.0,,13.78,16.0,25,7618578.0,-2.71,3.87350316336,2.13295205084,16.1710884276,0.0725689404935,1.73512621725e-07,4.47947541043e-06,3.39613789925e-05
4,PPCoin,75769189.0,,3.58,20.0,21,764089.0,-1.79,0.821681914334,1.00844289095,1.62184475706,0.279329608939,2.16890777156e-07,2.63959536376e-05,4.24517237406e-05
5,DogeCoin,62882356.0,,0.0012,24.0,52,1708603.0,-1.96,0.681930153111,2.71714215034,3.62665712692,833.333333333,2.60268932587e-07,3.81665089012e-05,5.09420684887e-05
6,Nxt,51388546.0,,0.051,28.0,999,169800.0,-6.31,0.557285083942,0.330423826352,0.360415134557,19.6078431373,3.03647088018e-07,5.44868500463e-05,5.94324132368e-05
7,Namecoin,26290309.0,,3.25,32.0,8,660802.0,-1.95,0.285106277534,2.51348129838,1.40260919756,0.307692307692,3.47025243449e-07,0.000121717854286,6.79227579849e-05
8,MasterCoin,25943818.0,,46.07,36.0,563,34132.0,-19.89,0.28134874242,0.131561206604,0.0724481117357,0.0217060994139,3.9040339888e-07,0.000138761380457,7.6413102733e-05
9,ProtoShares,25432044.0,,16.77,40.0,1,538580.0,-8.39,0.275798789391,2.11772203603,1.14318246861,0.0596302921884,4.33781554312e-07,0.000157281892089,8.49034474811e-05
10,Quarkcoin,14298465.0,,0.058,44.0,247,71164.0,-4.49,0.155060259299,0.497703774496,0.151051723414,17.2413793103,4.77159709743e-07,0.000307725339748,9.33937922293e-05
11,Feathercoin,8640104.0,,0.25,48.0,34,66777.0,-2.59,0.0936979435633,0.772872641348,0.141739937811,4.0,5.20537865174e-07,0.000555548868393,0.000101884136977
12,Primecoin,7767562.0,,1.72,52.0,4,79886.0,-3.51,0.0842356279393,1.02845654788,0.169564920137,0.581395348837,5.63916020605e-07,0.000669450723406,0.000110374481725
13,MegaCoin,7198114.0,,0.32,56.0,22,36310.0,-7.17,0.0780602269758,0.504437690206,0.077071104451,3.125,6.07294176036e-07,0.000777981565727,0.000118864826474
14,Infinitecoin,6855355.0,,7.6e-05,60.0,90,315148.0,-3.72,0.0743431636814,4.59710693319,0.66892879167,13157.8947368,6.50672331467e-07,0.000875228197519,0.000127355171222
