#,Coin,Market Cap,,Price,Supply,Unit,Volume,Change(24hr),MarketCap / Total MarketCap (%),Volume / MarketCap (%),Volume / TotalVolume (%) ,InversePrice,Supply/Total MarketCap(%) Volume,Supply/MarketCap(%),Supply/TotalVolume(%)
1,Bitcoin,7643259432.0,,614.72,8.0,12,36128582.0,9.95,76.2868057866,0.472685538433,69.6780746604,0.00162675689745,7.98474069502e-08,1.04667387928e-07,1.54289088147e-05
2,Ripple,1563562951.0,,0.016,12.0,99,52318.0,6.65,15.6058059051,0.00334607570271,0.100901206421,62.5,1.19771110425e-07,7.67477893508e-07,2.31433632221e-05
3,Litecoin,394396152.0,,15.19,16.0,25,7904525.0,11.07,3.93643875604,2.00420946298,15.2447744311,0.0658327847268,1.596948139e-07,4.05683471273e-06,3.08578176294e-05
4,PPCoin,83717776.0,,3.95,20.0,21,655171.0,10.49,0.835580916155,0.782594845807,1.26357170213,0.253164556962,1.99618517376e-07,2.388978895e-05,3.85722720368e-05
5,DogeCoin,67496964.0,,0.0013,24.0,53,1795747.0,6.93,0.673682194051,2.66048558866,3.46330208966,769.230769231,2.39542220851e-07,3.55571548374e-05,4.62867264442e-05
6,Nxt,55105303.0,,0.055,28.0,999,132155.0,7.87,0.550001944219,0.239822653729,0.254875930551,18.1818181818,2.79465924326e-07,5.08118066241e-05,5.40011808515e-05
7,MasterCoin,32088089.0,,56.98,32.0,563,1269.0,26.17,0.32026883758,0.00395473847009,0.00244741066074,0.01755001755,3.19389627801e-07,9.97254775752e-05,6.17156352589e-05
8,Namecoin,28735241.0,,3.55,36.0,8,693120.0,9.7,0.286804310242,2.41209043627,1.33676065971,0.281690140845,3.59313331276e-07,0.000125281705485,6.94300896663e-05
9,ProtoShares,24018036.0,,15.67,40.0,1,1145402.0,-4.51,0.23972223683,4.76892448658,2.20903787678,0.0638162093172,3.99237034751e-07,0.000166541510721,7.71445440736e-05
10,Quarkcoin,15660612.0,,0.063,44.0,247,136344.0,7.82,0.156307407432,0.870617316871,0.262954892929,15.873015873,4.39160738226e-07,0.000280959645766,8.4858998481e-05
12,MegaCoin,9482023.0,,0.43,52.0,22,552903.0,32.23,0.094639368649,5.83106579682,1.0663362463,2.32558139535,5.19008145176e-07,0.000548406178724,0.000100287907296
13,Feathercoin,9242752.0,,0.27,56.0,34,58297.0,9.89,0.0922512225355,0.630732059023,0.112432387147,3.7037037037,5.58931848652e-07,0.000605880153443,0.000108002361703
14,Primecoin,8648347.0,,1.91,60.0,4,103437.0,12.05,0.0863185102945,1.19603202785,0.199490005134,0.523560209424,5.98855552127e-07,0.000693774197543,0.00011571681611
15,Infinitecoin,7632479.0,,8.5e-05,64.0,90,164497.0,10.12,0.076179207094,2.1552237484,0.317251151662,11764.7058824,6.38779255602e-07,0.000838521796129,0.000123431270518
16,Novacoin,6091581.0,,8.54,68.0,713,34754.0,9.07,0.0607996183846,0.570525123117,0.0670270371184,0.117096018735,6.78702959077e-07,0.00111629476814,0.000131145724925
17,Worldcoin,6076254.0,,0.13,72.0,45,181663.0,14.77,0.0606466407339,2.98972031123,0.350357732751,7.69230769231,7.18626662552e-07,0.00118494059004,0.000138860179333
18,MaxCoin,3971661.0,,0.87,76.0,4,358245.0,10.5,0.0396408540169,9.0200296551,0.690916179791,1.14942528736,7.58550366027e-07,0.00191355707348,0.00014657463374
19,Vertcoin,3938800.0,,1.96,80.0,2,114415.0,4.94,0.0393128708119,2.90481872652,0.220662325255,0.510204081633,7.98474069502e-07,0.00203107545445,0.000154289088147
20,DarkCoin,3704657.0,,1.08,84.0,3,94239.0,-14.03,0.0369759068862,2.54379825177,0.181750617224,0.925925925926,8.38397772977e-07,0.0022674163897,0.000162003542555
21,YbCoin,3385056.0,,3.11,88.0,1,56855.0,0.85,0.0337859929977,1.67958816634,0.109651326333,0.32154340836,8.78321476452e-07,0.00259966157133,0.000169717996962
22,Tickets,2684684.0,,4e-05,66876281414.0,TIX,47821.0,4.42,0.0267956319851,1.7812524677,0.0922282310536,25000.0,667.487207173,2491029.90944,128978.505976
23,Devcoin,2627648.0,,0.00041,95.0,6,71353.0,7.62,0.0262263598972,2.71547026086,0.137612366332,2439.02439024,9.48187957534e-07,0.00361540054071,0.000183218292175
24,Digitalcoin,2138478.0,,0.16,99.0,13,35191.0,0.54,0.02134399039,1.64560963452,0.0678698412624,6.25,9.88111661009e-07,0.00462946076602,0.000190932746582
25,Zetacoin,2032275.0,,0.013,103.0,160,17591.0,2.99,0.02028398612,0.865581675708,0.03392624187,76.9230769231,1.02803536448e-06,0.00506821173316,0.00019864720099
26,Freicoin,2019253.0,,0.053,107.0,38,15275.0,9.31,0.0201540145033,0.756467862125,0.0294595727681,18.8679245283,1.06795906796e-06,0.0052989892797,0.000206361655397
27,Mintcoin,1963659.0,,0.00012,111.0,16,151708.0,44.53,0.0195991349106,7.72578130928,0.292586112308,8333.33333333,1.10788277143e-06,0.00565271261456,0.000214076109804
28,FedoraCoin,1855279.0,,1.2e-05,115.0,153,367931.0,124.98,0.0185174021649,19.831572502,0.709596731139,83333.3333333,1.14780647491e-06,0.006198528631,0.000221790564212
29,Applecoin,1699334.0,,0.11,119.0,14,79351.0,19.14,0.0169609266803,4.66953524145,0.15303741792,9.09090909091,1.18773017838e-06,0.00700274342772,0.000229505018619
30,NetCoin,1644727.0,,0.0074,123.0,223,28978.0,3.74,0.0164158982614,1.76187294305,0.0558873649541,135.135135135,1.22765388186e-06,0.00747844475101,0.000237219473026
31,IXCoin,1535996.0,,0.084,127.0,18,1094.0,13.48,0.0153306622107,0.0712241438129,0.00210990328041,11.9047619048,1.26757758533e-06,0.00826825069857,0.000244933927434
32,Anoncoin,1315956.0,,1.74,131.0,755,21084.0,14.48,0.0131344592826,1.60218122794,0.0406628891812,0.574712643678,1.30750128881e-06,0.00995474012809,0.000252648381841
33,Unobtanium,1295401.0,,8.34,135.0,155,31905.0,8.4,0.0129293013513,2.46294390694,0.0615324169667,0.119904076739,1.34742499228e-06,0.0104214833862,0.000260362836248
34,Terracoin,1282068.0,,0.24,139.0,5,13921.0,15.89,0.0127962256667,1.08582384086,0.0268482299512,4.16666666667,1.38734869576e-06,0.0108418586222,0.000268077290656
35,UltraCoin,1281234.0,,0.25,143.0,5,52966.0,7.27,0.0127879015746,4.13398333169,0.102150948035,4.0,1.42727239924e-06,0.0111611149876,0.000275791745063
36,Copperlark,1248926.0,,0.19,147.0,6,999.0,15.13,0.0124654378216,0.0799887263136,0.00192668498824,5.26315789474,1.46719610271e-06,0.011770112881,0.000283506199471
37,Mooncoin,998339.0,,3.7e-05,151.0,26,52898.0,-5.08,0.00996434755091,5.29860097622,0.10201980231,27027.027027,1.50711980619e-06,0.015125122829,0.000291220653878
38,MinCoin,956139.0,,0.6,155.0,1,44608.0,2.86,0.00954315247925,4.66543044474,0.0860315955509,1.66666666667,1.54704350966e-06,0.016211032078,0.000298935108285
39,Particle,939072.0,,0.0014,159.0,688,1808.0,5.79,0.00937280801744,0.192530498194,0.00348693339213,714.285714286,1.58696721314e-06,0.0169316090779,0.000306649562693
40,Kittehcoin,929969.0,,0.00014,163.0,6,22990.0,1.81,0.00928195164926,2.47212541493,0.0443388267063,7142.85714286,1.62689091661e-06,0.0175274659693,0.0003143640171
41,Gridcoin,830992.0,,0.074,167.0,11,14635.0,45.23,0.00829406954955,1.76114812176,0.0282252600629,13.5135135135,1.66681462009e-06,0.0200964630225,0.000322078471507
42,SecureCoin,805155.0,,0.63,171.0,1,31079.0,13.97,0.00803619236787,3.86000211139,0.0599393821316,1.5873015873,1.70673832356e-06,0.0212381466923,0.000329792925915
43,BBQCoin,715125.0,,0.022,175.0,32,19286.0,26.16,0.00713760961191,2.69687117637,0.0371952419251,45.4545454545,1.74666202704e-06,0.0244712462856,0.000337507380322
44,LottoCoin,710963.0,,9.2e-05,179.0,7,22398.0,11.29,0.00709606899844,3.15037491403,0.043197087454,10869.5652174,1.78658573051e-06,0.0251771189218,0.000345221834729
45,TagCoin,691076.0,,0.75,183.0,915,31579.0,19.12,0.00689757832569,4.56954083198,0.0609036889325,1.33333333333,1.82650943399e-06,0.0264804449872,0.000352936289137
46,MemoryCoin,670233.0,,0.15,187.0,4,39361.0,-6.3,0.00668954588781,5.87273381048,0.075912159982,6.66666666667,1.86643313746e-06,0.0279007449648,0.000360650743544
47,CryptogenicBullion,651058.0,,0.69,191.0,943,5288.0,0.39,0.00649816163427,0.812216423114,0.0101985087265,1.44927536232,1.90635684094e-06,0.0293368639968,0.000368365197952
48,CacheCoin,645205.0,,2.81,195.0,229,4876.0,-4.24,0.00643974327516,0.755728799374,0.00940391992257,0.355871886121,1.94628054441e-06,0.030222952395,0.000376079652359
49,Extremecoin,619648.0,,0.18,199.0,3,212.0,30.13,0.00618466075274,0.0342129725263,0.00040886608359,5.55555555556,1.98620424789e-06,0.0321150072299,0.000383794106766
50,LeafCoin,593514.0,,4.9e-05,203.0,12,1062.0,12.84,0.00592381923608,0.178934279562,0.00204818764515,20408.1632653,2.02612795136e-06,0.0342030685039,0.000391508561174
51,ReddCoin,586028.0,,4.9e-05,207.0,11,10099.0,-10.51,0.00584910202503,1.72329649778,0.019477068765,20408.1632653,2.06605165484e-06,0.0353225443153,0.000399223015581
52,EarthCoin,531103.0,,0.00037,211.0,1,31957.0,12.37,0.00530089967168,6.01710026115,0.061632704874,2702.7027027,2.10597535831e-06,0.0397286402073,0.000406937469988
53,BitBar,523152.0,,52.6,215.0,9,3296.0,7.12,0.0052215413301,0.630027219623,0.00635671043167,0.0190114068441,2.14589906179e-06,0.0410970425421,0.000414651924396
54,Colossuscoin,514701.0,,1.6e-06,219.0,312,14570.0,7.1,0.00513719252559,2.83076970902,0.0280999001788,625000.0,2.18582276526e-06,0.042548975036,0.000422366378803
55,Karmacoin,496339.0,,2.2e-05,223.0,22,45057.0,2.91,0.00495392276478,9.0778681506,0.0868975430581,45454.5454545,2.22574646874e-06,0.0449289699177,0.00043008083321
56,Sexcoin,401981.0,,0.0066,227.0,61,4665.0,9.08,0.00401214256166,1.16050261082,0.00899698245259,151.515151515,2.26567017221e-06,0.0564703306873,0.000437795287618
57,RedCoin,358996.0,,0.01,231.0,35,9386.0,2.47,0.00358311246319,2.61451381074,0.0181019672669,100.0,2.30559387569e-06,0.0643461208481,0.000445509742025
58,Yacoin,357247.0,,0.021,235.0,17,7522.0,-8.13,0.00356565582384,2.10554602278,0.014507031513,47.619047619,2.34551757916e-06,0.0657808183134,0.000453224196433
59,I0Coin,347997.0,,0.017,20218077.0,I0C,2623.0,-3.82,0.00347333225956,0.753742129961,0.00505875347763,58.8235294118,0.201795127746,5809.84232623,38.9928583053
