#,Coin,Market Cap,,Price,Supply,Unit,Volume,Change(24hr),MarketCap / Total MarketCap (%),Volume / MarketCap (%),Volume / TotalVolume (%) ,InversePrice
1,Bitcoin,10881104339.0,,883.54,5.0,12,33332183.0,+3.00,77.4805285902,0.306330882983,56.187177793,0.00113181067071
2,Ripple,1998481142.0,,0.02,8.0,99,70917.0,+3.70,14.2304834542,0.00354854486788,0.119542908052,50.0
3,Litecoin,607774166.0,,24.15,11.0,25,13198460.0,+3.29,4.32774672295,2.17160595799,22.248294347,0.0414078674948
4,PPCoin,127611178.0,,6.05,14.0,21,2229885.0,+2.69,0.908674452282,1.7474057014,3.75885806678,0.165289256198
5,Nxt,77545499.0,,0.078,17.0,999,266398.0,+3.26,0.552174307416,0.343537669414,0.449060050753,12.8205128205
6,MasterCoin,68710832.0,,122.01,20.0,563,14499.0,4.23,0.489265741544,0.0211014764019,0.024440580169,0.00819604950414
7,DogeCoin,60751070.0,,0.0017,23.0,36,4642165.0,10.81,0.432587067394,7.641289281,7.82517455276,588.235294118
8,Namecoin,48400338.0,,6.15,26.0,7,1859071.0,+3.85,0.344641835548,3.84102896141,3.13378673118,0.162601626016
9,Quarkcoin,22079383.0,,0.089,29.0,247,91917.0,+4.54,0.157219544312,0.416302393957,0.154942051686,11.2359550562
10,ProtoShares,16844438.0,,12.19,32.0,1,12764.0,+0.12,0.119943336575,0.0757757545844,0.0215159366355,0.0820344544709
11,Worldcoin,14031098.0,,0.33,35.0,41,155733.0,1.17,0.0999105289198,1.10991313723,0.262514992169,3.0303030303
12,MegaCoin,13930726.0,,0.64,38.0,21,33893.0,0.84,0.0991958151028,0.24329672409,0.0571325321518,1.5625
13,Primecoin,13920630.0,,3.33,41.0,4,354700.0,+5.54,0.0991239250269,2.54801686418,0.597908392714,0.3003003003
14,Infinitecoin,11785012.0,,0.00013,44.0,89,182778.0,+23.70,0.0839169380932,1.55093605335,0.30810403215,7692.30769231
15,Feathercoin,10188291.0,,0.33,47.0,31,1196756.0,+0.60,0.0725472477349,11.7463861211,2.0173398828,3.0303030303
