#,Coin,Market Cap,,Price,Supply,Unit,Volume,Change(24hr),MarketCap / Total MarketCap (%),Volume / MarketCap (%),Volume / TotalVolume (%) ,InversePrice
1,Bitcoin,8646947302.0,,699.02,5.0,12,49272885.0,2.11,76.2690330593,0.569829828714,77.2440960991,0.0014305742325
2,Ripple,1797683658.0,,0.018,9.0,99,93371.0,2.64,15.856184796,0.00519396166197,0.146375810892,55.5555555556
3,Litecoin,477971581.0,,18.71,13.0,25,8798433.0,+0.50,4.21587284385,1.84078580187,13.7931238281,0.053447354356
4,PPCoin,101125538.0,,4.79,17.0,21,1463269.0,+0.67,0.891961837107,1.4469826603,2.29393694432,0.208768267223
5,DogeCoin,51709552.0,,0.0011,21.0,45,904950.0,+2.18,0.456095936893,1.75006350858,1.41867164394,909.090909091
6,Nxt,49072466.0,,0.049,25.0,999,127525.0,5.15,0.432835936306,0.259870779675,0.19991833957,20.4081632653
7,MasterCoin,35823534.0,,63.61,29.0,563,2410.0,1.66,0.315975824013,0.00672742114164,0.00377810780917,0.0157207986166
8,Namecoin,34855979.0,,4.37,33.0,7,1335428.0,1.63,0.307441657942,3.83127382536,2.093523218,0.228832951945
9,Quarkcoin,19488924.0,,0.079,37.0,247,109958.0,+0.53,0.171898976244,0.564207649432,0.172378912233,12.6582278481
10,ProtoShares,15398962.0,,10.69,41.0,1,18268.0,1.60,0.135824112353,0.118631372686,0.0286383707294,0.0935453695042
11,MegaCoin,10919637.0,,0.49,45.0,22,25134.0,2.90,0.0963149336131,0.230172486503,0.0394020587866,2.04081632653
12,Primecoin,10250734.0,,2.36,49.0,4,160444.0,2.77,0.0904149803419,1.56519523382,0.251524783956,0.423728813559
13,Infinitecoin,8913105.0,,9.9,5.0,53,29282.0,+0.31,0.078616635,0.328527488457,0.0459047937212,0.10101010101
14,Worldcoin,8773832.0,,0.20,57.0,43,87023.0,3.59,0.077388199499,0.991847119936,0.136424180862,5.0
15,Novacoin,7092735.0,,10.17,61.0,697,34333.0,+0.85,0.0625603489072,0.484058688221,0.0538231433246,0.0983284169125
16,Feathercoin,6837805.0,,0.21,65.0,32,92975.0,5.06,0.0603117791035,1.35971996862,0.145755009775,4.7619047619
17,Vertcoin,6328933.0,,4.00,69.0,1,436083.0,17.51,0.055823353994,6.89030836635,0.683638418152,0.25
18,YbCoin,3507758.0,,3.44,73.0,1,596.0,+14.60,0.0309396254565,0.0169909098632,0.000934337034965,0.290697674419
19,Tickets,3187616.0,,4.8,5.0,66,3271.0,+3.02,0.0281158635057,0.10261587343,0.00512787993518,0.208333333333
20,Zetacoin,2680554.0,,0.017,80.0,160,24807.0,+7.04,0.0236434032154,0.925443024091,0.038889427561,58.8235294118
21,Digitalcoin,2636262.0,,0.20,84.0,13,15308.0,8.15,0.0232527326244,0.580670661717,0.0239980391464,5.0
22,Devcoin,2524875.0,,0.0004,88.0,6,3120.0,+1.25,0.0222702611823,0.123570473786,0.00489116031726,2500.0
23,Mooncoin,2064983.0,,7.7,5.0,92,74741.0,2.47,0.0182138564274,3.61944868311,0.117169940151,0.12987012987
24,NetCoin,1860225.0,,0.0085,96.0,219,8098.0,2.15,0.016407820826,0.435323683963,0.0126950693106,117.647058824
25,Kittehcoin,1806439.0,,0.00029,100.0,6,90731.0,+3.00,0.0159334099074,5.02264399739,0.142237136777,3448.27586207
26,Anoncoin,1746814.0,,2.42,104.0,720,11667.0,2.74,0.0154074970115,0.667901676996,0.0182901177633,0.413223140496
27,IXCoin,1641201.0,,0.091,108.0,18,847.0,+14.04,0.0144759542246,0.0516085476429,0.00132782461177,10.989010989
28,Unobtanium,1510151.0,,10.15,112.0,148,149607.0,+7.55,0.0133200483964,9.9067576686,0.234535840252,0.0985221674877
29,Freicoin,1438426.0,,0.039,116.0,37,1217.0,2.91,0.0126874093614,0.0846063683498,0.00190786605965,25.641025641
30,Copperlark,1349047.0,,0.22,120.0,6,1152.0,3.13,0.0118990560076,0.0853936149,0.00180596688637,4.54545454545
31,Terracoin,1222069.0,,0.24,124.0,5,20179.0,4.28,0.0107790666123,1.65121609336,0.0316342064237,4.16666666667
32,FedoraCoin,1076561.0,,8.5,6.0,128,32544.0,3.24,0.00949563627852,3.02295921922,0.0510185645401,0.117647058824
33,EarthCoin,1019483.0,,0.00085,132.0,1,27235.0,2.78,0.00899218879388,2.67145209876,0.0426957536028,1176.47058824
35,SecureCoin,957099.0,,0.81,140.0,1,4229.0,4.84,0.00844194057423,0.441856067136,0.00662971698132,1.23456790123
36,TagCoin,857142.0,,1.03,144.0,835,3571.0,+0.02,0.007560285642,0.416617083284,0.00559818381184,0.970873786408
37,LeafCoin,840293.0,,0.0001,148.0,8,17285.0,20.76,0.00741167169848,2.05702058687,0.0270973416936,10000.0
38,LottoCoin,800210.0,,0.00013,152.0,6,26957.0,0.71,0.00705812592731,3.36874070556,0.0422599386771,7692.30769231
39,CryptogenicBullion,741549.0,,0.79,156.0,940,14622.0,+7.03,0.00654071584118,1.9718184503,0.0229226109484,1.26582278481
40,Sexcoin,717023.0,,0.012,160.0,58,5388.0,+6.97,0.00632438813159,0.751440330366,0.00844665762481,83.3333333333
41,BBQCoin,708083.0,,0.022,164.0,31,1383.0,2.24,0.00624553427349,0.195316085826,0.0021681008714,45.4545454545
42,GoldCoin,656058.0,,0.022,168.0,29,2247.0,+7.27,0.00578665597733,0.342500205774,0.00352257603618,45.4545454545
43,Frozen,563006.0,,0.10,172.0,5,4955.0,1.25,0.00496590550709,0.88009719257,0.00776785236283,10.0
44,Extremecoin,548407.0,,0.16,176.0,3,4.0,2.79,0.00483713733322,0.00072938529231,6.27071835547e-06,6.25
45,DigiByte,492832.0,,0.0011,180.0,453,16129.0,6.56,0.00434694682272,3.27271768067,0.0252851040888,909.090909091
46,MemoryCoin,485198.0,,0.13,184.0,3,7096.0,8.45,0.00427961233136,1.4624957234,0.0111242543626,7.69230769231
47,BitBar,484674.0,,50.29,188.0,9,5326.0,2.92,0.00427499047212,1.09888296051,0.0083494614903,0.0198846689203
48,SmartCoin,391028.0,,0.19,192.0,2,92164.0,+180.36,0.00344900071869,23.5696676453,0.144483621628,5.26315789474
49,RedCoin,370888.0,,0.011,196.0,33,753.0,4.60,0.00327135902942,0.203026250512,0.00118046273042,90.9090909091
50,Fastcoin,367728.0,,0.0064,200.0,57,4468.0,+0.13,0.00324348674848,1.21502849933,0.00700439240306,156.25
51,FlorinCoin,357637.0,,0.0088,204.0,40,1290.0,8.17,0.00315448067666,0.360700934187,0.00202230666964,113.636363636
52,I0Coin,353007.0,,0.017,20175897.0,I0C,69.0,2.01,0.00311364249287,0.0195463546049,0.000108169891632,58.8235294118
53,Coino,323904.0,,0.069,211.0,4,14030.0,+23.01,0.00285694407763,4.33153032997,0.0219945446318,14.4927536232
54,ASICcoin,314284.0,,0.00073,215.0,428,1751.0,+0.61,0.00277209238692,0.557139402579,0.00274500696011,1369.8630137
55,QQCoin,310145.0,,0.02,219.0,15,5118.0,7.80,0.0027355849911,1.65019587612,0.00802338413582,50.0
56,JKC,308710.0,,0.03,223.0,10,1846.0,7.54,0.00272292780023,0.597972206926,0.00289393652105,33.3333333333
57,USDeCoin,292725.0,,0.0012,227.0,243,9267.0,+0.17,0.00258193463225,3.16576992057,0.01452768675,833.333333333
58,Franko,283856.0,,2.59,231.0,109,5461.0,7.75,0.00250370701844,1.92386280368,0.0085610982348,0.3861003861
59,Deutsche-eMark,276143.0,,0.064,235.0,4,1695.0,6.06,0.00243567572006,0.613812408788,0.00265721690313,15.625
60,Catcoin,273041.0,,0.25,239.0,1,1531.0,+5.61,0.00240831501896,0.560721649862,0.00240011745055,4.0
61,Yacoin,269974.0,,0.017,243.0,16,952.0,5.65,0.00238126302983,0.352626549223,0.0014924309686,58.8235294118
62,KlondikeCoin,243985.0,,0.06,247.0,4,11226.0,4.19,0.00215203115979,4.60110252679,0.0175987710646,16.6666666667
63,Datacoin,229087.0,,0.15,251.0,1,567.0,+4.71,0.00202062570364,0.247504223286,0.000888874326887,6.66666666667
64,GrandCoin,224163.0,,0.00067,255.0,334,1613.0,+4.55,0.00197719433929,0.719565673193,0.00252866717684,1492.53731343
65,StableCoin,216220.0,,0.021,259.0,10,2087.0,+2.71,0.00190713436223,0.965220608639,0.00327174730196,47.619047619
66,Philosopher-Stones,207766.0,,0.12,263.0,1,652.0,+17.95,0.00183256719038,0.313814579864,0.00102212709194,8.33333333333
67,HoboNickels,197694.0,,0.069,267.0,2,8279.0,24.39,0.00174372870506,4.18778516293,0.0129788193162,14.4927536232
68,Bytecoin,192570.0,,0.095,271.0,2,2491.0,+17.02,0.00169853327229,1.29355559018,0.00390508985587,10.5263157895
69,Elacoin,173109.0,,0.77,275.0,225,10409.0,+23.94,0.00152688059528,6.01297448428,0.0163179768405,1.2987012987
70,Argentum,167811.0,,0.22,279.0,769,5558.0,2.21,0.001480150423,3.31205940016,0.00871316315492,4.54545454545
71,FourtyTwo,160813.0,,122,329.0,283,6488.0,+2.11,0.0014184256692,4.03449969841,0.0101711051726,0.00819672131148
72,CasinoCoin,155024.0,,0.015,287.0,10,2861.0,+12.18,0.00136736470896,1.84552069357,0.00448513130375,66.6666666667
73,RonPaulCoin,150313.0,,6.97,291.0,21,9086.0,11.12,0.00132581207747,6.04472001756,0.0142439367444,0.143472022956
74,eToken,145467.0,,0.60,295.0,242,700.0,+7.04,0.0012830686998,0.481208796497,0.00109737571221,1.66666666667
75,Luckycoin,143376.0,,0.012,299.0,12,1769.0,3.04,0.00126462536453,1.23381877023,0.00277322519271,83.3333333333
76,Diamond,139252.0,,0.55,303.0,255,1629.0,8.08,0.00122825027384,1.16982161836,0.00255375005026,1.81818181818
77,GlobalCoin,132204.0,,0.0044,307.0,30,1982.0,7.82,0.00116608450294,1.49919820883,0.00310714094513,227.272727273
78,BattleCoin,121197.0,,0.015,311.0,8,1546.0,+13.05,0.00106899899778,1.27560913224,0.00242363264439,66.6666666667
79,Xivra,119594.0,,0.00036,315.0,335,2152.0,0.06,0.00105485998944,1.79942137565,0.00337364647524,2777.77777778
80,TeslaCoin,91792.0,,0.0046,319.0,19,2151.0,9.17,0.00080963683923,2.34334146767,0.00337207879565,217.391304348
81,Noirbits,88587.0,,0.041,323.0,2,752.0,+5.24,0.000781367642897,0.848883018953,0.00117889505083,24.3902439024
82,Phenixcoin,87557.0,,0.0091,327.0,9,1012.0,2.30,0.000772282690566,1.15581849538,0.00158649174393,109.89010989
83,Astrocoin,86274.0,,7.61,331.0,11,4087.0,10.77,0.000760966191691,4.73723253819,0.0064071064797,0.131406044678
85,CraftCoin,71962.0,,0.22,339.0,321,635.0,+2.67,0.000634729455994,0.882410160918,0.00099547653893,4.54545454545
86,Joulecoin,71575.0,,0.017,343.0,4,2335.0,3.25,0.000631315983614,3.26231225987,0.00366053184,58.8235294118
