#,Coin,Market Cap,,Price,Supply,Unit,Volume,Change(24hr),MarketCap / Total MarketCap (%),Volume / MarketCap (%),Volume / TotalVolume (%) ,InversePrice,Supply/Total MarketCap(%) Volume,Supply/MarketCap(%),Supply/TotalVolume(%)
1,Bitcoin,7064569232.0,,568.33,8.0,12,18761880.0,0.51,75.9551002458,0.265577126982,71.3749233205,0.00175954111168,8.60124350136e-08,1.13241157915e-07,3.04340176232e-05
2,Ripple,1490841351.0,,0.015,12.0,99,77231.0,1.35,16.0288618523,0.00518036342017,0.293806201882,66.6666666667,1.2901865252e-07,8.04914620322e-07,4.56510264348e-05
3,Litecoin,360051524.0,,13.88,16.0,25,2921217.0,-0.6,3.8711135387,0.811333046878,11.1130462074,0.0720461095101,1.72024870027e-07,4.44380843671e-06,6.08680352464e-05
4,PPCoin,75369937.0,,3.56,20.0,21,348144.0,-2.74,0.810343976024,0.461913614177,1.32442757893,0.280898876404,2.15031087534e-07,2.65357791131e-05,7.6085044058e-05
5,DogeCoin,64685653.0,,0.0012,24.0,52,587687.0,0.76,0.695471315622,0.908527583389,2.23570956437,833.333333333,2.58037305041e-07,3.71025086506e-05,9.13020528696e-05
6,Nxt,51814597.0,,0.052,28.0,999,183036.0,-2.15,0.557087457152,0.353251806629,0.69631510621,19.2307692308,3.01043522548e-07,5.40388261632e-05,0.000106519061681
7,Namecoin,26358664.0,,3.25,32.0,8,164628.0,-1.29,0.283396609293,0.624568832472,0.626286431659,0.307692307692,3.44049740054e-07,0.000121402207638,0.000121736070493
8,MasterCoin,26189078.0,,46.5,36.0,563,28882.0,-11.27,0.281573296193,0.11028261476,0.109874412124,0.0215053763441,3.87055957561e-07,0.00013746188392,0.000136953079304
9,ProtoShares,25159072.0,,16.51,40.0,1,856627.0,-1.83,0.270499130675,3.40484339009,3.25882515181,0.0605693519079,4.30062175068e-07,0.000158988376042,0.000152170088116
10,Quarkcoin,14727714.0,,0.059,44.0,247,142969.0,-0.9,0.158345817916,0.970748074005,0.543890133196,16.9491525424,4.73068392575e-07,0.000298756480469,0.000167387096928
11,Feathercoin,8568055.0,,0.25,48.0,34,37065.0,0.73,0.0921199092351,0.432595262285,0.1410046079,4.0,5.16074610082e-07,0.000560220493449,0.000182604105739
12,MegaCoin,8019831.0,,0.36,52.0,22,154259.0,9.45,0.0862256490885,1.92346945964,0.586840140567,2.77777777778,5.59080827589e-07,0.000648392715507,0.000197821114551
13,Primecoin,7769983.0,,1.72,56.0,4,41004.0,-1.06,0.0835393947306,0.527723162329,0.155989557328,0.581395348837,6.02087045095e-07,0.000720722297591,0.000213038123362
14,Infinitecoin,7040972.0,,7.8e-05,60.0,90,99482.0,0.81,0.0757013933228,1.41290151417,0.378454617649,12820.5128205,6.45093262602e-07,0.000852155071771,0.000228255132174
15,Novacoin,5659769.0,,7.95,64.0,712,29009.0,0.41,0.0608513141631,0.512547420222,0.110357552154,0.125786163522,6.88099480109e-07,0.00113078820001,0.000243472140986
16,Worldcoin,5441392.0,,0.12,68.0,45,70607.0,1.48,0.058503421973,1.29759076354,0.26860683529,8.33333333333,7.31105697616e-07,0.00124968022888,0.000258689149797
