#,Coin,Market Cap,,Price,Supply,Unit,Volume,Change(24hr),MarketCap / Total MarketCap (%),Volume / MarketCap (%),Volume / TotalVolume (%) ,InversePrice,Supply/Total MarketCap(%) Volume,Supply/MarketCap(%),Supply/TotalVolume(%)
1,Bitcoin,8239829677.0,,665.67,5.0,12,124729078.0,3.91,75.8593526084,1.51373369219,76.317358988,0.00150224585756,4.60321120594e-08,6.06808659402e-08,3.05932506725e-06,0.0
2,Ripple,1764147167.0,,0.018,9.0,99,149401.0,2.54,16.2414840161,0.00846873791454,0.0914132448743,55.5555555556,8.28578017069e-08,5.10161519875e-07,5.50678512104e-06,0.0
3,Litecoin,444005847.0,,17.35,13.0,25,24334800.0,5.77,4.08770538082,5.48073863541,14.8896127293,0.0576368876081,1.19683491354e-07,2.92788937079e-06,7.95424517484e-06,0.0
4,PPCoin,96219559.0,,4.55,17.0,21,2691562.0,3.4,0.885837904438,2.79731275842,1.64687261933,0.21978021978,1.56509181002e-07,1.76679254994e-05,1.04017052286e-05,0.0
5,DogeCoin,63636756.0,,0.0013,21.0,47,4504695.0,11.98,0.585866856657,7.07876278294,2.75626526676,769.230769231,1.93334870649e-07,3.29997965327e-05,1.28491652824e-05,0.0
6,Nxt,47830088.0,,0.048,25.0,999,128399.0,3.14,0.440343994125,0.268448178477,0.0785628558618,20.8333333333,2.30160560297e-07,5.22683545972e-05,1.52966253362e-05,0.0
7,MasterCoin,33908972.0,,60.21,29.0,563,15160.0,7.06,0.312180319784,0.0447079315763,0.00927587360389,0.0166085367879,2.66986249944e-07,8.55230881078e-05,1.774408539e-05,0.0
8,Namecoin,32815158.0,,4.10,33.0,7,2814529.0,5.97,0.30211020606,8.57691741115,1.72211182444,0.243902439024,3.03811939592e-07,0.000100563282371,2.01915454438e-05,0.0
9,Quarkcoin,19137643.0,,0.077,37.0,247,652282.0,1.84,0.176189225426,3.40837165789,0.399108534703,12.987012987,3.40637629239e-07,0.000193336243131,2.26390054976e-05,0.0
10,ProtoShares,16600531.0,,11.45,41.0,1,283035.0,6.11,0.152831500647,1.70497558181,0.173179214082,0.0873362445415,3.77463318887e-07,0.000246980051421,2.50864655514e-05,0.0
11,MegaCoin,11452176.0,,0.52,45.0,22,270808.0,5.98,0.105433569791,2.36468597758,0.165697940562,1.92307692308,4.14289008534e-07,0.000392938424977,2.75339256052e-05,0.0
12,Primecoin,10012749.0,,2.29,49.0,4,193165.0,0.05,0.0921815967981,1.92919047506,0.118190905323,0.436681222707,4.51114698182e-07,0.000489376094417,2.9981385659e-05,0.0
13,Infinitecoin,8426431.0,,9.4,5.0,53,41147.0,4.41,0.0775772832105,0.488308751356,0.0251764097084,0.106382978723,4.60321120594e-08,5.93371025052e-05,3.05932506725e-06,0.0
14,Worldcoin,7718926.0,,0.18,57.0,44,625686.0,2.49,0.071063693322,8.10586861436,0.382835372805,5.55555555556,5.24766077477e-07,0.000738444700727,3.48763057666e-05,0.0
15,Novacoin,6794791.0,,9.70,61.0,700,149345.0,3.52,0.0625557161464,2.19793368185,0.0913789804335,0.103092783505,5.61591767124e-07,0.000897746523771,3.73237658204e-05,0.0
16,Feathercoin,6571706.0,,0.20,65.0,32,83727.0,3.39,0.0605019014027,1.27405273456,0.051229621981,5.0,5.98417456772e-07,0.000989088678039,3.97712258742e-05,0.0
17,Vertcoin,5879071.0,,3.58,69.0,1,445737.0,2.73,0.0541252110154,7.58175909085,0.2727308755,0.279329608939,6.35243146419e-07,0.00117365481723,4.2218685928e-05,0.0
18,Devcoin,3839646.0,,0.00061,73.0,6,191890.0,49.63,0.0353494029881,4.99759613256,0.117410777431,1639.3442623,6.72068836067e-07,0.0019012169351,4.46661459818e-05,0.0
