#,Coin,Market Cap,,Price,Supply,Unit,Volume,Change(24hr),MarketCap / Total MarketCap (%),Volume / MarketCap (%),Volume / TotalVolume (%) ,InversePrice,Supply/Total MarketCap(%) Volume,Supply/MarketCap(%),Supply/TotalVolume(%)
1,Bitcoin,7044074576.0,,566.72,8.0,12,25113035.0,-1.74,75.9392443382,0.356512906402,70.8537907981,0.00176453980802,8.62446795745e-08,1.13570631794e-07,2.25711598134e-05
2,Ripple,1489169560.0,,0.015,12.0,99,90002.0,-0.75,16.0541189418,0.00604377113376,0.253931190691,66.6666666667,1.29367019362e-07,8.05818244096e-07,3.38567397201e-05
3,Litecoin,359272873.0,,13.86,16.0,25,3727638.0,-2.45,3.87317172646,1.0375506419,10.5171391281,0.0721500721501,1.72489359149e-07,4.45343948915e-06,4.51423196268e-05
4,PPCoin,75707946.0,,3.58,20.0,21,368325.0,-3.42,0.816175943001,0.486507717433,1.03919030478,0.279329608939,2.15611698936e-07,2.64173063155e-05,5.64278995335e-05
5,DogeCoin,63985401.0,,0.0012,24.0,52,1415097.0,-1.48,0.689800050836,2.21159354772,3.99254756731,833.333333333,2.58734038723e-07,3.75085560533e-05,6.77134794402e-05
6,Nxt,51694504.0,,0.052,28.0,999,184897.0,-5.59,0.557296991655,0.357672451988,0.521667467002,19.2307692308,3.01856378511e-07,5.4164365326e-05,7.89990593469e-05
7,Namecoin,26478230.0,,3.27,32.0,8,274595.0,-6.16,0.285450807756,1.03705950133,0.77474095362,0.305810397554,3.44978718298e-07,0.000120853999682,9.02846392536e-05
8,MasterCoin,25768604.0,,45.76,36.0,563,28568.0,-23.34,0.277800624383,0.11086359199,0.0806016116937,0.0218531468531,3.88101058085e-07,0.000139704890494,0.00010157021916
9,ProtoShares,25091139.0,,16.49,40.0,1,1332027.0,-3.29,0.270497155402,5.30875461652,3.7581742866,0.0606428138266,4.31223397872e-07,0.000159418829093,0.000112855799067
10,Quarkcoin,14543540.0,,0.059,44.0,247,157015.0,-2.07,0.156787868397,1.07962023001,0.443001332263,16.9491525424,4.7434573766e-07,0.000302539821804,0.000124141378974
11,Feathercoin,8672725.0,,0.25,48.0,34,36496.0,-3.48,0.0934970485828,0.420813527467,0.102969631069,4.0,5.17468077447e-07,0.000553459264533,0.00013542695888
12,Primecoin,7729533.0,,1.71,52.0,4,47370.0,-2.85,0.0833288871057,0.612844268858,0.133649480045,0.584795321637,5.60590417234e-07,0.000672744394778,0.000146712538787
13,MegaCoin,7448256.0,,0.33,56.0,22,101602.0,-1.85,0.0802965565136,1.36410456354,0.28665937242,3.0303030303,6.03712757021e-07,0.000751853856795,0.000157998118694
14,Infinitecoin,6969455.0,,7.7e-05,60.0,90,159635.0,-1.55,0.0751348016605,2.29049473739,0.450393387102,12987.012987,6.46835096809e-07,0.000860899453401,0.000169283698601
15,Novacoin,5635368.0,,7.91,64.0,712,36781.0,-1.08,0.0607525634305,0.652681422047,0.103773728637,0.126422250316,6.89957436596e-07,0.00113568448414,0.000180569278507
16,Worldcoin,5320225.0,,0.12,68.0,45,76193.0,-4.99,0.0573551375486,1.43213867835,0.214970547458,8.33333333333,7.33079776383e-07,0.00127814143199,0.000191854858414
17,Vertcoin,3810100.0,,1.92,72.0,1,130296.0,2.57,0.0410751067058,3.41975276239,0.367616479881,0.520833333333,7.7620211617e-07,0.00188971418073,0.000203140438321
18,DarkCoin,3658782.0,,1.07,76.0,3,113117.0,-5.49,0.0394438101529,3.0916572783,0.319147735577,0.934579439252,8.19324455958e-07,0.00207719399516,0.000214426018227
19,MaxCoin,3577722.0,,0.83,80.0,4,585338.0,-8.98,0.0385699359371,16.3606339453,1.65146969286,1.20481927711,8.62446795745e-07,0.00223605970503,0.000225711598134
20,YbCoin,3300157.0,,3.04,84.0,1,63385.0,-4.01,0.0355776228763,1.92066619861,0.178834120597,0.328947368421,9.05569135532e-07,0.00254533344929,0.000236997178041
21,Tickets,2500852.0,,3.7e-05,66876281414.0,TIX,25707.0,-2.01,0.0269606474254,1.02792968156,0.0725296006654,27027.027027,720.96543271,2674139.90968,188684.40444
22,Devcoin,2480494.0,,0.00039,91.0,6,60496.0,-7.48,0.0267411762771,2.43886903173,0.170683110509,2564.1025641,9.8103323016e-07,0.00366862407246,0.000256746942877
23,Digitalcoin,2126988.0,,0.16,95.0,13,27458.0,0.42,0.0229301748148,1.29093347024,0.0774698632696,6.25,1.02415556995e-06,0.00446640977758,0.000268032522784
24,Zetacoin,2021486.0,,0.013,99.0,160,14233.0,1.68,0.0217928015418,0.704086004058,0.040156914703,76.9230769231,1.06727790973e-06,0.00489738736751,0.000279318102691
25,Freicoin,1789019.0,,0.047,103.0,38,15617.0,-11.8,0.019286671301,0.872936508779,0.0440617253507,21.2765957447,1.11040024952e-06,0.00575734522663,0.000290603682598
26,NetCoin,1581221.0,,0.0071,107.0,223,16616.0,-5.75,0.0170464873102,1.05083350145,0.0468802989324,140.845070423,1.15352258931e-06,0.0067669225238,0.000301889262504
27,Applecoin,1458379.0,,0.098,111.0,14,36634.0,-0.96,0.0157221786941,2.51196705383,0.103358983576,10.2040816327,1.1966449291e-06,0.00761119023244,0.000313174842411
28,IXCoin,1386565.0,,0.076,115.0,18,5373.0,-5.76,0.0149479817668,0.387504372316,0.0151593552097,13.1578947368,1.23976726888e-06,0.00829387731552,0.000324460422318
29,Mintcoin,1379833.0,,8.5e-05,119.0,16,238250.0,16.05,0.0148754068689,17.2665822603,0.672197353193,11764.7058824,1.28288960867e-06,0.00862423206287,0.000335746002224
30,Unobtanium,1236075.0,,7.97,123.0,155,49993.0,-23.42,0.0133256115381,4.0444956819,0.141049999069,0.125470514429,1.32601194846e-06,0.00995085249681,0.000347031582131
31,UltraCoin,1191799.0,,0.24,127.0,4,44087.0,2.76,0.012848290359,3.6991975996,0.124386840337,4.16666666667,1.36913428824e-06,0.010656159302,0.000358317162038
32,Copperlark,1175522.0,,0.18,131.0,6,751.0,3.81,0.0126728147778,0.0638865116944,0.00211886762748,5.55555555556,1.41225662803e-06,0.0111439853954,0.000369602741944
33,Terracoin,1172660.0,,0.22,135.0,5,14008.0,-2.26,0.0126419607437,1.19454914468,0.0395221008333,4.54545454545,1.45537896782e-06,0.0115122883018,0.000380888321851
34,Anoncoin,1135969.0,,1.51,139.0,753,10471.0,-7.0,0.0122464103014,0.92176811163,0.0295428268008,0.662251655629,1.49850130761e-06,0.0122362494047,0.000392173901758
35,Mooncoin,1064816.0,,4e-05,143.0,26,41045.0,-13.86,0.0114793393407,3.85465657916,0.115804156818,25000.0,1.54162364739e-06,0.0134295502697,0.000403459481665
36,Particle,945472.0,,0.0014,147.0,688,1660.0,4.95,0.0101927412108,0.175573681717,0.00468351566128,714.285714286,1.58474598718e-06,0.015547789887,0.000414745061571
37,MinCoin,907765.0,,0.57,151.0,1,69220.0,-11.58,0.00978623769424,7.62532153145,0.195296960285,1.75438596491,1.62786832697e-06,0.0166342610698,0.000426030641478
38,Kittehcoin,854437.0,,0.00013,155.0,6,44070.0,19.63,0.0092113306602,5.15778225896,0.124338876622,7692.30769231,1.67099066676e-06,0.0181406001847,0.000437316221385
39,SecureCoin,724266.0,,0.57,159.0,1,13621.0,-3.46,0.00780801113709,1.88066262948,0.0384302209773,1.75438596491,1.71411300654e-06,0.0219532602663,0.000448601801291
40,CacheCoin,683067.0,,2.98,163.0,229,4103.0,-12.01,0.00736386181786,0.600673140409,0.0115761835893,0.335570469799,1.75723534633e-06,0.0238629592705,0.000459887381198
41,MemoryCoin,666822.0,,0.15,167.0,4,82373.0,-17.65,0.0071887312154,12.3530717343,0.232406768414,6.66666666667,1.80035768612e-06,0.0250441647096,0.000471172961105
42,ReddCoin,664964.0,,5.7e-05,171.0,11,15218.0,-0.01,0.00716870088857,2.28854494379,0.042935988755,17543.8596491,1.8434800259e-06,0.0257156778412,0.000482458541012
43,LottoCoin,606384.0,,7.9e-05,175.0,7,17133.0,-0.59,0.00653717422239,2.82543734663,0.0483389601354,12658.2278481,1.88660236569e-06,0.0288596005172,0.000493744120918
44,TagCoin,591829.0,,0.65,179.0,911,11829.0,-1.7,0.00638026280849,1.99871922464,0.0333742811791,1.53846153846,1.92972470548e-06,0.03024522286,0.000505029700825
45,Gridcoin,580531.0,,0.052,183.0,11,6450.0,-2.39,0.00625846375976,1.11105177846,0.0181979975996,19.2307692308,1.97284704527e-06,0.0315228644121,0.000516315280732
46,BBQCoin,579480.0,,0.018,187.0,32,5225.0,-8.4,0.00624713336498,0.901670463174,0.0147417887531,55.5555555556,2.01596938505e-06,0.0322703113136,0.000527600860638
47,LeafCoin,539098.0,,4.5e-05,191.0,12,1310.0,-1.02,0.00581179178366,0.24299849007,0.00369602741944,22222.2222222,2.05909172484e-06,0.0354295508423,0.000538886440545
48,BitBar,494875.0,,49.83,195.0,9,1048.0,-1.91,0.00533504197555,0.211770649154,0.00295682193556,0.0200682319888,2.10221406463e-06,0.0394038898712,0.000550172020452
49,Karmacoin,490333.0,,2.3e-05,199.0,21,277748.0,31.42,0.00528607655872,56.6447699828,0.783636811982,43478.2608696,2.14533640442e-06,0.0405846638917,0.000561457600358
50,Colossuscoin,488456.0,,1.6e-06,203.0,312,3131.0,-9.5,0.00526584140078,0.640999394009,0.00883378767197,625000.0,2.1884587442e-06,0.0415595263442,0.000572743180265
51,Extremecoin,482569.0,,0.14,207.0,3,77.0,-1.0,0.0052023760972,0.0159562673939,0.000217247413204,7.14285714286,2.23158108399e-06,0.0428954201368,0.000584028760172
52,EarthCoin,440599.0,,0.00031,211.0,1,28967.0,-34.67,0.00474991494698,6.57445886169,0.0817273482894,3225.80645161,2.27470342378e-06,0.047889350634,0.000595314340079
