#,Coin,Market Cap,,Price,Supply,Unit,Volume,Change(24hr),MarketCap / Total MarketCap (%),Volume / MarketCap (%),Volume / TotalVolume (%) ,InversePrice,Supply/Total MarketCap(%) Volume,Supply/MarketCap(%),Supply/TotalVolume(%)
1,Bitcoin,7692817714.0,,621.51,5.0,12,108336390.0,11.99,75.4903293689,1.40827969708,93.0022194053,0.00160898456984,4.90654609114e-08,6.49956906024e-08,4.29228901781e-06,0.0
2,Ripple,1680230265.0,,0.017,9.0,99,135326.0,7.6,16.4882544779,0.00805401514417,0.116171660725,58.8235294118,8.83178296404e-08,5.35640869438e-07,7.72612023206e-06,0.0
3,Litecoin,428245573.0,,16.74,13.0,25,970095.0,10.24,4.2024132845,0.226527735758,0.832785622947,0.0597371565114,1.2757019837e-07,3.03564142156e-06,1.11599514463e-05,0.0
4,PPCoin,94485665.0,,4.47,17.0,21,55554.0,6.58,0.927196540548,0.0587962205695,0.0476907648191,0.223713646532,1.66822567099e-07,1.79921472744e-05,1.45937826606e-05,0.0
5,DogeCoin,56578247.0,,0.0012,21.0,47,3597926.0,1.19,0.555207553322,6.35920374132,3.08866765134,833.333333333,2.06074935828e-07,3.71167385232e-05,1.80276138748e-05,0.0
6,Nxt,44232275.0,,0.044,25.0,999,110919.0,9.87,0.434055392007,0.250764854396,0.0952192811134,22.7272727273,2.45327304557e-07,5.65198149993e-05,2.14614450891e-05,0.0
7,MasterCoin,31813903.0,,56.49,29.0,563,8429.0,14.37,0.312192762817,0.0264947057895,0.00723594082623,0.0177022481855,2.84579673286e-07,9.11551154223e-05,2.48952763033e-05,0.0
8,Namecoin,30505868.0,,3.82,33.0,7,19030.0,14.54,0.299356894784,0.0623814408428,0.0163364520018,0.261780104712,3.23832042015e-07,0.000108175908976,2.83291075176e-05,0.0
9,Quarkcoin,18053248.0,,0.073,37.0,247,445437.0,7.04,0.177158186813,2.46735102736,0.382388868646,13.698630137,3.63084410744e-07,0.00020494927007,3.17629387318e-05,0.0
10,ProtoShares,16221704.0,,11.19,41.0,1,247844.0,0.73,0.159185076706,1.52785428707,0.212763615866,0.0893655049151,4.02336779473e-07,0.000252747800108,3.51967699461e-05,0.0
11,MegaCoin,10829210.0,,0.49,45.0,22,228139.0,2.22,0.106268035991,2.10670030408,0.195847704847,2.04081632653,4.41589148202e-07,0.000415542777359,3.86306011603e-05,0.0
12,Primecoin,9563848.0,,2.19,49.0,4,92538.0,7.54,0.0938509220412,0.967581249723,0.0794399682261,0.456621004566,4.80841516931e-07,0.0005123460766,4.20644323746e-05,0.0
13,Infinitecoin,8189763.0,,9.1,5.0,53,47835.0,7.73,0.08036689927,0.584082836097,0.0410643290334,0.10989010989,4.90654609114e-08,6.10518277513e-05,4.29228901781e-06,0.0
14,Worldcoin,7169315.0,,0.16,57.0,44,599313.0,10.43,0.0703531489787,8.35941788023,0.514484921626,6.25,5.59346254389e-07,0.000795055036639,4.89320948031e-05,0.0
15,Feathercoin,6227753.0,,0.19,61.0,32,9195.0,10.2,0.0611135142774,0.147645547278,0.00789351950376,5.26315789474,5.98598623119e-07,0.000979486501793,5.23659260173e-05,0.0
16,Novacoin,6222357.0,,8.89,65.0,700,1116.0,11.55,0.061060562832,0.0179353257937,0.000958038908776,0.112485939258,6.37850991848e-07,0.00104462022992,5.57997572316e-05,0.0
17,Vertcoin,5604609.0,,3.42,69.0,1,410955.0,0.84,0.0549985447626,7.33244727688,0.352787526663,0.292397660819,6.77103360577e-07,0.00123112959352,5.92335884458e-05,0.0
18,Devcoin,3350488.0,,0.00053,73.0,6,148028.0,18.4,0.0328786475996,4.41810267639,0.127075791746,1886.79245283,7.16355729306e-07,0.00217878709012,6.26674196601e-05,0.0
19,YbCoin,3217376.0,,3.12,77.0,1,5183.0,10.97,0.031572407273,0.161094009528,0.00444938679586,0.320512820513,7.55608098035e-07,0.00239325462737,6.61012508743e-05,0.0
20,Tickets,2819847.0,,4.2,5.0,66,4127.0,11.1,0.0276714185509,0.146355458293,0.0035428553553,0.238095238095,4.90654609114e-08,0.000177314584798,4.29228901781e-06,0.0
21,Digitalcoin,2294497.0,,0.17,84.0,13,55723.0,13.41,0.0225161105729,2.42854969956,0.0478358441879,5.88235294118,8.24299743311e-07,0.0036609330934,7.21104554993e-05,0.0
22,Zetacoin,2216116.0,,0.014,88.0,160,15995.0,14.96,0.0217469505946,0.721758247312,0.013731032568,71.4285714286,8.6355211204e-07,0.00397091126999,7.55442867135e-05,0.0
25,Anoncoin,1715581.0,,2.37,100.0,724,26449.0,4.99,0.0168351544992,1.54169345545,0.0227053504464,0.42194092827,9.81309218227e-07,0.00582892909166,8.58457803563e-05,0.0
26,Mooncoin,1661615.0,,6.2,5.0,104,111829.0,12.77,0.0163055811664,6.73013905146,0.0960004777146,0.161290322581,4.90654609114e-08,0.000300912064467,4.29228901781e-06,0.0
27,NetCoin,1648413.0,,0.0075,108.0,220,5582.0,10.55,0.0161760287235,0.338628729572,0.00479191145949,133.333333333,1.05981395569e-06,0.00655175614364,9.27134427848e-05,0.0
28,Unobtanium,1618915.0,,10.81,112.0,149,230479.0,23.45,0.0158865621303,14.2366337949,0.197856496107,0.0925069380204,1.09906632441e-06,0.00691821374192,9.6147273999e-05,0.0
29,Kittehcoin,1297634.0,,0.00021,116.0,6,40967.0,22.37,0.0127338020608,3.15705352973,0.0351684408385,4761.9047619,1.13831869314e-06,0.00893934653377,9.95811052133e-05,0.0
30,Freicoin,1284811.0,,0.034,120.0,37,1363.0,9.08,0.0126079687798,0.106085642168,0.00117007798626,29.4117647059,1.17757106187e-06,0.00933989512854,0.000103014936428,0.0
31,Copperlark,1174748.0,,0.19,124.0,6,1063.0,6.26,0.0115279104149,0.0904874917855,0.000912540645187,5.26315789474,1.2168234306e-06,0.0105554552976,0.000106448767642,0.0
32,IXCoin,1151710.0,,0.064,128.0,18,2249.0,19.17,0.0113018363972,0.195274852176,0.00193067160021,15.625,1.25607579933e-06,0.0111139088833,0.000109882598856,0.0
33,Terracoin,1035981.0,,0.20,132.0,5,1121.0,15.51,0.0101661770521,0.108206617689,0.000962331197794,5.0,1.29532816806e-06,0.0127415464183,0.00011331643007,0.0
