#,Coin,Market Cap,,Price,Supply,Unit,Volume,Change(24hr),MarketCap / Total MarketCap (%),Volume / MarketCap (%),Volume / TotalVolume (%) ,InversePrice
17,Vertcoin,6328933.0,,4.00,69.0,1,436083.0,19.70,0.0559091605495,6.89030836635,0.75609944283,0.25
18,YbCoin,3558713.0,,3.49,73.0,1,597.0,+10.18,0.0314373143888,0.0167757276296,0.00103510425164,0.286532951289
19,Tickets,3209566.0,,4.8,5.0,66,3161.0,+0.53,0.0283529847429,0.0984868359149,0.00548067762051,0.208333333333
20,Zetacoin,2699986.0,,0.017,80.0,160,25228.0,4.90,0.0238514060356,0.934375215279,0.043741390386,58.8235294118
21,Digitalcoin,2686768.0,,0.21,84.0,13,15314.0,6.31,0.0237346395468,0.569978502052,0.0265520712055,4.7619047619
22,Devcoin,2526581.0,,0.0004,88.0,6,5084.0,3.31,0.0223195636247,0.201220542702,0.00881485764716,2500.0
23,Mooncoin,2225532.0,,8.3,5.0,92,78812.0,+3.54,0.0196601268959,3.54126563896,0.136647631961,0.120481927711
24,NetCoin,1856240.0,,0.0084,96.0,219,8133.0,8.22,0.0163978383368,0.438143774512,0.0141013448553,119.047619048
25,Kittehcoin,1805738.0,,0.00029,100.0,6,90235.0,1.49,0.0159517087244,4.99712582889,0.156453320179,3448.27586207
26,Anoncoin,1744636.0,,2.42,104.0,720,13756.0,7.37,0.0154119397732,0.788473928086,0.023850743862,0.413223140496
27,IXCoin,1650682.0,,0.091,108.0,18,856.0,+11.93,0.0145819595426,0.051857353506,0.00148416958025,10.989010989
28,Unobtanium,1537334.0,,10.33,112.0,148,142980.0,+13.77,0.0135806546576,9.30051634843,0.247904867504,0.0968054211036
29,Freicoin,1475151.0,,0.04,116.0,37,349.0,0.72,0.0130313362606,0.0236585949506,0.000605111195684,25.0
30,Copperlark,1278703.0,,0.21,120.0,6,1083.0,2.26,0.0112959342945,0.0846951950531,0.00187775193389,4.7619047619
31,Terracoin,1218521.0,,0.24,124.0,5,19974.0,6.37,0.0107642925311,1.63920030923,0.0346317794344,4.16666666667
32,FedoraCoin,1026478.0,,8.1,6.0,128,26562.0,9.68,0.00906780389403,2.58768332103,0.0460543369048,0.123456790123
34,SecureCoin,1005592.0,,0.85,136.0,1,3900.0,2.01,0.00888329906088,0.387831247663,0.00676198757355,1.17647058824
35,EarthCoin,985942.0,,0.00082,140.0,1,27188.0,7.14,0.00870971292798,2.75756586087,0.0471397226025,1219.51219512
36,LeafCoin,875424.0,,0.0001,144.0,8,17104.0,15.70,0.00773340797965,1.95379610337,0.0296556501174,10000.0
37,TagCoin,861915.0,,1.03,148.0,835,3300.0,1.44,0.007614070826,0.382868380293,0.005721681793,0.970873786408
38,LottoCoin,799816.0,,0.00013,152.0,6,25126.0,2.72,0.00706549447656,3.14147253868,0.0435645384033,7692.30769231
39,CryptogenicBullion,728386.0,,0.77,156.0,940,13021.0,4.29,0.00643448900723,1.78765105315,0.0225763692808,1.2987012987
40,BBQCoin,721767.0,,0.023,160.0,31,1479.0,2.00,0.00637601742384,0.204913774113,0.00256435374905,43.4782608696
41,Sexcoin,702727.0,,0.012,164.0,58,5502.0,+2.59,0.00620781996988,0.78294985108,0.0095396040076,83.3333333333
42,GoldCoin,647684.0,,0.022,168.0,29,2243.0,+1.99,0.00572157561809,0.346310855294,0.00388900977627,45.4545454545
43,Extremecoin,547737.0,,0.16,172.0,3,4.0,4.82,0.00483865382551,0.000730277487188,6.93537187031e-06,6.25
44,Frozen,512039.0,,0.092,176.0,5,4508.0,12.04,0.00452330126715,0.880401688153,0.00781616409783,10.8695652174
45,MemoryCoin,485001.0,,0.13,180.0,3,7053.0,10.39,0.00428445028185,1.45422380572,0.0122287944503,7.69230769231
46,DigiByte,484801.0,,0.0011,184.0,454,16539.0,12.74,0.00428268350187,3.41150286406,0.0286760288407,909.090909091
47,BitBar,480674.0,,49.87,188.0,9,1221.0,10.98,0.00424622599701,0.254018315948,0.00211702226341,0.0200521355524
48,SmartCoin,397676.0,,0.19,192.0,2,113210.0,+116.05,0.00351302997372,28.4678984902,0.196288362359,5.26315789474
49,Fastcoin,368980.0,,0.0064,196.0,57,4490.0,2.92,0.0032595323824,1.21686812293,0.00778495492442,156.25
50,RedCoin,367616.0,,0.011,200.0,33,744.0,6.89,0.00324748294295,0.202385097493,0.00128997916788,90.9090909091
51,I0Coin,366098.0,,0.018,20176062.0,I0C,23.0,0.38,0.00323407308291,0.00628247081383,3.98783882543e-05,55.5555555556
52,FlorinCoin,356445.0,,0.0088,207.0,40,1263.0,9.99,0.00314879944724,0.354332365442,0.00218984366805,113.636363636
53,Coino,327217.0,,0.069,211.0,4,13463.0,+8.17,0.00289060222118,4.11439503449,0.0233427278725,14.4927536232
54,ASICcoin,313260.0,,0.00073,215.0,428,1650.0,2.79,0.00276730748038,0.526719019345,0.0028608408965,1369.8630137
55,JKC,307678.0,,0.03,219.0,10,526.0,0.82,0.00271799665118,0.170957949545,0.000912001400945,33.3333333333
56,USDeCoin,292703.0,,0.0012,223.0,243,10026.0,5.72,0.00258570900029,3.42531508047,0.0173835095929,833.333333333
57,QQCoin,291421.0,,0.018,227.0,15,4813.0,7.27,0.00257438394062,1.65156251608,0.00834498620294,55.5555555556
58,Franko,282147.0,,2.58,231.0,109,5413.0,9.23,0.00249245835302,1.91850347514,0.00938529198349,0.387596899225
59,Catcoin,277677.0,,0.25,235.0,1,1448.0,+4.24,0.0024529708205,0.521469189022,0.00251060461705,4.0
60,Deutsche-eMark,275827.0,,0.064,239.0,4,2227.0,5.89,0.0024366281057,0.807390139471,0.00386126828879,15.625
61,Yacoin,269598.0,,0.017,243.0,16,1030.0,3.80,0.00238160174327,0.382050311946,0.0017858582566,58.8235294118
62,KlondikeCoin,243213.0,,0.059,247.0,4,11326.0,6.48,0.0021485192946,4.65682344283,0.0196375054508,16.9491525424
63,Datacoin,228805.0,,0.15,251.0,1,561.0,14.03,0.00202124046494,0.245186949586,0.00097268590481,6.66666666667
64,Philosopher-Stones,220683.0,,0.13,255.0,1,736.0,+13.26,0.00194949153002,0.333510057413,0.00127610842414,7.69230769231
65,GrandCoin,219250.0,,0.00066,259.0,334,1557.0,0.87,0.00193683255147,0.710148232611,0.00269959350052,1515.15151515
66,StableCoin,208983.0,,0.02,263.0,10,2031.0,2.34,0.00184613490127,0.971849384878,0.00352143506715,50.0
67,HoboNickels,197475.0,,0.068,267.0,2,8151.0,24.48,0.00174447438131,4.12761109001,0.0141325540287,14.7058823529
68,Bytecoin,191580.0,,0.095,271.0,2,2337.0,+14.11,0.00169239854144,1.21985593486,0.00405199101523,10.5263157895
69,Argentum,167658.0,,0.22,275.0,769,4913.0,4.24,0.00148107398821,2.9303701583,0.0085183704997,4.54545454545
70,Elacoin,165722.0,,0.74,279.0,225,9920.0,+9.77,0.00146397155801,5.98592824127,0.0171997222384,1.35135135135
71,FourtyTwo,160856.0,,122,263.0,283,6131.0,+3.76,0.00142098580114,3.81148356294,0.0106301912342,0.00819672131148
72,RonPaulCoin,153520.0,,7.12,287.0,21,9087.0,4.48,0.00135618031152,5.9190984888,0.0157554310464,0.140449438202
73,CasinoCoin,153229.0,,0.014,291.0,10,2891.0,+7.50,0.00135360964665,1.88671857155,0.00501254001926,71.4285714286
74,eToken,145309.0,,0.60,295.0,242,642.0,7.32,0.0012836451595,0.441817093229,0.00111312718518,1.66666666667
75,Luckycoin,143580.0,,0.012,299.0,12,1859.0,7.58,0.00126837134659,1.29474857222,0.00322321407672,83.3333333333
76,Diamond,142597.0,,0.56,303.0,255,1670.0,9.35,0.001259687623,1.17113263252,0.00289551775585,1.78571428571
77,GlobalCoin,131245.0,,0.0044,307.0,30,2001.0,12.16,0.00115940519141,1.5246295097,0.00346941977812,227.272727273
78,BattleCoin,128803.0,,0.016,311.0,8,1811.0,+18.32,0.00113783280788,1.40602315163,0.00313998961428,62.5
79,Xivra,117388.0,,0.00035,315.0,335,2121.0,1.31,0.0010369938406,1.80682863666,0.00367748093423,2857.14285714
80,Phenixcoin,91093.0,,0.0094,319.0,9,937.0,3.66,0.000804706442924,1.02861910355,0.00162461086062,106.382978723
81,Noirbits,89231.0,,0.041,323.0,2,363.0,+0.42,0.000788257721323,0.406809292735,0.00062938499723,24.3902439024
82,Astrocoin,86647.0,,7.64,327.0,11,4057.0,2.66,0.000765430924001,4.68221634909,0.00703420091946,0.130890052356
83,TeslaCoin,82525.0,,0.0041,331.0,19,2362.0,15.59,0.000729017588643,2.86216298091,0.00409533708942,243.902439024
85,Joulecoin,72941.0,,0.017,339.0,4,2378.0,3.37,0.000644353492072,3.26016917783,0.0041230785769,58.8235294118
86,CraftCoin,69627.0,,0.22,343.0,321,1816.0,+2.32,0.000615077947827,2.60818360693,0.00314865882912,4.54545454545
