#,Coin,Market Cap,,Price,Supply,Unit,Volume,Change(24hr),MarketCap / Total MarketCap (%),Volume / MarketCap (%),Volume / TotalVolume (%) ,InversePrice,Supply/Total MarketCap(%) Volume,Supply/MarketCap(%),Supply/TotalVolume(%)
1,Bitcoin,7461937199.0,,600.19,8.0,12,30868936.0,5.73,76.1625848961,0.413685282746,70.3613410755,0.00166613905597,8.16544903715e-08,1.07210765605e-07,1.82348600743e-05
2,Ripple,1540010630.0,,0.015,12.0,99,85095.0,3.53,15.7185978949,0.00552561120958,0.193961927253,66.6666666667,1.22481735557e-07,7.79215400611e-07,2.73522901115e-05
3,Litecoin,386026720.0,,14.88,16.0,25,6670880.0,7.86,3.94010188642,1.72808763083,15.2053204216,0.0672043010753,1.63308980743e-07,4.14479080619e-06,3.64697201487e-05
4,PPCoin,80483097.0,,3.8,20.0,21,610942.0,4.93,0.821475783632,0.759093552277,1.39255523544,0.263157894737,2.04136225929e-07,2.48499383666e-05,4.55871501859e-05
5,DogeCoin,67422390.0,,0.0013,24.0,53,1480362.0,5.67,0.688167611885,2.19565340238,3.37427424117,769.230769231,2.44963471115e-07,3.55964836014e-05,5.4704580223e-05
6,Nxt,54714204.0,,0.055,28.0,999,140296.0,5.94,0.558457555463,0.256416048747,0.319784741124,18.1818181818,2.857907163e-07,5.11750111543e-05,6.38220102602e-05
7,MasterCoin,30694179.0,,54.5,32.0,563,3824.0,18.38,0.313289692952,0.0124583882827,0.00871626311554,0.0183486238532,3.26617961486e-07,0.000104254295253,7.29394402974e-05
8,Namecoin,27784970.0,,3.43,36.0,8,602914.0,5.12,0.283595945667,2.1699285621,1.37425655336,0.291545189504,3.67445206672e-07,0.000129566452654,8.20568703346e-05
9,ProtoShares,24073847.0,,15.74,40.0,1,826860.0,-4.71,0.245717213508,3.43468162774,1.88470955013,0.0635324015248,4.08272451858e-07,0.000166155413383,9.11743003717e-05
11,Quarkcoin,15264383.0,,0.062,48.0,247,148146.0,4.11,0.155800676838,0.970533823739,0.337677697572,16.1290322581,4.89926942229e-07,0.000314457518525,0.000109409160446
