#,Coin,Market Cap,,Price,Supply,Unit,Volume,Change(24hr),MarketCap / Total MarketCap (%),Volume / MarketCap (%),Volume / TotalVolume (%) ,InversePrice,Supply/Total MarketCap(%) Volume,Supply/MarketCap(%),Supply/TotalVolume(%)
1,Bitcoin,7459005000.0,,600.0,8.0,12,32580180.0,5.73,75.9955074881,0.436789893558,72.3500443691,0.00166666666667,8.15073940699e-08,1.07252911079e-07,1.77654130503e-05
2,Ripple,1563141121.0,,0.016,12.0,99,99914.0,4.88,15.925944917,0.00639187330291,0.221876684938,62.5,1.22261091105e-07,7.67685005454e-07,2.66481195754e-05
3,Litecoin,383291515.0,,14.77,16.0,25,6117529.0,6.55,3.9051365696,1.59605124575,13.5850536915,0.0677048070413,1.6301478814e-07,4.17436843078e-06,3.55308261006e-05
4,PPCoin,80697630.0,,3.81,20.0,21,556912.0,5.58,0.822181691115,0.690121878424,1.23672146408,0.262467191601,2.03768485175e-07,2.47838753133e-05,4.44135326257e-05
5,DogeCoin,67664881.0,,0.0013,24.0,52,1381542.0,7.2,0.689398515045,2.04174156458,3.06795803454,769.230769231,2.4452218221e-07,3.54689162906e-05,5.32962391509e-05
6,Nxt,54296240.0,,0.054,28.0,999,156412.0,4.53,0.553193128775,0.288071512871,0.347340473253,18.5185185185,2.85275879245e-07,5.15689484207e-05,6.2178945676e-05
7,MasterCoin,30615535.0,,54.36,32.0,563,6667.0,13.41,0.311924059488,0.0217765261982,0.0148052511008,0.018395879323,3.2602957628e-07,0.000104522099646,7.10616522012e-05
8,Namecoin,28070671.0,,3.46,36.0,8,513489.0,6.19,0.285995905376,1.82927226784,1.14029302272,0.28901734104,3.66783273315e-07,0.000128247735866,7.99443587263e-05
9,ProtoShares,25252229.0,,16.54,40.0,1,841079.0,1.36,0.257280422531,3.33071191458,1.86776448037,0.0604594921403,4.0753697035e-07,0.000158401858307,8.88270652515e-05
10,Quarkcoin,15466891.0,,0.062,44.0,247,142260.0,4.97,0.157583247472,0.919771142113,0.315913457567,16.1290322581,4.48290667385e-07,0.000284478632454,9.77097717766e-05
11,Feathercoin,9062088.0,,0.26,48.0,34,49398.0,6.12,0.0923283972141,0.545106160964,0.109696984232,3.84615384615,4.8904436442e-07,0.000529679252729,0.000106592478302
12,MegaCoin,8978718.0,,0.4,52.0,22,307229.0,20.0,0.0914789882836,3.42174684626,0.682256260754,2.5,5.29798061455e-07,0.000579147268018,0.000115475184827
13,Primecoin,8230399.0,,1.82,56.0,4,73898.0,4.68,0.0838547968307,0.897866555437,0.164103561699,0.549450549451,5.7055175849e-07,0.000680404437258,0.000124357891352
14,Infinitecoin,7730691.0,,8.6e-05,60.0,90,126068.0,9.77,0.0787635597212,1.63074685044,0.279956261553,11627.9069767,6.11305455525e-07,0.00077612725693,0.000133240597877
15,Novacoin,5939142.0,,8.34,64.0,712,44315.0,5.27,0.0605104984289,0.74615154849,0.0984092849155,0.119904076739,6.5205915256e-07,0.0010775967303,0.000142123304402
16,Worldcoin,5787482.0,,0.13,68.0,45,99837.0,8.74,0.0589653220058,1.72505072154,0.221705692838,7.69230769231,6.92812849595e-07,0.00117494965859,0.000151006010928
17,Vertcoin,4074336.0,,2.04,72.0,1,140008.0,8.8,0.0415110637407,3.43633907464,0.310912493793,0.490196078431,7.3356654663e-07,0.00176715911501,0.000159888717453
18,MaxCoin,3803711.0,,0.86,76.0,4,330870.0,6.02,0.0387538214256,8.69861038339,0.734755276994,1.16279069767,7.74320243664e-07,0.00199804874766,0.000168771423978
19,DarkCoin,3647733.0,,1.06,80.0,3,96732.0,-10.33,0.0371646513866,2.65183882702,0.214810491898,0.943396226415,8.15073940699e-07,0.00219314297401,0.000177654130503
20,YbCoin,3343173.0,,3.07,84.0,1,52657.0,-2.43,0.0340616648944,1.57506057868,0.116934169374,0.325732899023,8.55827637734e-07,0.00251258310593,0.000186536837028
21,Tickets,2724976.0,,4.1e-05,66876281414.0,TIX,35662.0,8.2,0.0277632115829,1.30870877395,0.079193770025,24390.2439024,681.363927893,2454197.07968,148510.595323
22,Devcoin,2565585.0,,0.0004,91.0,6,54483.0,3.12,0.0261392684519,2.12360923532,0.120989124902,2500.0,9.27146607546e-07,0.00354694933124,0.000202081573447
23,Digitalcoin,2067461.0,,0.15,95.0,13,29756.0,-2.54,0.0210641698064,1.43925326766,0.0660784538406,6.66666666667,9.67900304581e-07,0.00459500807996,0.000210964279972
24,Zetacoin,2019464.0,,0.013,99.0,160,14763.0,1.12,0.0205751560073,0.731035561911,0.0327838491077,76.9230769231,1.00865400162e-06,0.00490229090491,0.000219846986497
25,Freicoin,1970118.0,,0.051,103.0,38,9285.0,14.39,0.0200723980238,0.471291567307,0.0206189825215,19.6078431373,1.04940769865e-06,0.00522811323992,0.000228729693023
26,NetCoin,1698045.0,,0.0076,107.0,223,16961.0,5.24,0.0173004028704,0.998854565103,0.0376648963433,131.578947368,1.09016139569e-06,0.00630136421591,0.000237612399548
27,Applecoin,1623221.0,,0.11,111.0,14,49097.0,15.88,0.0165380642137,3.0246651565,0.109028560566,9.09090909091,1.13091509272e-06,0.00683825554253,0.000246495106073
28,IXCoin,1470989.0,,0.08,115.0,18,3822.0,-0.98,0.0149870600119,0.259825192439,0.00848742608478,12.5,1.17166878976e-06,0.00781786947421,0.000255377812598
29,Mintcoin,1448536.0,,8.8e-05,119.0,16,154798.0,40.94,0.0147582993221,10.6865138319,0.34375630117,11363.6363636,1.21242248679e-06,0.00821519106187,0.000264260519123
30,UltraCoin,1257302.0,,0.25,123.0,4,53900.0,10.51,0.0128099261974,4.28695731018,0.119694470426,4.0,1.25317618383e-06,0.0097828524889,0.000273143225648
31,Unobtanium,1250524.0,,8.06,127.0,155,34191.0,-10.8,0.0127408690577,2.73413385109,0.0759271547003,0.124069478908,1.29392988086e-06,0.0101557427127,0.000282025932173
32,Terracoin,1216903.0,,0.23,131.0,5,20092.0,3.04,0.0123983240457,1.65107654431,0.0446178348758,4.34782608696,1.3346835779e-06,0.010765032217,0.000290908638699
33,Anoncoin,1212695.0,,1.61,135.0,754,12141.0,2.69,0.0123554511565,1.00115857656,0.0269612349805,0.621118012422,1.37543727493e-06,0.0111322302805,0.000299791345224
34,Copperlark,1162332.0,,0.18,139.0,6,870.0,2.55,0.0118423315455,0.0748495266413,0.00193198866922,5.55555555556,1.41619097197e-06,0.0119587174749,0.000308674051749
35,Mooncoin,977770.0,,3.6e-05,143.0,26,39006.0,-8.86,0.00996193558747,3.98928173292,0.08661971268,27777.7777778,1.456944669e-06,0.0146251163362,0.000317556758274
36,Particle,956455.0,,0.0014,147.0,688,1806.0,7.88,0.0097447693244,0.188822265554,0.0040105419961,714.285714286,1.49769836604e-06,0.015369254173,0.000326439464799
37,Gridcoin,950974.0,,0.085,151.0,11,13518.0,54.6,0.00968892657103,1.42148996713,0.0300191067017,11.7647058824,1.53845206307e-06,0.0158784572449,0.000335322171324
38,MinCoin,932285.0,,0.58,155.0,1,58312.0,-5.64,0.00949851511006,6.2547396987,0.129492095724,1.72413793103,1.57920576011e-06,0.0166258172125,0.000344204877849
39,Kittehcoin,868777.0,,0.00013,159.0,6,15880.0,-6.12,0.00885146866224,1.82785686085,0.0352643449048,7692.30769231,1.61995945714e-06,0.0183015894758,0.000353087584375
40,SecureCoin,773709.0,,0.6,163.0,1,19575.0,6.3,0.00788287554481,2.53002097688,0.0434697450574,1.66666666667,1.66071315418e-06,0.0210673521957,0.0003619702909
41,FedoraCoin,743271.0,,4.9e-06,167.0,152,35224.0,-15.09,0.00757276028722,4.73905210885,0.0782211136604,204081.632653,1.70146685121e-06,0.022468251822,0.000370852997425
42,LottoCoin,691272.0,,9e-05,171.0,7,16847.0,7.07,0.00704297241419,2.43710145934,0.0374117392073,11111.1111111,1.74222054825e-06,0.0247370065618,0.00037973570395
43,BBQCoin,690298.0,,0.021,175.0,32,16396.0,13.48,0.00703304888896,2.37520607042,0.0364102140466,47.619047619,1.78297424528e-06,0.025351369988,0.000388618410475
44,Extremecoin,685818.0,,0.2,179.0,3,128.0,22.8,0.00698740474828,0.0186638437603,0.000284246608805,5.0,1.82372794232e-06,0.0261002190085,0.000397501117
45,MemoryCoin,661521.0,,0.15,183.0,4,41122.0,-11.47,0.00673985660407,6.21628035996,0.0913186644318,6.66666666667,1.86448163935e-06,0.027663520886,0.000406383823525
46,CryptogenicBullion,658409.0,,0.7,187.0,943,4924.0,1.53,0.00670815022777,0.74786341013,0.0109346117325,1.42857142857,1.90523533638e-06,0.0284017988819,0.000415266530051
47,TagCoin,657560.0,,0.72,191.0,913,23736.0,13.11,0.00669950025558,3.60970861975,0.0527099805202,1.38888888889,1.94598903342e-06,0.0290467790012,0.000424149236576
48,CacheCoin,628286.0,,2.74,195.0,229,4497.0,-19.02,0.00640124432383,0.715756836855,0.0099863828109,0.36496350365,1.98674273045e-06,0.0310368208109,0.000433031943101
49,ReddCoin,569184.0,,4.8e-05,199.0,11,17762.0,-13.72,0.00579908807329,3.12060774723,0.0394436583249,20833.3333333,2.02749642749e-06,0.0349623320403,0.000441914649626
50,EarthCoin,551728.0,,0.00039,203.0,1,39399.0,-12.83,0.00562123893943,7.14101876287,0.0874924385961,2564.1025641,2.06825012452e-06,0.0367934924456,0.000450797356151
51,BitBar,524761.0,,52.8,207.0,9,897.0,6.71,0.00534648770244,0.170934958962,0.00199194693826,0.0189393939394,2.10900382156e-06,0.0394465289913,0.000459680062676
52,Colossuscoin,511903.0,,1.6e-06,211.0,312,6268.0,-3.86,0.00521548494332,1.22445072602,0.0139192011249,625000.0,2.14975751859e-06,0.0412187465203,0.000468562769202
53,LeafCoin,510533.0,,4.2e-05,215.0,12,1265.0,-4.58,0.00520152680209,0.247780261021,0.00280915593858,23809.5238095,2.19051121563e-06,0.0421128506874,0.000477445475727
54,Karmacoin,395989.0,,1.8e-05,219.0,21,297776.0,-17.38,0.0040345039338,75.1980484306,0.661264204558,55555.5555556,2.23126491266e-06,0.055304566541,0.000486328182252
55,Sexcoin,394029.0,,0.0064,223.0,61,3038.0,3.84,0.00401453462225,0.771009240437,0.00674641560585,156.25,2.2720186097e-06,0.0565948191631,0.000495210888777
56,Yacoin,375386.0,,0.022,227.0,17,7531.0,-8.0,0.00382459182879,2.00620161647,0.0167239157102,45.4545454545,2.31277230673e-06,0.0604710884263,0.000504093595302
57,FlorinCoin,368225.0,,0.009,231.0,41,2724.0,-15.71,0.00375163252268,0.73976508928,0.00604912314363,111.111111111,2.35352600377e-06,0.0627333831217,0.000512976301827
58,GoldCoin,360815.0,,0.012,235.0,29,1177.0,-3.73,0.00367613629892,0.326205950418,0.00261373639502,83.3333333333,2.3942797008e-06,0.0651303299475,0.000521859008352
59,Fastcoin,360595.0,,0.006,239.0,60,11020.0,31.57,0.00367389484558,3.05606012285,0.0244718564768,166.666666667,2.43503339784e-06,0.0662793438622,0.000530741714878
60,RedCoin,354727.0,,0.0099,243.0,35,6693.0,-0.67,0.00361410917203,1.88680309083,0.0148629886932,101.01010101,2.47578709487e-06,0.0685033842927,0.000539624421403
61,I0Coin,340718.0,,0.017,20216835.0,I0C,2628.0,-15.16,0.00347137953659,0.771312346281,0.00583593818702,58.8235294118,0.205977692149,5933.59757923,44.8950530431
62,Frozen,334455.0,,0.057,250.0,5,473.0,8.86,0.00340756943546,0.141424107877,0.0010503800466,17.5438596491,2.54710606469e-06,0.0747484713938,0.000555169157822
63,HoboNickels,313899.0,,0.1,254.0,3,2331.0,8.19,0.0031981361864,0.74259554825,0.00517639722753,10.0,2.58785976172e-06,0.0809177474283,0.000564051864347
64,HunterCoin,301150.0,,0.42,258.0,714,2610.0,-11.09,0.00306824396552,0.866677735348,0.00579596600766,2.38095238095,2.62861345876e-06,0.0856715922298,0.000572934570872
